season,player,pts,trb,ast,stl,blk,fg3,tov,fta,ft_pct,fga,fg_pct,no_play,seas_id,player_id,pos,age,lg,tm,experience,DRAFT_NUMBER,HEIGHT,WEIGHT
2002,Joseph Forte,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.5,0.16,1.0,0.48,0.08333333333333334,0.76,18005,3328,SG,20.0,NBA,BOS,1,21.0,76.0,194.0
2002,Jonathan Bender,23.24,9.76,2.48,0.76,1.96,1.8,3.84,7.24,0.7734806629834253,18.4,0.43043478260869567,0.0,18004,3198,SF,21.0,NBA,IND,3,5.0,84.0,230.0
2002,Jon Barry,29.56,9.36,10.96,3.76,0.8,4.84,4.44,4.64,0.9310344827586208,20.92,0.48757170172084124,0.0,18003,2726,SG,32.0,NBA,DET,10,21.0,77.0,210.0
2002,Johnny Newman,12.375,3.0625,0.875,1.8125,0.25,1.375,1.3125,2.32,0.7241379310344828,5.92,0.45270270270270274,0.36,18002,2315,SF,38.0,NBA,DAL,16,29.0,79.0,210.0
2002,John Wallace,11.0,4.0476190476190474,1.380952380952381,0.5238095238095238,0.42857142857142855,0.23809523809523808,1.380952380952381,1.84,0.8695652173913043,8.56,0.43457943925233644,0.16,18001,2997,SF,27.0,NBA,PHO,6,18.0,81.0,225.0
2002,John Stockton,44.08,10.52,26.96,6.08,0.96,1.0,8.32,12.84,0.8566978193146417,31.0,0.5174193548387096,0.0,18000,2183,PG,39.0,NBA,UTA,18,16.0,73.0,175.0
2002,Rashard Lewis,54.31818181818182,22.636363636363637,5.590909090909091,4.7272727272727275,1.8181818181818181,5.590909090909091,4.409090909090909,8.0,0.81,38.88,0.4681069958847736,0.12,18125,3151,SF,22.0,NBA,SEA,4,32.0,82.0,235.0
2002,Kedrick Brown,3.5,2.7777777777777777,0.8333333333333334,1.0,0.3888888888888889,0.2777777777777778,0.3888888888888889,0.8,0.6,2.8,0.3285714285714286,0.28,18014,3329,SF,20.0,NBA,BOS,1,11.0,79.0,222.0
2002,Mark Pope,4.833333333333333,4.055555555555555,0.9444444444444444,0.6111111111111112,0.6111111111111112,0.2222222222222222,0.8333333333333334,0.84,0.5238095238095238,3.64,0.3956043956043956,0.28,18060,3079,PF,29.0,NBA,MIL,4,52.0,82.0,235.0
2002,Kirk Haston,2.3636363636363638,1.8181818181818181,0.45454545454545453,0.0,0.09090909090909091,0.0,0.2727272727272727,0.32,0.5,1.56,0.28205128205128205,0.56,18030,3331,PF,22.0,NBA,CHH,1,16.0,81.0,242.0
2002,Kurt Thomas,45.72,29.88,3.48,2.84,3.16,0.04,6.12,10.6,0.8150943396226416,37.52,0.4936034115138592,0.0,18032,2937,C,29.0,NBA,NYK,7,10.0,81.0,240.0
2002,Mark Jackson,27.44,12.36,24.2,2.96,0.04,3.16,6.0,4.4,0.7909090909090909,23.68,0.4391891891891892,0.0,18058,2373,PG,36.0,NBA,NYK,15,18.0,75.0,195.0
2002,Mark Bryant,4.0,3.142857142857143,0.7142857142857143,0.5,0.14285714285714285,0.0,0.42857142857142855,0.32,0.75,2.2,0.45454545454545453,0.44,18057,2444,PF,36.0,NBA,SAS,14,21.0,81.0,250.0
2002,Mark Blount,4.086956521739131,3.6956521739130435,0.43478260869565216,0.6956521739130435,0.8260869565217391,0.0,1.0,1.48,0.8108108108108107,3.04,0.42105263157894735,0.08,18056,3272,C,26.0,NBA,BOS,2,54.0,84.0,250.0
2002,Marcus Fizer,37.52,17.08,4.8,1.96,0.96,0.28,5.24,11.32,0.6678445229681979,33.92,0.4375,0.0,18055,3271,PF,23.0,NBA,CHI,2,4.0,,
2002,Marcus Camby,32.2,32.2,3.3,3.4,5.0,0.0,4.2,3.96,0.6262626262626263,11.6,0.4482758620689655,0.6,18054,3004,C,27.0,NBA,NYK,6,2.0,83.0,240.0
2002,Marc Jackson,10.941176470588236,7.529411764705882,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.0,1.7647058823529411,3.2,0.825,6.56,0.36585365853658536,0.32,18051,3270,C,27.0,NBA,TOT,2,37.0,82.0,253.0
2002,Malik Rose,30.88,19.68,2.44,2.8,1.68,0.04,5.6,10.28,0.7198443579766538,25.32,0.4628751974723539,0.0,18049,3002,PF,27.0,NBA,SAS,6,44.0,79.0,255.0
2002,Malik Allen,8.666666666666666,6.333333333333333,0.8333333333333334,0.5,1.3333333333333333,0.0,0.3333333333333333,0.4,0.7999999999999999,2.04,0.43137254901960786,0.76,18048,3335,PF,23.0,NBA,MIA,1,,82.0,255.0
2002,Lucious Harris,28.125,8.625,4.833333333333333,2.2083333333333335,0.25,1.8333333333333333,2.5416666666666665,6.32,0.8417721518987342,21.48,0.46368715083798884,0.04,18047,2807,SG,31.0,NBA,NJN,9,28.0,77.0,205.0
2002,Lorenzen Wright,32.25,25.3125,2.75,1.875,1.4375,0.0,4.5,4.92,0.5691056910569106,19.44,0.45884773662551437,0.36,18046,3001,C,26.0,NBA,MEM,6,7.0,83.0,255.0
2002,Kobe Bryant,80.76,17.64,17.52,4.72,1.4,1.32,8.92,23.56,0.8285229202037352,63.88,0.46900438321853477,0.0,18031,3000,SG,23.0,NBA,LAL,6,13.0,78.0,212.0
2002,Loren Woods,4.782608695652174,5.304347826086956,0.9565217391304348,0.7391304347826086,1.4782608695652173,0.0,1.565217391304348,2.4,0.7333333333333334,3.84,0.34375000000000006,0.08,18045,3334,C,23.0,NBA,MIN,1,45.0,86.0,260.0
2002,Leon Smith,4.428571428571429,4.428571428571429,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.42857142857142855,0.68,0.6470588235294117,1.04,0.38461538461538464,0.72,18043,3333,C,21.0,NBA,ATL,1,29.0,82.0,235.0
2002,Lee Nailon,34.04,11.64,3.76,2.36,0.68,0.04,3.84,6.0,0.7466666666666667,30.56,0.4829842931937173,0.0,18042,3268,SF,26.0,NBA,CHH,2,43.0,81.0,241.0
2002,Lawrence Funderburke,11.0,8.25,1.3333333333333333,0.4583333333333333,0.75,0.0,1.375,2.24,0.6071428571428571,9.8,0.4693877551020407,0.04,18041,3078,PF,31.0,NBA,SAC,5,51.0,81.0,230.0
2002,Lavor Postell,7.153846153846154,1.2307692307692308,0.38461538461538464,0.46153846153846156,0.0,0.46153846153846156,0.8461538461538461,1.64,0.7560975609756098,3.36,0.33333333333333337,0.48,18040,3267,SG,23.0,NBA,NYK,2,39.0,77.0,215.0
2002,Latrell Sprewell,63.0,11.92,12.52,3.76,0.56,5.8,8.92,13.84,0.8208092485549132,56.76,0.40380549682875266,0.0,18039,2729,SF,31.0,NBA,NYK,10,24.0,77.0,195.0
2002,Larry Robinson,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.16,0.25,0.96,18038,2604,SG,34.0,NBA,NYK,7,,75.0,180.0
2002,Larry Hughes,35.8,9.8,12.64,4.52,0.92,0.72,6.84,10.36,0.7374517374517374,32.4,0.4234567901234568,0.0,18037,3132,SG,23.0,NBA,GSW,4,8.0,77.0,185.0
2002,Lamond Murray,51.130434782608695,16.17391304347826,6.826086956521739,3.0434782608695654,1.8695652173913044,4.391304347826087,6.130434782608695,10.52,0.8174904942965779,39.44,0.43610547667342797,0.08,18035,2876,SF,28.0,NBA,CLE,8,7.0,79.0,235.0
2002,Lamar Odom,37.9,17.6,17.1,2.3,3.6,1.6,9.7,3.72,0.6559139784946236,14.4,0.41944444444444445,0.6,18034,3201,SF,22.0,NBA,LAC,3,4.0,82.0,230.0
2002,LaPhonso Ellis,21.318181818181817,13.045454545454545,2.5454545454545454,1.3636363636363635,1.6818181818181819,1.7272727272727273,3.3181818181818183,3.36,0.630952380952381,18.08,0.418141592920354,0.12,18036,2728,SF,31.0,NBA,MIA,10,5.0,80.0,240.0
2002,Kwame Brown,12.285714285714286,9.428571428571429,2.0476190476190474,0.7619047619047619,1.2380952380952381,0.0,2.0476190476190474,3.96,0.7070707070707071,9.72,0.38683127572016457,0.16,18033,3332,PF,19.0,NBA,WAS,1,1.0,83.0,290.0
2002,Lindsey Hunter,18.92,4.84,5.16,2.64,0.76,3.16,2.2,1.6,0.5,19.6,0.38163265306122446,0.0,18044,2806,PG,31.0,NBA,LAL,9,10.0,74.0,195.0
2002,Rasheed Wallace,60.84,25.8,6.08,4.04,4.04,4.56,5.24,10.96,0.7335766423357662,51.48,0.4685314685314686,0.0,18126,2950,PF,27.0,NBA,POR,7,4.0,83.0,230.0
2002,Tang Hamilton,4.0,3.6,1.0,0.8,0.0,0.0,0.4,0.04,0.0,0.76,0.5263157894736842,0.8,18187,3353,SF,23.0,NBA,MIA,1,,80.0,205.0
2002,Ratko Varda,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.12,0.6666666666666667,0.96,18128,3345,C,22.0,NBA,DET,1,,85.0,265.0
2002,Tyrone Hill,20.9,27.4,2.3,1.7,1.3,0.0,4.8,4.12,0.6504854368932039,7.28,0.39010989010989006,0.6,18222,2630,PF,33.0,NBA,CLE,12,11.0,81.0,250.0
2002,Troy Murphy,19.2,12.88,2.8,1.44,0.84,0.12,3.36,6.24,0.7756410256410255,16.92,0.4208037825059101,0.0,18221,3359,PF,21.0,NBA,GSW,1,14.0,83.0,245.0
2002,Troy Hudson,38.0,5.8,10.2,2.28,0.24,2.64,6.52,8.04,0.8756218905472638,32.6,0.4343558282208589,0.0,18220,3098,PG,25.0,NBA,ORL,5,,73.0,178.0
2002,Trenton Hassell,27.24,10.2,6.88,2.2,1.76,2.4,4.04,4.56,0.7631578947368421,25.12,0.42515923566878977,0.0,18219,3358,SG,22.0,NBA,CHI,1,29.0,77.0,227.0
2002,Tremaine Fowlkes,9.25,8.0,2.125,1.375,0.125,0.0,1.625,1.24,0.7741935483870968,2.56,0.390625,0.68,18218,3357,SF,25.0,NBA,LAC,1,54.0,80.0,220.0
2002,Travis Knight,4.9,5.2,0.4,0.55,0.5,0.0,1.35,0.84,0.761904761904762,4.52,0.36283185840707965,0.2,18217,3032,C,27.0,NBA,NYK,6,29.0,84.0,235.0
2002,Travis Best,24.208333333333332,6.291666666666667,13.5,3.7083333333333335,0.2916666666666667,0.875,4.125,4.64,0.8965517241379312,20.72,0.44015444015444016,0.04,18214,2962,PG,29.0,NBA,TOT,7,23.0,71.0,182.0
2002,Trajan Langdon,9.5,2.5,2.727272727272727,0.5909090909090909,0.22727272727272727,1.2272727272727273,1.8181818181818181,1.84,0.9130434782608695,7.04,0.3977272727272727,0.12,18213,3223,SG,25.0,NBA,CLE,3,11.0,,
2002,Tracy Murray,14.1875,3.3125,1.1875,0.6875,0.5,2.5,1.5625,0.84,0.8095238095238096,8.28,0.41062801932367154,0.36,18212,2757,SF,30.0,NBA,TOR,10,18.0,79.0,230.0
2002,Tracy McGrady,81.16666666666667,24.833333333333332,16.666666666666668,4.958333333333333,3.0416666666666665,4.291666666666667,7.875,22.2,0.7477477477477479,63.44,0.4508196721311476,0.04,18211,3096,SG,22.0,NBA,ORL,5,9.0,80.0,225.0
2002,Tony Parker,28.2,7.88,13.36,3.56,0.28,2.44,6.04,6.4,0.675,25.56,0.4194053208137716,0.0,18210,3356,PG,19.0,NBA,SAS,1,28.0,74.0,185.0
2002,Tony Massenburg,16.791666666666668,13.5,1.0833333333333333,1.25,1.2916666666666667,0.041666666666666664,2.7083333333333335,4.68,0.717948717948718,13.96,0.45558739255014324,0.04,18209,2626,PF,34.0,NBA,MEM,10,43.0,81.0,250.0
2002,Tony Delk,24.875,8.458333333333334,5.5,2.2083333333333335,0.4166666666666667,2.7916666666666665,2.4583333333333335,3.88,0.8041237113402062,23.52,0.3843537414965986,0.04,18206,3031,SG,28.0,NBA,TOT,6,16.0,74.0,189.0
2002,Tony Battie,21.25,20.041666666666668,1.4583333333333333,2.5,2.7916666666666665,0.0,2.125,5.2,0.6769230769230768,15.6,0.541025641025641,0.04,18205,3094,C,25.0,NBA,BOS,5,5.0,83.0,240.0
2002,Toni Kukoc,27.80952380952381,10.380952380952381,9.952380952380953,2.2857142857142856,0.8095238095238095,2.5238095238095237,5.380952380952381,6.12,0.7124183006535948,20.16,0.4186507936507936,0.16,18204,2829,SF,33.0,NBA,ATL,9,29.0,83.0,235.0
2002,Tom Gugliotta,20.357142857142858,15.785714285714286,5.5,2.7857142857142856,2.142857142857143,0.21428571428571427,4.357142857142857,1.48,0.7567567567567568,12.04,0.42192691029900337,0.44,18203,2755,PF,32.0,NBA,PHO,10,6.0,82.0,250.0
2002,Todd MacCulloch,28.761904761904763,18.0,3.7142857142857144,1.1428571428571428,4.238095238095238,0.0,3.142857142857143,6.56,0.6707317073170732,18.6,0.5311827956989247,0.16,18202,3222,C,26.0,NBA,NJN,3,47.0,84.0,280.0
2002,Tim Thomas,39.5,13.636363636363637,4.7727272727272725,2.9545454545454546,1.4545454545454546,4.318181818181818,5.7727272727272725,7.16,0.7932960893854748,30.12,0.4196547144754316,0.12,18201,3093,SF,24.0,NBA,MIL,5,7.0,82.0,240.0
2002,Tim James,3.0,1.75,0.25,0.0,0.25,0.0,0.75,0.24,0.33333333333333337,0.52,0.38461538461538464,0.84,18200,3220,SF,25.0,NBA,PHI,3,25.0,79.0,214.0
2002,Tim Hardaway,31.047619047619047,5.904761904761905,13.238095238095237,2.7142857142857144,0.47619047619047616,5.857142857142857,5.285714285714286,3.88,0.7938144329896908,24.8,0.364516129032258,0.16,18197,2552,PG,35.0,NBA,TOT,12,14.0,72.0,195.0
2002,Tim Duncan,83.56,41.68,12.28,2.44,8.12,0.04,10.52,28.04,0.7988587731811697,60.16,0.5079787234042553,0.0,18196,3092,PF,25.0,NBA,SAS,5,1.0,83.0,250.0
2002,Tierre Brown,7.235294117647059,2.4705882352941178,4.117647058823529,1.1176470588235294,0.17647058823529413,0.23529411764705882,2.3529411764705883,1.12,0.7499999999999999,4.6,0.42608695652173917,0.32,18195,3355,SG,22.0,NBA,HOU,1,,74.0,189.0
2002,Theo Ratliff,13.0,8.0,0.5,0.5,4.0,0.0,3.5,0.44,0.5454545454545454,0.8,0.5,0.92,18194,2959,C,28.0,NBA,ATL,7,18.0,82.0,235.0
2002,Tyrone Nesby,20.136363636363637,14.454545454545455,4.136363636363637,2.772727272727273,1.0,0.5909090909090909,2.227272727272727,3.72,0.6881720430107526,16.84,0.4346793349168646,0.12,18223,3163,SF,26.0,NBA,WAS,4,,78.0,245.0
2002,Tyronn Lue,23.125,5.083333333333333,10.25,2.0416666666666665,0.0,2.625,4.0,2.52,0.7619047619047619,20.8,0.42692307692307696,0.04,18224,3164,PG,24.0,NBA,WAS,4,23.0,72.0,175.0
2002,Tyson Chandler,17.44,13.72,2.16,1.12,3.72,0.0,3.96,8.88,0.6036036036036035,12.16,0.4967105263157895,0.0,18225,3360,C,19.0,NBA,CHI,1,2.0,84.0,235.0
2002,Victor Alexander,4.444444444444445,3.2222222222222223,0.6666666666666666,0.0,0.1111111111111111,0.0,0.5555555555555556,0.32,0.5,2.04,0.3529411764705882,0.64,18226,2693,C,32.0,NBA,DET,5,17.0,82.0,265.0
2002,Zydrunas Ilgauskas,34.5,16.7,3.5,0.85,4.2,0.0,4.7,11.04,0.7536231884057972,22.68,0.4250440917107584,0.2,18246,3100,C,26.0,NBA,CLE,4,20.0,87.0,260.0
2002,Zendon Hamilton,16.2,12.65,0.7,1.05,0.9,0.0,3.0,7.24,0.6519337016574586,9.8,0.4204081632653061,0.2,18245,3295,PF,26.0,NBA,DEN,2,,83.0,254.0
2002,Zeljko Rebraca,21.375,12.083333333333334,1.5833333333333333,1.1666666666666667,3.0416666666666665,0.0,3.5,7.0,0.7714285714285715,14.96,0.5053475935828876,0.04,18244,3364,C,29.0,NBA,DET,1,54.0,84.0,265.0
2002,Zach Randolph,6.0,3.5789473684210527,0.6842105263157895,0.3684210526315789,0.21052631578947367,0.0,0.7894736842105263,1.08,0.6666666666666666,4.28,0.44859813084112143,0.24,18243,3363,PF,20.0,NBA,POR,1,19.0,81.0,250.0
2002,William Avery,6.454545454545454,2.1818181818181817,3.272727272727273,0.6363636363636364,0.0,0.5454545454545454,1.7272727272727273,0.76,0.6842105263157895,3.6,0.2888888888888889,0.56,18242,3227,PG,22.0,NBA,MIN,3,14.0,74.0,180.0
2002,Will Solomon,13.375,2.8333333333333335,3.8333333333333335,1.4583333333333333,0.2916666666666667,1.9166666666666667,2.5833333333333335,2.92,0.6712328767123288,13.24,0.3413897280966767,0.04,18241,3362,SG,23.0,NBA,MEM,1,32.0,73.0,185.0
2002,Wesley Person,47.04,11.76,6.92,3.08,1.48,5.72,2.96,4.96,0.7983870967741935,37.76,0.4947033898305085,0.0,18240,2889,SG,30.0,NBA,CLE,8,23.0,78.0,200.0
2002,Terry Porter,17.347826086956523,7.130434782608695,8.91304347826087,1.9565217391304348,0.6956521739130435,2.5652173913043477,3.6956521739130435,3.32,0.819277108433735,12.84,0.42367601246105924,0.08,18193,2273,PG,38.0,NBA,SAS,17,24.0,75.0,205.0
2002,Walt Williams,26.470588235294116,9.529411764705882,4.0588235294117645,1.0588235294117647,0.5882352941176471,4.588235294117647,3.1176470588235294,2.04,0.7843137254901961,15.84,0.41919191919191917,0.32,18237,2758,SF,31.0,NBA,HOU,10,7.0,80.0,230.0
2002,Wally Szczerbiak,61.24,15.64,10.28,2.64,0.84,3.48,7.24,10.88,0.8308823529411763,48.0,0.5075,0.0,18236,3225,SF,24.0,NBA,MIN,3,6.0,79.0,240.0
2002,Voshon Lenard,33.875,7.625,5.416666666666667,2.4583333333333335,1.0416666666666667,3.7083333333333335,3.7916666666666665,4.8,0.7833333333333333,30.76,0.4096228868660598,0.04,18235,2965,SG,28.0,NBA,DEN,7,46.0,76.0,215.0
2002,Vonteego Cummings,9.142857142857142,2.4761904761904763,2.857142857142857,0.8571428571428571,0.23809523809523808,0.5714285714285714,1.7142857142857142,1.28,0.75,7.48,0.41711229946524064,0.16,18234,3224,PG,25.0,NBA,PHI,3,26.0,,
2002,Vladimir Stepania,11.875,11.25,0.6666666666666666,1.0,1.8333333333333333,0.041666666666666664,2.1666666666666665,4.16,0.4807692307692307,9.96,0.4698795180722891,0.04,18233,3167,C,25.0,NBA,MIA,4,27.0,85.0,255.0
2002,Vladimir Radmanovic,19.38095238095238,10.952380952380953,3.857142857142857,2.6666666666666665,1.1428571428571428,3.142857142857143,3.4285714285714284,2.88,0.6805555555555556,14.16,0.4124293785310734,0.16,18232,3361,PF,21.0,NBA,SEA,1,12.0,82.0,235.0
2002,Vlade Divac,37.0,27.958333333333332,12.375,3.2916666666666665,3.9166666666666665,0.125,6.583333333333333,13.6,0.6147058823529411,28.64,0.4720670391061452,0.04,18231,2557,C,33.0,NBA,SAC,13,26.0,85.0,260.0
2002,Vitaly Potapenko,14.52,13.88,1.2,1.48,0.72,0.0,2.52,4.8,0.7416666666666667,12.04,0.45514950166112966,0.0,18230,3033,C,26.0,NBA,BOS,6,12.0,82.0,285.0
2002,Vinny Del Negro,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.16,0.25,0.96,18229,2475,PG,35.0,NBA,PHO,12,29.0,,
2002,Vince Carter,74.2,15.65,11.95,4.7,2.25,6.05,7.7,12.28,0.7980456026058633,52.28,0.42769701606732974,0.2,18228,3166,SG,25.0,NBA,TOR,4,5.0,78.0,220.0
2002,Vin Baker,38.7,17.5,3.6,1.1,1.8,0.05,6.35,9.04,0.6327433628318584,25.96,0.48536209553158705,0.2,18227,2830,C,30.0,NBA,SEA,9,8.0,83.0,240.0
2002,Walter McCarty,10.095238095238095,6.095238095238095,1.9523809523809523,0.8571428571428571,0.3333333333333333,1.8571428571428572,1.0476190476190477,0.76,0.6842105263157895,7.2,0.4444444444444445,0.16,18238,3034,PF,27.0,NBA,BOS,6,19.0,82.0,245.0
2002,Terrell Brandon,36.09090909090909,8.454545454545455,24.0,4.7272727272727275,0.5454545454545454,0.36363636363636365,3.909090909090909,3.36,0.9880952380952381,14.6,0.4246575342465754,0.56,18192,2689,PG,31.0,NBA,MIN,11,11.0,71.0,173.0
2002,Terence Morris,10.2,8.44,2.56,0.84,1.08,0.6,1.8,1.12,0.6428571428571428,11.56,0.38408304498269896,0.0,18191,3354,SF,23.0,NBA,HOU,1,33.0,,
2002,Tariq Abdul-Wahad,15.0,9.333333333333334,2.6666666666666665,2.2222222222222223,1.1111111111111112,0.1111111111111111,3.0,1.32,0.7272727272727272,5.88,0.3741496598639456,0.64,18188,3091,SG,27.0,NBA,TOT,5,11.0,78.0,235.0
2002,Samaki Walker,20.90909090909091,21.863636363636363,2.909090909090909,1.2727272727272727,4.0,0.0,2.409090909090909,5.16,0.6666666666666666,14.6,0.5123287671232877,0.12,18158,3021,PF,25.0,NBA,LAL,6,9.0,81.0,260.0
2002,Sam Mitchell,9.76,3.28,1.8,0.48,0.16,0.4,1.04,1.96,0.7755102040816326,9.08,0.4317180616740088,0.0,18157,2539,SF,38.0,NBA,MIN,13,54.0,79.0,215.0
2002,Sam Mack,8.0,2.8,0.8,1.0,0.2,1.4,1.4,0.28,0.7142857142857143,1.96,0.28571428571428575,0.8,18156,2749,SF,31.0,NBA,MIA,7,,,
2002,Sam Cassell,58.44,12.48,19.72,3.6,0.48,2.84,7.08,13.12,0.8597560975609756,47.88,0.4628237259816207,0.0,18155,2822,PG,32.0,NBA,MIL,9,24.0,75.0,185.0
2002,Ryan Bowen,14.56,11.96,2.08,3.0,1.64,0.04,1.64,3.68,0.7499999999999999,12.28,0.4788273615635179,0.0,18154,3215,SF,26.0,NBA,DEN,3,55.0,81.0,218.0
2002,Rusty LaRue,17.545454545454547,4.454545454545454,6.454545454545454,1.5454545454545454,0.6363636363636364,1.5454545454545454,3.909090909090909,1.4,0.8571428571428572,7.4,0.39459459459459456,0.56,18153,3088,PG,28.0,NBA,UTA,4,,75.0,185.0
2002,Ruben Patterson,36.47826086956522,12.956521739130435,4.6521739130434785,3.4347826086956523,1.608695652173913,0.391304347826087,4.956521739130435,10.96,0.7007299270072992,24.76,0.5153473344103392,0.08,18152,3156,SF,26.0,NBA,POR,4,31.0,77.0,223.0
2002,Ruben Boumtje-Boumtje,2.7857142857142856,3.9285714285714284,0.2857142857142857,0.21428571428571427,1.1428571428571428,0.0,1.0,1.0,0.52,1.28,0.40625,0.44,18151,3348,C,23.0,NBA,POR,1,49.0,84.0,257.0
2002,Ron Mercer,36.75,8.9,6.4,1.6,0.65,0.9,4.4,4.76,0.7983193277310925,31.36,0.39668367346938777,0.2,18148,3087,SG,25.0,NBA,TOT,5,6.0,79.0,215.0
2002,Rodney White,4.0,1.2857142857142858,0.8571428571428571,0.6428571428571429,0.14285714285714285,0.14285714285714285,1.0,0.56,0.857142857142857,2.4,0.35,0.44,18147,3347,SF,21.0,NBA,DET,1,9.0,81.0,230.0
2002,Rodney Rogers,38.208333333333336,14.5,4.625,2.75,1.2083333333333333,3.6666666666666665,4.5,5.96,0.785234899328859,30.24,0.47089947089947093,0.04,18144,2821,SF,30.0,NBA,TOT,9,9.0,79.0,270.0
2002,Samuel Dalembert,3.4,4.533333333333333,0.3333333333333333,0.4,0.8666666666666667,0.0,0.9333333333333333,0.72,0.38888888888888895,2.0,0.44,0.4,18159,3349,C,20.0,NBA,PHI,1,26.0,83.0,255.0
2002,Rodney Buford,28.142857142857142,12.952380952380953,3.380952380952381,2.0,0.5714285714285714,0.8095238095238095,3.0,3.2,0.7249999999999999,23.72,0.43507588532883645,0.16,18143,3214,SG,24.0,NBA,MEM,3,53.0,77.0,195.0
2002,Robert Traylor,9.91304347826087,8.130434782608695,1.608695652173913,1.0434782608695652,1.608695652173913,0.043478260869565216,1.9565217391304348,3.36,0.630952380952381,8.16,0.4264705882352941,0.08,18141,3154,PF,24.0,NBA,CHH,4,6.0,80.0,284.0
2002,Robert Pack,12.4,4.6,9.8,2.6,0.0,0.2,4.0,0.6,0.7333333333333334,2.72,0.3676470588235294,0.8,18140,2681,PG,32.0,NBA,MIN,11,,74.0,190.0
2002,Robert Horry,22.0,19.16,9.28,3.08,3.56,3.04,3.52,5.52,0.7826086956521741,18.4,0.3978260869565218,0.0,18139,2747,PF,31.0,NBA,LAL,10,11.0,82.0,240.0
2002,Ricky Davis,38.36,9.72,7.12,2.76,0.92,0.44,5.92,9.92,0.7903225806451613,31.24,0.4814340588988476,0.0,18138,3153,SF,22.0,NBA,CLE,4,21.0,79.0,195.0
2002,Rick Fox,25.8,15.56,11.32,2.68,0.84,2.6,5.28,3.4,0.8235294117647058,24.2,0.4214876033057851,0.0,18137,2680,SF,32.0,NBA,LAL,11,24.0,79.0,235.0
2002,Rick Brunson,6.25,3.45,5.7,1.25,0.1,0.3,2.35,1.64,0.7073170731707317,4.48,0.40178571428571425,0.2,18136,3085,PG,29.0,NBA,POR,5,,76.0,190.0
2002,Richard Jefferson,29.68,11.72,5.6,2.56,1.92,0.52,4.28,10.6,0.7132075471698113,23.64,0.4568527918781726,0.0,18135,3346,SF,21.0,NBA,NJN,1,13.0,79.0,233.0
2002,Richard Hamilton,66.3157894736842,11.368421052631579,9.0,2.0,0.7368421052631579,0.8421052631578947,6.947368421052632,13.48,0.8902077151335311,43.36,0.4354243542435424,0.24,18134,3212,SG,23.0,NBA,WAS,3,7.0,79.0,193.0
2002,Reggie Slater,5.25,2.25,0.25,0.25,0.25,0.0,0.25,0.4,0.7000000000000001,0.6,0.46666666666666673,0.84,18131,2881,PF,31.0,NBA,TOT,7,,79.0,255.0
2002,Reggie Miller,52.16,8.76,10.12,3.52,0.4,7.2,4.8,13.0,0.9107692307692308,36.52,0.45345016429353774,0.0,18130,2386,SG,36.0,NBA,IND,15,11.0,79.0,195.0
2002,Ray Allen,65.34782608695652,13.565217391304348,11.782608695652174,3.8260869565217392,0.782608695652174,9.956521739130435,6.913043478260869,9.8,0.8734693877551021,45.92,0.4616724738675958,0.08,18129,3016,SG,26.0,NBA,MIL,6,5.0,77.0,205.0
2002,Rod Strickland,33.083333333333336,9.666666666666666,19.291666666666668,3.4166666666666665,0.4583333333333333,0.3333333333333333,6.625,8.04,0.7661691542288558,28.56,0.44257703081232497,0.04,18142,2461,PG,35.0,NBA,MIA,14,19.0,75.0,185.0
2002,Rasho Nesterovic,27.48,21.36,3.0,1.8,4.36,0.0,3.76,2.84,0.5492957746478874,26.28,0.4931506849315069,0.0,18127,3152,C,25.0,NBA,MIN,4,17.0,84.0,255.0
2002,Scot Pollard,20.36,22.6,2.12,2.8,3.04,0.0,2.72,6.64,0.6927710843373494,14.32,0.5502793296089385,0.0,18160,3089,C,26.0,NBA,SAC,5,19.0,83.0,278.0
2002,Scott Williams,14.428571428571429,14.928571428571429,0.9285714285714286,1.2142857142857142,2.357142857142857,0.0,2.5,1.64,0.7317073170731707,8.68,0.39631336405529954,0.44,18162,2617,PF,33.0,NBA,DEN,12,,82.0,260.0
2002,Stromile Swift,33.458333333333336,17.916666666666668,2.0833333333333335,2.2083333333333335,4.708333333333333,0.0,5.083333333333333,12.2,0.7114754098360656,24.44,0.4795417348608838,0.04,18186,3292,PF,22.0,NBA,MEM,2,2.0,82.0,220.0
2002,Steven Hunter,9.45,4.85,0.25,0.25,2.15,0.0,0.8,3.76,0.5851063829787235,5.88,0.45578231292517013,0.2,18185,3352,C,20.0,NBA,ORL,1,15.0,84.0,240.0
2002,Steve Nash,58.64,10.16,25.36,2.12,0.16,6.24,9.16,11.72,0.8873720136518771,43.52,0.4825367647058823,0.0,18183,3028,PG,27.0,NBA,DAL,6,15.0,75.0,178.0
2002,Steve Kerr,11.208333333333334,2.5,2.625,0.5416666666666666,0.041666666666666664,1.0833333333333333,1.0,1.6,0.975,8.68,0.4700460829493088,0.04,18182,2467,PG,36.0,NBA,POR,14,50.0,73.0,180.0
