Season,Player,Points,Rebounds,Assists,Steals,Blocks,Threes,Turnovers,Free Throw Attempts,Free Throw %,Field Goal Attempts,Field Goal %,No Play %,Position
2011,Elton Brand,48.68,27.04,4.8,3.68,4.24,0,4.04,10.92,0.78021978,39.24,0.511722732,0,PF
2011,Greivis Vasquez,10.82608696,3.173913043,6.565217391,0.956521739,0.173913043,1.086956522,3.043478261,1.76,0.772727273,9.32,0.407725322,0.08,PG
2011,Grant Hill,42.24,13.52,8,2.56,1.4,1.8,5.36,10.28,0.828793774,33,0.483636364,0,SF
2011,Gordon Hayward,15.52,5.56,3.24,1.2,0.76,1.4,2.8,3.88,0.711340206,11.72,0.484641638,0,SF
2011,Goran Dragic,22.73913043,6.173913043,8.869565217,2.173913043,0.434782609,2.434782609,5.086956522,5.32,0.62406015,17.64,0.43537415,0.08,PG
2011,Glen Davis,36.6,17,3.68,3.12,1.2,0.08,3.4,10.6,0.735849057,32.04,0.448189763,0,C
2011,Gilbert Arenas,32.82608696,8.217391304,11.91304348,3.217391304,0.913043478,4.217391304,7.695652174,6.12,0.784313725,29.36,0.366485014,0.08,PG
2011,Gerald Wallace,48.39130435,24.73913043,7.52173913,4.565217391,2.739130435,2.695652174,6.608695652,14.96,0.745989305,34.04,0.453584019,0.08,SF-PF
2011,Gerald Henderson,31.0952381,9.857142857,4.80952381,2.380952381,1.523809524,0.333333333,3.047619048,6.52,0.785276074,22.8,0.454385965,0.16,SG
2011,George Hill,35.36,7.96,7.72,2.64,0.84,3.08,3.96,10.8,0.862962963,25.32,0.453396524,0,PG
2011,Gary Neal,31.32,7.84,3.84,1.08,0.16,5.16,3.12,4.16,0.807692308,25.28,0.450949367,0,SG
2011,Gary Forbes,13.04,4.64,1.96,0.92,0.24,0.76,1.84,3.48,0.67816092,10.92,0.454212454,0,SF
2011,Garrett Temple,5.7,2.3,3.2,1.1,0.6,1,2.3,0.68,0.411764706,2.72,0.294117647,0.6,PG-SG
2011,Greg Monroe,30.04,24.04,4.2,3.72,1.8,0,3.24,9.32,0.622317597,22,0.550909091,0,C
2011,Francisco Garcia,29.47368421,7,3.736842105,2.684210526,2.578947368,4.263157895,2.368421053,3.04,0.855263158,19,0.435789474,0.24,SF
2011,Emeka Okafor,33.86363636,31.09090909,1.909090909,1.818181818,5.772727273,0,5.409090909,10.32,0.562015504,20.96,0.572519084,0.12,C
2011,Garret Siler,3.75,2.333333333,0.25,0.083333333,0.333333333,0,0.833333333,0.88,0.5,1.24,0.548387097,0.52,C
2011,Eric Bledsoe,21.72,8.92,11.56,3.68,1.04,1.28,7.76,5.32,0.744360902,19.44,0.423868313,0,PG
2011,Eric Gordon,65.63157895,8.631578947,12.84210526,3.736842105,0.947368421,5.578947368,7.947368421,13.92,0.824712644,37.96,0.449947313,0.24,SG
2011,Eric Maynor,13.92,4.84,9.52,1.4,0.24,1.48,3.08,2.36,0.728813559,13.32,0.402402402,0,PG
2011,Ersan Ilyasova,30.05263158,19.21052632,2.947368421,2.684210526,1.263157895,1.894736842,3.315789474,4.16,0.894230769,20.28,0.435897436,0.24,PF
2011,Erick Dampier,6.736842105,9.315789474,1.157894737,0.736842105,2.473684211,0,1.684210526,1.76,0.545454545,3.56,0.584269663,0.24,C
2011,Etan Thomas,4,2.875,0.25,0.125,0.5,0,0.625,0.6,0.8,0.84,0.476190476,0.68,C
2011,Evan Turner,22.6,12.24,6.36,1.96,0.56,0.56,3.2,5,0.808,21.16,0.425330813,0,SG
2011,Fabricio Oberto,3.5,3.5,0,0,0,0,1.5,0.08,0.5,0.2,0.6,0.92,C
2011,Francisco Elson,6.090909091,5.227272727,1.5,0.954545455,0.636363636,0,1.454545455,1.24,0.838709677,4.52,0.477876106,0.12,C
2012,Manu Ginobili,33.84615385,8.923076923,11.61538462,1.846153846,0.923076923,4,4.923076923,5.315789474,0.871287129,15,0.526315789,0.315789474,SG
2012,Manny Harris,19.22222222,7.777777778,3.444444444,1.444444444,0.666666667,1.333333333,3,3.105263158,0.694915254,7.894736842,0.4,0.526315789,SG
2012,Malcolm Lee,7.75,3.25,3.875,1,0.5,0.25,2.125,0.894736842,0.823529412,3.105263158,0.389830508,0.578947368,SG
2012,Malcolm Thomas,0.333333333,1,0.333333333,0.333333333,0.333333333,0,0,0.105263158,0.5,0.157894737,0,0.842105263,PF
2012,MarShon Brooks,41.64705882,11.76470588,7.705882353,3.058823529,0.882352941,2.764705882,6.941176471,7.789473684,0.763513514,33.68421053,0.428125,0.105263158,SG
2012,Marcus Camby,16.88235294,31.17647059,6.294117647,2.941176471,5,0.117647059,3.352941176,3.368421053,0.453125,15.10526316,0.445993031,0.105263158,C
2012,Marcin Gortat,56.5,36.61111111,3.277777778,2.666666667,5.5,0,5,13.21052632,0.64940239,40.47368421,0.55526658,0.052631579,C
2012,Marco Belinelli,43.33333333,9.555555556,5.611111111,2.666666667,0.277777778,5.944444444,3.833333333,6.789473684,0.782945736,36.10526316,0.416909621,0.052631579,SG
2012,Luol Deng,46,19.44444444,8.722222222,3.111111111,2,4.388888889,5.333333333,8.684210526,0.76969697,39.73684211,0.41192053,0.052631579,SF
2012,Marcus Morris Sr.,4.444444444,1.777777778,0.333333333,0.222222222,0.222222222,0.222222222,0.444444444,0.421052632,0.75,2.842105263,0.296296296,0.526315789,PF
2012,Marcus Thornton,59.5,11.75,6.125,4.4375,0.75,6.6875,5.25,8.578947368,0.865030675,42.26315789,0.438356164,0.157894737,SG
2012,Marc Gasol,52.88888889,32.16666667,11.33333333,3.444444444,6.722222222,0.055555556,6.722222222,16.68421053,0.747634069,38.94736842,0.482432432,0.052631579,C
2012,Luke Walton,5,4.454545455,3.181818182,0.454545455,0.090909091,0.636363636,2.454545455,0,,3.421052632,0.369230769,0.421052632,PF-SF
2012,Lou Williams,53.11111111,8.611111111,12.27777778,2.944444444,1,4.611111111,3.944444444,15.36842105,0.811643836,41.15789474,0.406649616,0.052631579,PG
2012,Luke Harangody,6,5.3,0.6,0.6,0.3,0.5,0.4,0.631578947,0.75,3.421052632,0.353846154,0.473684211,PF
2012,Luke Babbitt,14.42857143,6.785714286,1.142857143,0.714285714,0.285714286,3.071428571,1.928571429,1.052631579,0.85,9.105263158,0.410404624,0.263157895,SF
2012,Luis Scola,56.94444444,23.77777778,7.777777778,1.944444444,1.333333333,0,8.5,10.42105263,0.772727273,46.73684211,0.490990991,0.052631579,PF
2012,Luc Mbah a Moute,22.2,15.13333333,1.933333333,2.666666667,1.466666667,0.066666667,2.6,5.421052632,0.640776699,13.73684211,0.509578544,0.210526316,PF
2012,Lou Amundson,11.83333333,12.33333333,0.777777778,1.5,2.444444444,0,2.5,4.315789474,0.426829268,10.89473684,0.429951691,0.052631579,PF
2012,Lavoy Allen,9.941176471,10.05882353,2,0.764705882,1.058823529,0,1.176470588,0.736842105,0.785714286,8.789473684,0.473053892,0.105263158,PF
2012,Linas Kleiza,31.53333333,13.26666667,3.066666667,1.533333333,0.266666667,4.133333333,4.266666667,5.263157895,0.81,21.57894737,0.402439024,0.210526316,SF
2012,Lester Hudson,34.8,9.2,7.2,2.8,0.6,3.2,6.4,2.157894737,0.829268293,8.526315789,0.382716049,0.736842105,PG
2012,Leandro Barbosa,39.33333333,7.111111111,5.333333333,3.111111111,0.388888889,3.611111111,5.222222222,6.526315789,0.814516129,33.52631579,0.425431711,0.052631579,SG
2012,Lazar Hayward,2.846153846,1.230769231,0.307692308,0.230769231,0.076923077,0.307692308,0.692307692,0.631578947,0.583333333,2,0.342105263,0.315789474,SF
2012,LeBron James,93.5,27.33333333,21.5,6.388888889,2.777777778,3,11.83333333,26.42105263,0.770916335,61.52631579,0.531223268,0.052631579,SF
2012,Mario Chalmers,33,9,11.68421053,5.105263158,0.578947368,5.315789474,7.473684211,5.315789474,0.792079208,26.21052632,0.447791165,0,PG
2012,Luke Ridnour,42.6,9.4,16.8,3.733333333,1.066666667,3.266666667,6.4,6.263157895,0.890756303,28.94736842,0.44,0.210526316,SG
2012,Markieff Morris,25.94444444,15.5,3.611111111,2.277777778,2.333333333,2.388888889,3.888888889,5.578947368,0.716981132,22.94736842,0.399082569,0.052631579,PF
2012,Nazr Mohammed,9,8.947368421,0.736842105,1.052631579,1.947368421,0,1.368421053,1.210526316,0.565217391,8.894736842,0.467455621,0,C
2012,Marreese Speights,30.94117647,22,2.823529412,1.235294118,1.705882353,0,4.352941176,5.736842105,0.770642202,25.68421053,0.452868852,0.105263158,PF
2012,Nick Collison,15.77777778,15.22222222,4.555555556,1.833333333,1.555555556,0,3.388888889,3.263157895,0.709677419,10.57894737,0.597014925,0.052631579,PF
2012,Larry Sanders,10.33333333,8.888888889,1.833333333,1.777777778,4.222222222,0,2.388888889,2,0.473684211,9.684210526,0.456521739,0.052631579,PF
2012,Nene,41.15384615,22.38461538,6.153846154,3.230769231,2.923076923,0,7.384615385,8.842105263,0.672619048,20.68421053,0.536895674,0.315789474,C
2012,Nate Robinson,35.625,6.25,14.4375,3.6875,0.125,4.125,4.6875,5.947368421,0.831858407,25.47368421,0.423553719,0.157894737,PG
2012,Mychel Thompson,6,1.666666667,2.333333333,0.666666667,0.333333333,1.333333333,1.666666667,0,,1.263157895,0.291666667,0.842105263,SG
2012,Morris Almond,7,4,1,3.5,0,0.5,0.5,0.157894737,0.333333333,0.894736842,0.352941176,0.894736842,SG
2012,Monta Ellis,62.15789474,10.52631579,18.21052632,4.473684211,0.947368421,3.263157895,9.315789474,14.47368421,0.796363636,54.73684211,0.432692308,0,SG
2012,Mo Williams,40.29411765,5.823529412,9.411764706,3,0.411764706,5.470588235,5.058823529,4.210526316,0.9,32.15789474,0.425531915,0.105263158,SG
2012,Mikki Moore,12,11,2.5,1.5,1.5,0,3.5,0.368421053,0.857142857,1.052631579,0.45,0.894736842,C
2012,Mike Miller,19.75,10.66666667,3.5,1.166666667,0.5,4.416666667,2.5,0.263157895,0.4,11,0.435406699,0.368421053,SG
2012,Mike James,6.625,1.25,3.625,0.5,0.25,0.75,1.75,0.421052632,0.875,2.578947368,0.408163265,0.578947368,PG
2012,Mike Dunleavy,42.3125,12.75,7.3125,1.75,0.5,5.1875,3.625,7.526315789,0.811188811,26.52631579,0.474206349,0.157894737,SF
2012,Marquis Daniels,7.5625,4.125,2.9375,1.3125,0.5625,0,1.75,1.210526316,0.739130435,7.526315789,0.363636364,0.157894737,SG
2012,Mike Conley,43.77777778,8.666666667,22.44444444,7.555555556,0.611111111,3.333333333,6.944444444,8.315789474,0.860759494,36,0.432748538,0.052631579,PG
2012,Mickell Gladness,5.6,5.8,0.5,0.4,2,0,0.7,0.631578947,0.5,3.105263158,0.423728814,0.473684211,PF
2012,Mickael Pietrus,22.23076923,10,1.923076923,1.615384615,0.769230769,4.692307692,2.538461538,1.631578947,0.64516129,14.21052632,0.385185185,0.315789474,SG
2012,Michael Redd,26.125,4.8125,2.0625,0.8125,0,2.625,2.3125,5.842105263,0.792792793,18.94736842,0.4,0.157894737,SG
2012,Michael Beasley,33.8125,12.9375,2.8125,1.125,1.1875,2.375,5,5,0.642105263,26.15789474,0.444668008,0.157894737,SF
2012,Metta World Peace,27.38888889,12.11111111,7.777777778,3.833333333,1.5,3.111111111,3.833333333,6.052631579,0.617391304,24.47368421,0.393548387,0.052631579,SF
2012,Mehmet Okur,26,16.2,6,1.8,1,4.6,5,0.263157895,0.6,7.315789474,0.374100719,0.736842105,C
2012,Maurice Evans,10.63636364,2.181818182,0.818181818,1.272727273,0,1.545454545,0.909090909,0.684210526,0.769230769,5.894736842,0.401785714,0.421052632,SF
2012,Matt Carroll,7.888888889,3.222222222,2.111111111,0.888888889,0.388888889,0.444444444,1.333333333,2,0.789473684,8.263157895,0.331210191,0.052631579,SG
2012,Matt Bonner,23.83333333,11.88888889,3.388888889,0.833333333,1.166666667,5.833333333,0.777777778,1.105263158,0.761904762,18.42105263,0.44,0.052631579,PF
2012,Matt Barnes,28.88235294,20.23529412,7.411764706,2.058823529,2.823529412,2.705882353,4.294117647,6.736842105,0.7421875,20.36842105,0.452196382,0.105263158,SF
2012,Marvin Williams,32.16666667,16.33333333,3.944444444,2.611111111,1,3.222222222,2.166666667,7.684210526,0.787671233,24.73684211,0.431914894,0.052631579,SF
2012,Martell Webster,23.14285714,12,2.857142857,2.214285714,1.214285714,2.642857143,3.285714286,3.789473684,0.791666667,14.31578947,0.422794118,0.263157895,SF
2012,Mike Bibby,7.357142857,4.214285714,5.714285714,1.5,0.214285714,1.928571429,1.428571429,0.421052632,0.75,6.526315789,0.282258065,0.263157895,PG
2012,Larry Owens,4.333333333,4.333333333,1.333333333,0,0.333333333,0.666666667,0.666666667,0.210526316,0.75,0.578947368,0.363636364,0.842105263,SF
2012,John Lucas III,20.5,4.222222222,6,1.055555556,0.055555556,3.055555556,2.333333333,1.684210526,0.875,18.84210526,0.399441341,0.052631579,PG
2012,Landry Fields,30.52631579,14.63157895,8.894736842,4.157894737,0.894736842,1.631578947,5.368421053,7.210526316,0.562043796,27,0.460038986,0,SG
2012,Justin Dentmon,8.666666667,2.666666667,3.333333333,0.666666667,0,0.666666667,2.333333333,0.315789474,0.666666667,1.473684211,0.357142857,0.842105263,PG
2012,Julyan Stone,3,2.083333333,3.083333333,0.666666667,0.5,0.166666667,0.916666667,0.578947368,0.727272727,1.631578947,0.419354839,0.368421053,SG
2012,Jrue Holiday,48.83333333,11.77777778,16.11111111,5.722222222,1,3.611111111,7.5,6.315789474,0.783333333,43.89473684,0.431654676,0.052631579,PG
2012,Josh Smith,68.83333333,35.11111111,14.27777778,5.166666667,6.388888889,1.555555556,9.111111111,16.94736842,0.630434783,57.94736842,0.457765668,0.052631579,PF
2012,Josh Selby,5.25,1.25,2.5,0.583333333,0,0.166666667,2.416666667,0.736842105,0.785714286,3.789473684,0.347222222,0.368421053,PG
2012,Josh McRoberts,8.117647059,10.05882353,3,0.882352941,1.058823529,0.176470588,1.823529412,1.894736842,0.638888889,6.210526316,0.474576271,0.105263158,PF
2012,Josh Howard,31,13.16666667,4.166666667,2.666666667,0.833333333,0.75,4.416666667,5.105263158,0.773195876,19,0.398891967,0.368421053,SF
2012,Josh Harrellson,12.46153846,11.07692308,0.846153846,1.769230769,1.538461538,1.538461538,1.538461538,1.368421053,0.615384615,7.842105263,0.422818792,0.315789474,PF
2012,Josh Davis,4,3.857142857,0.857142857,1,0.142857143,0.571428571,0.428571429,0.421052632,0.5,1.421052632,0.37037037,0.631578947,PF
2012,Josh Childress,8.333333333,7.916666667,2.833333333,1.166666667,0.5,0.333333333,0.75,0.105263158,0,5.210526316,0.484848485,0.368421053,SF
2012,Jose Calderon,37,10.66666667,31.2,3.133333333,0.2,3.933333333,6.933333333,3.578947368,0.882352941,25.10526316,0.457023061,0.210526316,PG
2012,Jordan Williams,12.3125,9.75,0.6875,1.3125,0.9375,0,1.4375,3.473684211,0.651515152,8,0.506578947,0.157894737,C
2012,Justin Harper,3.333333333,2,0.333333333,0.333333333,0.5,0.333333333,1,0.052631579,0,1.631578947,0.290322581,0.684210526,PF
2012,Jordan Hill,14.92307692,14.30769231,1.230769231,1.076923077,2.076923077,0,2.384615385,2.473684211,0.638297872,8.684210526,0.496969697,0.315789474,C
2012,Jordan Farmar,33.83333333,5.083333333,10.75,2,0.166666667,4.583333333,5.666666667,3.315789474,0.904761905,16.57894737,0.466666667,0.368421053,PG
2012,Jordan Crawford,52.11111111,9.333333333,10.55555556,3.277777778,0.277777778,4.388888889,7.833333333,10.68421053,0.793103448,45.89473684,0.400229358,0.052631579,SG
2012,Jonny Flynn,11.90909091,3.545454545,8.727272727,0.545454545,0.181818182,0.909090909,3.272727273,2.052631579,0.743589744,6.894736842,0.351145038,0.421052632,PG
2012,Jonas Jerebko,30.88888889,17.11111111,2.388888889,2.277777778,1.166666667,1.777777778,3.666666667,6.526315789,0.806451613,23.84210526,0.46799117,0.052631579,PF
2012,Jon Leuer,14.53333333,8,1.666666667,0.933333333,1.133333333,0.2,1.2,1.473684211,0.75,10.05263158,0.507853403,0.210526316,PF
2012,Jon Brockman,2.176470588,4.411764706,0.529411765,0.235294118,0.058823529,0,0.588235294,0.789473684,0.466666667,2.368421053,0.333333333,0.105263158,PF
2012,John Wall,59.77777778,16.66666667,29.44444444,5.277777778,3.166666667,0.166666667,14.16666667,21.15789474,0.788557214,47.05263158,0.422818792,0.052631579,PG
2012,John Salmons,26.46153846,10.30769231,7.153846154,2.846153846,0.538461538,2.538461538,3.461538462,2.368421053,0.644444444,18.15789474,0.408695652,0.315789474,SF
2012,Johan Petro,13.88888889,12.44444444,2.5,1.166666667,1.277777778,0.055555556,2.111111111,1.947368421,0.837837838,13.68421053,0.419230769,0.052631579,C
2012,Joel Przybilla,6.111111111,15.33333333,0.666666667,0.444444444,1.777777778,0,2.444444444,0.947368421,0.611111111,2.526315789,0.458333333,0.526315789,C
2012,Joel Anthony,11.52631579,13.15789474,0.473684211,1.894736842,4.421052632,0,2.368421053,3.736842105,0.690140845,8,0.559210526,0,C
2012,Nick Young,48.83333333,7.388888889,3.111111111,2.444444444,0.944444444,5.722222222,4.611111111,8.894736842,0.852071006,41.26315789,0.403061224,0.052631579,SG
2012,Jordan Hamilton,8.214285714,4.428571429,1.428571429,0.285714286,0.214285714,1.214285714,1.142857143,0.263157895,0.4,5.842105263,0.432432432,0.263157895,SF
2012,Juwan Howard,3,3.357142857,0.714285714,0.285714286,0.071428571,0,1.428571429,0.526315789,0.8,2.894736842,0.309090909,0.263157895,PF
2012,Kawhi Leonard,28.16666667,18.16666667,3.888888889,4.722222222,1.333333333,2.277777778,2.444444444,4.631578947,0.772727273,21.26315789,0.492574257,0.052631579,SF
2012,Keith Benson,0,1.5,0,0,0,0,0,0,,0.052631579,0,0.894736842,C
2012,Lance Thomas,12.76923077,9.692307692,0.923076923,0.769230769,0.538461538,0,1.846153846,3.263157895,0.838709677,6.631578947,0.452380952,0.315789474,PF
2012,Lance Stephenson,6.235294118,3.117647059,2.705882353,1.235294118,0.294117647,0.235294118,2.117647059,0.894736842,0.470588235,6.578947368,0.376,0.105263158,SG
2012,Lamar Odom,20.75,13,5.1875,1.25,1.125,1.75,3.25,5.157894737,0.591836735,18.36842105,0.35243553,0.157894737,SF
2012,LaMarcus Aldridge,74.4375,27.625,8.375,3.1875,2.8125,0.125,6.9375,14.42105263,0.813868613,49.63157895,0.512195122,0.157894737,PF
2012,Kyrylo Fesenko,2.666666667,3,0.333333333,0.666666667,0,0,0,0.315789474,0.666666667,0.263157895,0.4,0.842105263,C
2012,Kyrie Irving,55.52941176,11.23529412,16.17647059,3.176470588,1.176470588,4.294117647,9.411764706,10.31578947,0.87244898,39.31578947,0.46854083,0.105263158,PG
2012,Kyle Lowry,47.85714286,15.21428571,22.14285714,5.214285714,1,5.642857143,9.285714286,10.42105263,0.863636364,27,0.409356725,0.263157895,PG
2012,Kyle Korver,27.84210526,8.368421053,5.894736842,1.894736842,0.789473684,6.210526316,2.789473684,3.473684211,0.833333333,21.68421053,0.432038835,0,SG
2012,Kwame Brown,14.25,14.25,1,2,0,0,3.5,1.789473684,0.441176471,2.105263158,0.525,0.789473684,C
2012,Kurt Thomas,10.66666667,12.53333333,3.066666667,1.6,2.066666667,0,2.066666667,1.052631579,0.7,8.263157895,0.464968153,0.210526316,C
2012,Kris Humphries,47.5,37.83333333,5,2.777777778,4.111111111,0,6.611111111,14.63157895,0.751798561,35.31578947,0.481371088,0.052631579,PF
2012,Kosta Koufos,15.47058824,15.17647059,0.882352941,1.411764706,2.411764706,0,1.941176471,2.894736842,0.6,10.10526316,0.598958333,0.105263158,C
2012,Kobe Bryant,95.05882353,18.41176471,15.52941176,4.058823529,1.058823529,5.117647059,12,23.73684211,0.844789357,70.31578947,0.429640719,0.105263158,SG
2012,Klay Thompson,43.47368421,8.473684211,7,2.578947368,1.052631579,5.842105263,5.421052632,4.789473684,0.868131868,37.78947368,0.442896936,0,SG
2012,Kirk Hinrich,22.57142857,7.214285714,9.428571429,2.714285714,0.785714286,3.357142857,4.142857143,1.684210526,0.78125,15.52631579,0.413559322,0.263157895,SG
2012,Keyon Dooling,10.70588235,2.294117647,3,0.764705882,0.117647059,1.588235294,2,1.631578947,0.741935484,8.578947368,0.404907975,0.105263158,SG
2012,Kevin Seraphin,25.16666667,15.55555556,1.833333333,1.055555556,4.222222222,0,3.666666667,3.684210526,0.671428571,20.10526316,0.531413613,0.052631579,C
2012,Kevin Martin,62,9.636363636,10,2.545454545,0.272727273,7.090909091,6.363636364,9.421052632,0.893854749,28.26315789,0.413407821,0.421052632,SG
2012,Kevin Love,89.5,45.875,6.9375,2.9375,1.75,6.5625,8,24.21052632,0.823913043,55.73684211,0.447592068,0.157894737,PF
2012,Kevin Garnett,49.84210526,26,9.210526316,2.947368421,3.210526316,0.157894737,5.631578947,9.947368421,0.857142857,40.89473684,0.503217503,0,C
2012,Kevin Durant,97.36842105,27.73684211,12.15789474,4.631578947,4.052631579,7,13.05263158,26.36842105,0.860279441,68.26315789,0.495759445,0,SF
2012,Kenyon Martin,18.08333333,15.08333333,1.5,3.666666667,3.583333333,0.25,2.666666667,2.842105263,0.37037037,11.57894737,0.440909091,0.368421053,PF
2012,Kenneth Faried,29.4375,22,2.25,2.125,2.9375,0,3.375,8.631578947,0.664634146,16.26315789,0.585760518,0.157894737,PF
2012,Kendrick Perkins,17.31578947,22.42105263,4.105263158,1.315789474,3.842105263,0,6.210526316,5.894736842,0.651785714,13.78947368,0.488549618,0,C
2012,Kemba Walker,44.38888889,13,16.05555556,3.333333333,1.111111111,3.833333333,6.611111111,11.21052632,0.788732394,40.36842105,0.366362451,0.052631579,PG
2012,Kelenna Azubuike,3.5,0,0,0.5,0,0.5,2,0,,0.421052632,0.375,0.894736842,SG
2012,Keith Bogans,10.5,5.5,1.5,1,0,1.5,1.5,0.263157895,0.4,1.105263158,0.380952381,0.894736842,SF
2012,Larry Hughes,2.4,1,1.4,0.4,0,0.2,2.4,0.105263158,0.5,1.157894737,0.227272727,0.736842105,PG
2012,Nicolas Batum,48.11764706,15.94117647,4.941176471,3.352941176,3.529411765,6.294117647,5.294117647,8.368421053,0.836477987,33.73684211,0.450858034,0.105263158,SF
2012,Xavier Henry,17.07142857,7.571428571,2.5,1.857142857,0.571428571,0.5,2.5,4.473684211,0.611764706,12,0.394736842,0.263157895,SG
2012,Nikola Vucevic,16.64705882,14.47058824,1.823529412,1.176470588,2,0.176470588,1.941176471,1.789473684,0.529411765,15.31578947,0.450171821,0.105263158,C
2012,Trevor Ariza,31.71428571,15.35714286,9.642857143,4.928571429,1.785714286,2.071428571,5.428571429,5.368421053,0.774509804,21.21052632,0.416873449,0.263157895,SF
2012,Travis Outlaw,9.823529412,3.588235294,0.941176471,1.117647059,1.235294118,0.941176471,1.176470588,2.421052632,0.673913043,9.210526316,0.342857143,0.105263158,SF
2012,Travis Leslie,2,1.285714286,0.714285714,0.285714286,0.285714286,0,0.285714286,0.473684211,0.444444444,0.736842105,0.357142857,0.631578947,SG
2012,Tracy McGrady,15.16666667,8.555555556,6.111111111,0.888888889,0.833333333,0.833333333,2.944444444,4.368421053,0.674698795,12.15789474,0.437229437,0.052631579,SF
2012,Tony Parker,60.83333333,9.5,25.72222222,3.166666667,0.277777778,0.777777778,8.5,14.94736842,0.799295775,46.84210526,0.479775281,0.052631579,PG
2012,Tony Battie,4.2,6.7,1.6,0.4,0.6,0,0.4,0.210526316,1,2.684210526,0.37254902,0.473684211,C
2012,Tony Allen,31.55555556,12.94444444,4.388888889,5.777777778,1.833333333,0.444444444,5.222222222,9.210526316,0.8,23.57894737,0.46875,0.052631579,SG
2012,Toney Douglas,16.92857143,5.142857143,5.5,2.071428571,0.071428571,1.928571429,4,1.368421053,0.846153846,15.26315789,0.324137931,0.263157895,PG
2012,Tobias Harris,14.85714286,7.214285714,1.571428571,0.928571429,0.5,0.428571429,2.214285714,2.842105263,0.814814815,8.894736842,0.467455621,0.263157895,SF
2012,Timofey Mozgov,14.9375,11.1875,1.375,0.9375,2.625,0,3.3125,3,0.684210526,10,0.526315789,0.157894737,C
2012,Tim Duncan,49.72222222,28.88888889,7.333333333,2.111111111,4.888888889,0,5.388888889,13.10526316,0.694779116,38.57894737,0.492496589,0.052631579,C
2012,Tiago Splitter,32.29411765,18,3.823529412,1.235294118,2.764705882,0,5.117647059,9.526315789,0.690607735,18.05263158,0.618075802,0.105263158,C
2012,Trevor Booker,29.92857143,23.21428571,2.857142857,3.428571429,3.071428571,0.071428571,4.142857143,4.894736842,0.602150538,17.94736842,0.530791789,0.263157895,PF
2012,Thaddeus Young,44.88888889,18.05555556,4.111111111,3.555555556,2.277777778,0.055555556,3.055555556,7.578947368,0.770833333,36.15789474,0.506550218,0.052631579,PF
2012,Terrence Williams,19.36363636,9.272727273,5.909090909,1.818181818,0.636363636,1.454545455,3.909090909,2.421052632,0.586956522,10.42105263,0.429292929,0.421052632,SG
2012,Terrel Harris,7.272727273,4.636363636,2.363636364,0.818181818,0.181818182,0.727272727,2.272727273,1.105263158,0.666666667,4.368421053,0.34939759,0.421052632,SG
2012,Tayshaun Prince,44.33333333,15.61111111,8.5,1.5,1.777777778,2.055555556,4.111111111,6.052631579,0.773913043,42,0.421052632,0.052631579,SF
2012,Taj Gibson,25.47368421,17.47368421,2.473684211,1.421052632,4.263157895,0,3.157894737,7.105263158,0.622222222,21.26315789,0.495049505,0,PF
2012,T.J. Ford,10.2,3.6,9,1.8,0.4,0.4,4.6,0.736842105,0.785714286,2.263157895,0.441860465,0.736842105,PG
2012,Sundiata Gaines,16.16666667,6,7,3.055555556,0.111111111,1.555555556,2.888888889,5.052631579,0.614583333,14.26315789,0.376383764,0.052631579,SG
2012,Steve Novak,28.05882353,6.117647059,0.705882353,0.941176471,0.529411765,7.823529412,1.235294118,1.368421053,0.846153846,17.73684211,0.477744807,0.105263158,PF
2012,Steve Nash,42.88888889,10.33333333,36.88888889,2.111111111,0.444444444,3.055555556,12.72222222,7.473684211,0.894366197,29.21052632,0.531531532,0.052631579,PG
2012,Steve Blake,17.25,5.3125,10.9375,2.4375,0.125,3.3125,4.5,1.421052632,0.777777778,14.10526316,0.376865672,0.157894737,PG
2012,Stephen Jackson,30.73333333,10.86666667,7.866666667,3.6,0.866666667,3.266666667,6.866666667,6,0.824561404,22.36842105,0.374117647,0.210526316,SF
2012,Stephen Curry,38.3,8.8,13.8,3.9,0.8,5.5,6.5,2.473684211,0.808510638,15.57894737,0.489864865,0.473684211,PG
2012,Spencer Hawes,27.30769231,20.76923077,7.538461538,1.230769231,3.692307692,0.230769231,4.230769231,2.894736842,0.727272727,16.78947368,0.489028213,0.315789474,C
2012,Thabo Sefolosha,15.61538462,9.846153846,3.615384615,2.846153846,1.307692308,2.384615385,3.076923077,2.263157895,0.88372093,8.157894737,0.432258065,0.315789474,SG
2012,Solomon Jones,8.375,7.25,1.125,1.125,1.375,0,2.25,1.210526316,0.826086957,3.210526316,0.393442623,0.578947368,C-PF
2012,Trey Johnson,5.25,3,1,0.25,0,0,1.25,0.263157895,1,0.736842105,0.571428571,0.789473684,SG
2012,Tristan Thompson,27.44444444,21.61111111,1.5,1.5,3.444444444,0,4.5,10.10526316,0.552083333,23.26315789,0.438914027,0.052631579,PF
2012,Joe Johnson,62.72222222,12.27777778,12.88888889,2.666666667,0.722222222,6.944444444,6.444444444,9.789473684,0.849462366,49,0.454350161,0.052631579,SG
2012,Zaza Pachulia,28.4375,28.5625,4.9375,3.4375,1.8125,0,5.0625,8.315789474,0.740506329,17.84210526,0.498525074,0.157894737,C
2012,Zach Randolph,40.5,28.125,6,2.625,0.5,0.25,5,4.631578947,0.659090909,15,0.463157895,0.578947368,PF
