"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Isaac Okoro","Cleveland Cavaliers","Vet",25.1,97.2,8.5,2,2,1,0.4,0.7,0.9,6.2,1.9,2.5,2.7,2.1,2024-01-19
"Isaiah Hartenstein","New York Knicks","Vet",31.6,97.1,8.4,2.5,6.5,3.8,1.5,1.2,1.3,5.1,1.9,0.4,3.6,3.1,2024-01-19
"Nick Richards","Charlotte Hornets","Vet",25.1,97.1,8.4,1,5.5,2.7,1.3,0.3,0.9,5.3,2.3,0.3,3.7,2.6,2024-01-19
"Dereck Lively II","Dallas Mavericks","Rookie",24.4,99.6,8.4,1.3,4.7,2.9,1.1,0.5,1.1,5.3,1.5,0.3,3.5,2.6,2024-01-19
"Isaiah Joe","Oklahoma City Thunder","Vet",18.3,99.4,8.3,1.2,1.9,0.4,0.2,0.6,0.5,6.4,1,4.7,0.6,1.2,2024-01-19
"T.J. McConnell","Indiana Pacers","Vet",18,99.9,8.2,5.4,2.3,0.6,0.2,1,1.5,6.8,1.2,0.5,2,1.2,2024-01-19
"De'Andre Hunter","Atlanta Hawks","Vet",17.3,100.2,8.2,1,2,0.4,0.2,0.4,0.7,6.5,1.6,2.9,1.3,1.8,2024-01-19
"Kyle Lowry","Miami Heat","Vet",25.3,96.6,8.1,3.8,2.6,0.6,0.4,0.9,1.3,6,1.1,3.7,0.6,2.3,2024-01-19
"Tyrese Haliburton","Indiana Pacers","Vet",12.2,102.7,8,3.8,1.2,0.2,0.2,0.5,1,5.9,1.3,3.1,1,0.5,2024-01-19
"Lonnie Walker IV","Brooklyn Nets","Vet",13.9,98.3,7.9,0.9,1.3,0.1,0.2,0.4,0.6,6.5,1.1,3.7,1.1,0.9,2024-01-19
"Dorian Finney-Smith","Brooklyn Nets","Vet",25.7,95.8,7.9,1.4,2.8,1.4,0.4,0.7,0.6,6.8,0.4,4.8,1.3,1.9,2024-01-19
"Landry Shamet","Washington Wizards","Vet",17.1,98.2,7.8,1.5,1.3,0.2,0.2,0.5,0.7,6.4,1.2,3.7,1.4,1.5,2024-01-19
"Ayo Dosunmu","Chicago Bulls","Vet",20.7,95.2,7.7,1.9,1.7,0.4,0.3,0.6,0.8,6.2,1,2.6,2.1,1.7,2024-01-19
"Josh Hart","New York Knicks","Vet",27.3,95.4,7.6,2.5,4.9,1.3,0.2,0.8,1,6.2,1,2.6,2,1.9,2024-01-19
"Josh Richardson","Miami Heat","Vet",20.5,95.4,7.6,1.8,1.7,0.4,0.3,0.7,0.7,6.2,1,3.4,0.7,1.5,2024-01-19
"Draymond Green","Golden State Warriors","Vet",22.4,100.8,7.5,4.9,4.1,1,0.6,0.8,1.9,5.8,1.4,2.3,1.5,2.8,2024-01-19
"Kelly Olynyk","Utah Jazz","Vet",18,98.9,7.5,3.6,3.4,1.1,0.3,0.6,1.5,5,2,1.7,1.3,2.3,2024-01-19
"Payton Pritchard","Boston Celtics","Vet",18.5,95.2,7.5,2.5,1.8,0.6,0.1,0.4,0.6,6.1,0.6,4.3,0.7,1.1,2024-01-19
"Walker Kessler","Utah Jazz","Sophomore",20.4,97.7,7.4,0.8,4.2,2.4,2,0.4,0.6,4.9,1.3,0.3,3.5,2,2024-01-19
"Gordon Hayward","Charlotte Hornets","Vet",16.1,98,7.4,2.2,1.8,0.4,0.2,0.5,1,5.7,1.5,1.4,1.1,1,2024-01-19
"Andre Drummond","Chicago Bulls","Vet",15.8,94.7,7.3,0.7,4.7,2.3,0.6,0.8,1.1,5.2,2.5,0.2,3.5,1.9,2024-01-19
"Al Horford","Boston Celtics","Vet",25.5,97.3,7.2,2.5,4.8,1.2,1,0.5,0.6,5.5,0.3,4,0.8,1.6,2024-01-19
"Trey Lyles","Sacramento Kings","Vet",20.2,99,7.2,1.2,3.8,1,0.3,0.3,0.6,5.2,1.1,4,1,1.5,2024-01-19
"Terance Mann","Los Angeles Clippers","Vet",22.3,95.2,7.2,1.6,1.9,0.9,0.3,0.5,0.6,5.6,0.8,3,1.4,1.7,2024-01-19
"Sam Merrill","Cleveland Cavaliers","Vet",15.8,96.6,7.2,1.5,1.7,0.4,0.1,0.5,0.5,6,0.5,5.1,0.5,1.2,2024-01-19
"Markelle Fultz","Orlando Magic","Vet",18.1,96.7,7.2,3.1,1.7,0.7,0.3,0.8,1.2,5.9,1.2,0.4,2.5,1.3,2024-01-19
"Brandin Podziemski","Golden State Warriors","Rookie",19.4,97.4,7.2,2.5,2.8,1,0.1,0.7,1,6.1,0.8,2.9,1.2,1.5,2024-01-19
"Jordan Hawkins","New Orleans Pelicans","Rookie",14,96.9,7.1,0.9,1.3,0.3,0.1,0.3,0.5,5.6,1.1,3.7,0.6,1,2024-01-19
"Shaedon Sharpe","Portland Trail Blazers","Sophomore",14.2,98,7,1.2,1.6,0.5,0.2,0.4,0.9,5.9,1.5,2.6,1.6,1.2,2024-01-19
"Zach Collins","San Antonio Spurs","Vet",13.6,101,6.9,1.6,2.4,1,0.5,0.3,1.1,5.5,1.4,1.8,1.5,1.9,2024-01-19
"Tari Eason","Houston Rockets","Sophomore",15.1,97.8,6.7,0.9,2.9,1.4,0.5,0.8,0.8,5.8,1,1.8,2.5,1.5,2024-01-19
"Quentin Grimes","New York Knicks","Vet",16.1,94.5,6.7,1.1,1.3,0.3,0.1,0.5,0.5,5.2,0.7,4.1,0.8,1.2,2024-01-19
"Chris Boucher","Toronto Raptors","Vet",15.3,96,6.6,0.5,2.9,1.3,0.6,0.4,0.4,4.7,1.5,2.2,1.7,1.4,2024-01-19
"Goga Bitadze","Orlando Magic","Vet",20.6,95.9,6.6,1.5,3.8,2.5,1.5,0.6,0.8,4.4,1.6,0.4,3.2,2.3,2024-01-19
"Kyle Anderson","Minnesota Timberwolves","Vet",21.3,97.2,6.6,3.9,2.9,0.7,0.6,0.8,1.2,5.2,1.4,0.5,1.4,1.6,2024-01-19
"Jaden Hardy","Dallas Mavericks","Sophomore",13.5,100,6.6,1.3,1.5,0.2,0.1,0.3,0.6,5.9,0.9,3.2,1,1.1,2024-01-19
"Killian Hayes","Detroit Pistons","Vet",22.6,98.8,6.5,4.8,2.2,0.3,0.3,0.9,1.3,6,1,1.4,0.5,1.8,2024-01-19
"Malaki Branham","San Antonio Spurs","Sophomore",14.8,101.5,6.5,1.5,1.3,0.2,0.1,0.3,0.8,5.7,0.7,2.4,1.2,1,2024-01-19
"Jae Crowder","Milwaukee Bucks","Vet",17.7,99.1,6.4,1.2,2.4,0.4,0.2,0.6,0.4,5.4,0.7,3.9,0.3,1.4,2024-01-19
"Jacob Gilyard","Memphis Grizzlies","Sophomore",21.3,96.1,6.3,4.4,1.3,0.2,0.1,0.9,1.1,5.1,0.5,3.9,0.5,1.4,2024-01-19
"Delon Wright","Washington Wizards","Vet",19.9,97.7,6.2,3.3,1.9,0.7,0.3,1.2,0.8,5.3,1.2,2.2,1.1,1,2024-01-19
"Cody Martin","Charlotte Hornets","Vet",21.8,97.7,6.2,1.8,2,0.9,0.4,0.9,0.8,5.9,0.9,2.8,1.4,1.5,2024-01-19
"Kris Dunn","Utah Jazz","Vet",20.8,100.9,6.2,4.7,2.6,0.6,0.4,1.1,1.2,5,0.6,1.7,0.8,2.2,2024-01-19
"Mark Williams","Charlotte Hornets","Sophomore",14.3,97.5,6.2,0.6,3.1,1.6,0.6,0.4,0.6,4.4,1.7,0.2,2.9,1.6,2024-01-19
"Nickeil Alexander-Walker","Minnesota Timberwolves","Vet",19.6,97,6.2,1.9,1.3,0.4,0.4,0.7,0.7,4.9,0.6,3.4,0.6,1.7,2024-01-19
"Christian Wood","Los Angeles Lakers","Vet",13.8,97.9,6.1,0.8,3.1,0.7,0.5,0.3,0.7,4.4,1.5,2,1.2,1.2,2024-01-19
"Miles McBride","New York Knicks","Vet",15.1,93,6.1,1.6,1,0.2,0.1,0.6,0.6,5.5,0.6,3.4,0.6,1.3,2024-01-19
"Nikola Jovic","Miami Heat","Sophomore",17.1,95.9,6.1,1.7,3.1,0.9,0.4,0.4,0.8,5,1,2.7,1.3,1.7,2024-01-19
"Jontay Porter","Toronto Raptors","Vet",17.9,99.3,6.1,1.7,2.9,1.4,0.8,0.5,1,5.1,0.9,2.9,1.4,2.4,2024-01-19
"Christian Braun","Denver Nuggets","Sophomore",15.6,96.5,6,1.1,2.1,0.5,0.3,0.4,0.6,4.6,1.2,2,1.8,1.3,2024-01-19
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",13.5,99.3,6,0.8,2.5,0.6,0.3,0.3,0.6,4.6,1,3,1.3,1.4,2024-01-19
"Isaiah Jackson","Indiana Pacers","Vet",12.1,100.6,5.8,0.8,2.2,1.4,1.1,0.4,0.7,3.8,1.7,0.1,2.5,2.1,2024-01-19
"Nicolas Batum","Philadelphia 76ers","Vet",25.1,98.1,5.8,2.2,2.9,1,0.6,0.8,0.7,4.2,0.5,3.2,0.6,1.9,2024-01-19
"Dennis Smith Jr.","Brooklyn Nets","Vet",16.4,96,5.8,3.2,1.7,0.5,0.2,0.8,1,5,1.2,1.6,1.9,1.7,2024-01-19
"Ochai Agbaji","Utah Jazz","Sophomore",18.7,98.5,5.8,0.9,1.7,0.7,0.3,0.4,0.5,4.8,0.6,2.8,0.9,1.4,2024-01-19
"Sam Hauser","Boston Celtics","Vet",15.4,96.6,5.7,0.7,2.1,0.4,0.2,0.3,0.3,4.4,0.3,3.8,0.2,1,2024-01-19
"Patrick Williams","Chicago Bulls","Vet",15.7,95.4,5.7,1,1.5,0.6,0.4,0.5,0.7,4.7,0.8,1.9,1.3,1.1,2024-01-19
"Cason Wallace","Oklahoma City Thunder","Rookie",17.4,97.9,5.7,1.2,1.3,0.5,0.4,0.5,0.4,4.5,0.6,2.8,0.9,1.4,2024-01-19
"Royce O'Neale","Brooklyn Nets","Vet",19,97,5.7,2.3,2.8,0.6,0.3,0.5,0.8,4.9,0.4,4.1,0.6,1.8,2024-01-19
"Grant Williams","Dallas Mavericks","Vet",19.4,99,5.7,1.4,2,0.7,0.5,0.4,0.6,4.5,0.9,3.2,0.7,2.2,2024-01-19
"Chris Paul","Golden State Warriors","Vet",15.9,97.5,5.4,3.8,1.9,0.2,0.1,0.7,0.8,4.3,0.6,2.4,0,1,2024-01-19
"Kevon Looney","Golden State Warriors","Vet",18.8,97.4,5.4,2,4.3,2.7,0.4,0.5,0.6,3.6,1.1,0.2,2.2,2.3,2024-01-19
"Julian Champagnie","San Antonio Spurs","Sophomore",14.1,100.1,5.4,0.9,1.8,0.4,0.3,0.4,0.5,4.2,0.7,3.1,0.7,1,2024-01-19
"Patrick Beverley","Philadelphia 76ers","Vet",17.5,97.2,5.4,2.4,2,0.5,0.3,0.6,0.8,4.2,1,2.3,0.7,1.7,2024-01-19
"Kevin Knox II","Detroit Pistons","Vet",12.8,99.1,5.3,0.6,1.4,0.4,0.2,0.3,0.5,4.1,0.6,2.3,0.9,1,2024-01-19
"Marcus Morris Sr.","Philadelphia 76ers","Vet",14,96.9,5.3,0.8,1.8,0.3,0.2,0.3,0.3,4.1,0.7,2.2,0.4,1.3,2024-01-19
"Dante Exum","Dallas Mavericks","Vet",12.4,98.9,5.2,1.7,1.4,0.4,0.1,0.3,0.7,4,0.9,1.5,1.4,1.1,2024-01-19
"Toumani Camara","Portland Trail Blazers","Rookie",17.1,97.5,5.2,0.8,2.2,1.2,0.3,0.6,0.7,4.1,1,1.9,1.5,1.8,2024-01-19
"Naji Marshall","New Orleans Pelicans","Vet",12.5,96.9,5.2,1.2,1.7,0.6,0.1,0.4,0.6,3.9,1.2,1.5,1.1,0.9,2024-01-19
"Caleb Houstan","Orlando Magic","Sophomore",15.2,94.4,5.2,0.8,1.1,0.4,0.1,0.3,0.3,4.3,0.4,4,0.1,1.1,2024-01-19
"Ausar Thompson","Detroit Pistons","Rookie",14.9,98.8,5.2,1.1,2.8,1.2,0.5,0.5,0.7,4,1.2,1.1,1.8,1.9,2024-01-19
"Larry Nance Jr.","New Orleans Pelicans","Vet",15.8,96.7,5.1,1.2,3,1.2,0.4,0.7,0.6,3.4,0.9,1.3,1.6,1.3,2024-01-19
"Ivica Zubac","Los Angeles Clippers","Vet",12,96.4,5.1,0.6,2.9,1.6,0.5,0.1,0.6,3.4,1.2,0.1,2,1.3,2024-01-19
"Chuma Okeke","Orlando Magic","Vet",17.6,94.7,4.9,1.1,2.6,0.7,0.4,0.6,0.4,4.4,0.3,3.3,0.5,0.9,2024-01-19
"Joe Ingles","Orlando Magic","Vet",16.1,98.3,4.9,2.7,1.8,0.3,0.1,0.5,0.9,3.9,0.6,2.7,0.3,1.3,2024-01-19
"Peyton Watson","Denver Nuggets","Sophomore",11.6,97.1,4.9,0.6,1.4,0.4,0.4,0.3,0.4,3.9,0.9,1.8,1.3,1.1,2024-01-19
"Jeff Green","Houston Rockets","Vet",12.9,97,4.9,0.6,1.2,0.5,0.3,0.2,0.4,3.2,1.5,1,0.9,1.3,2024-01-19
"Dean Wade","Cleveland Cavaliers","Vet",19.4,97.8,4.8,1,3.1,0.6,0.3,0.7,0.3,4,0.5,3.4,0.3,1.7,2024-01-19
"Thaddeus Young","Toronto Raptors","Vet",16.7,95.8,4.8,2,2.3,1.4,0.2,0.9,0.9,4,0.6,0.4,1.5,1.8,2024-01-19
"De'Anthony Melton","Philadelphia 76ers","Vet",11.7,98.5,4.7,1.1,1.3,0.3,0.2,0.6,0.5,3.9,0.7,2.6,0.8,1,2024-01-19
"Cam Whitmore","Houston Rockets","Rookie",8.4,99.8,4.7,0.3,1.3,0.4,0.1,0.3,0.4,3.6,0.8,1.8,1,0.8,2024-01-19
"Nick Smith Jr.","Charlotte Hornets","Rookie",10.9,94.8,4.7,0.9,0.9,0.3,0.2,0.2,0.6,4.2,0.4,2.1,0.5,0.9,2024-01-19
"Pat Connaughton","Milwaukee Bucks","Vet",18.2,101.2,4.6,1.4,2.4,0.7,0.2,0.4,0.3,3.4,0.4,2.8,0.7,1.1,2024-01-19
"Precious Achiuwa","New York Knicks","Vet",11.4,93.9,4.6,0.7,2.1,1.2,0.4,0.3,0.6,3.6,0.9,0.9,1.7,1.1,2024-01-19
"Cedi Osman","San Antonio Spurs","Vet",11.7,100.1,4.6,1.1,1.4,0.3,0.1,0.3,0.4,3.5,0.7,2.1,0.9,1,2024-01-19
"Daniel Theis","Los Angeles Clippers","Vet",13,97.2,4.5,0.6,1.8,1.2,0.7,0.3,0.4,3.5,0.7,1,1.7,1.6,2024-01-19
"Trayce Jackson-Davis","Golden State Warriors","Rookie",10,98.2,4.4,0.6,1.7,1.1,0.5,0.3,0.5,3,1.2,0.1,2,1.2,2024-01-19
"Cameron Payne","Milwaukee Bucks","Vet",9.6,98.5,4.4,1.5,0.8,0.1,0.1,0.3,0.6,3.3,0.5,2.1,0.4,1,2024-01-19
"Hamidou Diallo","Washington Wizards","Vet",8.6,97.8,4.3,0.6,1.1,0.6,0.1,0.5,0.6,3.5,1.1,0.3,1.5,1.1,2024-01-19
"Sasha Vezenkov","Sacramento Kings","Rookie",9.7,98.2,4.2,0.5,1.3,0.6,0.2,0.3,0.3,3.5,0.5,2,0.9,0.8,2024-01-19
"Kenrich Williams","Oklahoma City Thunder","Vet",13.5,97.4,4.1,1.2,1.9,0.8,0.2,0.5,0.3,3.2,0.3,1.9,0.9,1.3,2024-01-19
"Kevin Love","Miami Heat","Vet",8,96.9,4,0.9,2.2,0.5,0.1,0.2,0.4,2.9,0.9,1.9,0.5,0.7,2024-01-19
"Jonathan Isaac","Orlando Magic","Vet",9.3,97.4,3.9,0.4,1.9,0.8,0.6,0.5,0.3,2.9,0.9,1.1,1.3,0.9,2024-01-19
"Moses Moody","Golden State Warriors","Vet",7.8,97.8,3.9,0.4,0.8,0.4,0.1,0.2,0.3,3,0.7,1.5,0.6,0.6,2024-01-19
"Matisse Thybulle","Portland Trail Blazers","Vet",16.8,97.3,3.9,0.8,1.3,0.4,0.6,1.1,0.3,3.2,0.3,2.8,0.4,1.2,2024-01-19
"Chimezie Metu","Phoenix Suns","Vet",9.2,97.3,3.9,0.4,1.8,0.5,0.2,0.3,0.4,2.8,0.8,1.1,1.1,0.9,2024-01-19
"Jarred Vanderbilt","Los Angeles Lakers","Vet",17.3,99.3,3.9,1,3.1,1.4,0.3,0.8,0.6,2.7,1,0.8,1.6,1.6,2024-01-19
"Aaron Wiggins","Oklahoma City Thunder","Vet",9.9,96.8,3.9,0.7,1.2,0.5,0.1,0.3,0.4,2.8,0.6,0.8,1.3,0.9,2024-01-19
"Craig Porter","Cleveland Cavaliers","Rookie",9.1,95.7,3.9,1.6,1,0.3,0.2,0.4,0.6,3.3,0.9,0.5,1.1,0.7,2024-01-19
"Paul Reed","Philadelphia 76ers","Vet",9.7,97.2,3.8,0.7,1.7,1.3,0.5,0.5,0.5,2.9,0.7,0.3,1.5,1.4,2024-01-19
"Dominick Barlow","San Antonio Spurs","Sophomore",12.2,98.4,3.8,0.9,2,1.2,0.5,0.3,0.4,3.1,1,0.4,1.4,1.4,2024-01-19
"Gabe Vincent","Los Angeles Lakers","Vet",10.2,97.7,3.7,1.2,0.6,0.1,0.1,0.3,0.5,3.3,0.4,1.8,0.5,1,2024-01-19
"Doug McDermott","San Antonio Spurs","Vet",9.1,100.4,3.7,0.7,0.7,0.1,0.1,0.1,0.2,2.8,0.3,2.4,0.4,0.7,2024-01-19
"Dyson Daniels","New Orleans Pelicans","Sophomore",13.5,96.4,3.6,1.6,1.6,0.6,0.2,0.7,0.5,2.7,0.6,1.2,0.8,1,2024-01-19
"Amen Thompson","Houston Rockets","Rookie",8.8,100.3,3.5,0.9,1.4,0.4,0.1,0.4,0.7,2.8,0.9,0.6,1.1,1,2024-01-19
"Josh Okogie","Phoenix Suns","Vet",11.7,97.7,3.4,0.9,1.1,0.8,0.3,0.5,0.4,2.4,1.3,1,1,1.1,2024-01-19
"Gradey Dick","Toronto Raptors","Rookie",10.4,97.5,3.4,0.8,0.9,0.4,0.1,0.3,0.5,2.9,0.6,1.9,0.6,1.1,2024-01-19
"Jevon Carter","Chicago Bulls","Vet",8.5,95.8,3.3,0.7,0.6,0.1,0.1,0.3,0.3,3.2,0.2,2.2,0.1,0.7,2024-01-19
"Tristan Thompson","Cleveland Cavaliers","Vet",10.9,94.9,3.3,0.9,1.9,1.5,0.3,0.2,0.6,2.3,1.1,0.1,1.5,1.2,2024-01-19
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",12,99,3.3,1,1.4,0.9,0.1,0.3,0.5,2.4,0.3,0.9,0.8,1.6,2024-01-19
"Moritz Wagner","Orlando Magic","Vet",5.9,97.4,3.2,0.4,1,0.5,0.1,0.2,0.4,2.2,0.9,0.6,1.1,0.7,2024-01-19
"Luke Kornet","Boston Celtics","Vet",10.3,96.1,3.2,0.6,1.4,1.1,0.6,0.2,0.3,2.1,0.5,0.1,1.6,0.9,2024-01-19
"Haywood Highsmith","Miami Heat","Vet",11.7,96.5,3.2,0.6,1.3,0.6,0.2,0.5,0.4,2.6,0.4,1.6,0.5,1.1,2024-01-19
"Jarace Walker","Indiana Pacers","Rookie",8.5,99.3,3.2,0.8,1,0.4,0.3,0.3,0.4,2.7,0.5,1.4,0.6,1,2024-01-19
"Dwight Powell","Dallas Mavericks","Vet",11.4,98.4,3.1,1.1,1.5,1.2,0.3,0.3,0.5,1.7,1.3,0.1,1.4,1.6,2024-01-19
"Robert Williams III","Portland Trail Blazers","Vet",8.6,97.8,3.1,0.5,1.7,0.9,0.6,0.3,0.4,2.2,0.5,0.2,1.1,1,2024-01-19
"Gary Harris","Orlando Magic","Vet",10.4,97.4,3.1,0.7,0.7,0.2,0.1,0.4,0.2,2.6,0.4,1.9,0.3,0.8,2024-01-19
"Ben Simmons","Brooklyn Nets","Vet",11.5,98.2,3.1,2.5,2.5,0.7,0.3,0.5,0.9,2.4,0.6,0.3,1.2,1.3,2024-01-19
"Jae'Sean Tate","Houston Rockets","Vet",11.8,97.4,3.1,0.8,1.5,0.6,0.1,0.4,0.4,2.4,0.5,1,0.8,1.6,2024-01-19
"Mason Plumlee","Los Angeles Clippers","Vet",8.4,96.5,3.1,0.7,1.8,0.8,0.2,0.2,0.4,1.8,1.1,0.1,1.2,1,2024-01-19
"Maxi Kleber","Dallas Mavericks","Vet",13.4,98.2,3.1,1.1,1.9,0.6,0.5,0.2,0.4,2.5,0.6,1.8,0.4,1.4,2024-01-19
"MarJon Beauchamp","Milwaukee Bucks","Sophomore",9.6,99.7,3.1,0.5,1.2,0.4,0.1,0.3,0.4,2.5,0.4,1.2,0.7,0.9,2024-01-19
"Vasilije Micic","Oklahoma City Thunder","Rookie",8.9,97.4,3,1.7,0.7,0.1,0.1,0.3,0.5,2.4,0.5,1.2,0.5,0.8,2024-01-19
"Matt Ryan","New Orleans Pelicans","Vet",7.5,99.9,3,0.4,0.7,0.1,0.1,0.2,0.3,2.2,0.3,1.7,0.1,0.6,2024-01-19
"Max Christie","Los Angeles Lakers","Sophomore",9.8,99.3,3,0.6,1.3,0.2,0.1,0.2,0.4,2.5,0.5,1.2,0.4,0.7,2024-01-19
"Jalen McDaniels","Toronto Raptors","Vet",7,96.8,2.9,0.4,0.9,0.2,0.1,0.3,0.3,2.3,0.5,1.1,0.6,0.7,2024-01-19
"Marcus Sasser","Detroit Pistons","Rookie",7.1,98.8,2.9,1.2,0.6,0.1,0.1,0.2,0.5,2.4,0.4,1.1,0.3,0.7,2024-01-19
"Amir Coffey","Los Angeles Clippers","Vet",10.4,97.8,2.9,0.5,0.8,0.3,0.1,0.2,0.2,2.2,0.4,1.1,0.4,0.7,2024-01-19
"Oshae Brissett","Boston Celtics","Vet",7.3,98,2.8,0.4,1.1,0.5,0.1,0.2,0.2,2,1,0.8,0.8,0.6,2024-01-19
"Drew Eubanks","Phoenix Suns","Vet",8.3,96.9,2.8,0.5,1.5,0.8,0.5,0.2,0.4,2,0.7,0.1,1,1,2024-01-19
"Monte Morris","Detroit Pistons","Vet",6.7,99.5,2.7,1.1,0.7,0.1,0.1,0.2,0.2,2.3,0.3,1,0.3,0.4,2024-01-19
"Jose Alvarado","New Orleans Pelicans","Vet",6,96.8,2.6,0.7,0.6,0.1,0.1,0.3,0.3,2.1,0.4,1.2,0.4,0.6,2024-01-19
"Ousmane Dieng","Oklahoma City Thunder","Sophomore",6.7,96.7,2.6,0.5,0.9,0.2,0.1,0.1,0.2,2.2,0.3,1.4,0.4,0.5,2024-01-19
"Johnny Davis","Washington Wizards","Sophomore",5.9,99.3,2.4,0.4,0.6,0.2,0.1,0.2,0.2,2.1,0.4,0.5,0.6,0.5,2024-01-19
"Day'Ron Sharpe","Brooklyn Nets","Vet",5,96.5,2.3,0.5,1.1,0.7,0.3,0.1,0.4,1.6,0.7,0.1,1.2,0.7,2024-01-19
"Trendon Watford","Brooklyn Nets","Vet",5.1,97.4,2.3,0.6,0.8,0.3,0.1,0.2,0.3,1.8,0.4,0.5,0.6,0.7,2024-01-19
"Ben Sheppard","Indiana Pacers","Rookie",6.7,100.2,2.3,0.5,0.6,0.2,0.1,0.2,0.2,2,0.4,1.2,0.4,0.7,2024-01-19
"Ish Smith","Charlotte Hornets","Vet",9.6,97,2.3,1.8,0.8,0.2,0.1,0.3,0.6,2.1,0.2,0.1,0.5,0.7,2024-01-19
"A.J. Green","Milwaukee Bucks","Sophomore",5.2,97.1,2.2,0.4,0.5,0.1,0,0.1,0.1,1.8,0.2,1.5,0.1,0.5,2024-01-19
"Nathan Mensah","Charlotte Hornets","Rookie",9.2,96.8,2.2,0.3,1.4,0.9,0.4,0.2,0.4,1.5,0.6,0.1,0.8,1.5,2024-01-19
"Gary Payton II","Golden State Warriors","Vet",6.3,98,2.1,0.4,0.8,0.4,0.1,0.3,0.2,1.7,0.2,0.7,0.7,0.7,2024-01-19
"Jordan McLaughlin","Minnesota Timberwolves","Vet",7.6,98.3,2.1,1.5,0.6,0.2,0.1,0.4,0.3,1.8,0.3,1.1,0.4,0.4,2024-01-19
"Garrison Mathews","Atlanta Hawks","Vet",7.1,99.7,2.1,0.3,0.6,0.2,0.1,0.2,0.2,1.6,0.2,1.5,0,0.8,2024-01-19
"Ibou Badji","Portland Trail Blazers","Sophomore",9.3,96.5,2.1,0.4,1.6,1,0.8,0.2,0.4,1.4,0.4,0.1,0.8,1.6,2024-01-19
"Alex Len","Sacramento Kings","Vet",7,97.7,2,0.6,1.4,0.9,0.4,0.1,0.4,1.4,0.5,0.1,0.8,1.1,2024-01-19
"Mike Muscala","Detroit Pistons","Vet",6.6,99,2,0.4,1.1,0.4,0.2,0.1,0.2,1.8,0.3,1.1,0.3,0.7,2024-01-19
"John Konchar","Memphis Grizzlies","Vet",8.9,98,1.9,0.7,1.5,0.5,0.3,0.4,0.2,1.5,0.2,1.1,0.5,0.6,2024-01-19
"Victor Oladipo","Houston Rockets","Vet",4.4,97.9,1.9,0.5,0.5,0.1,0.1,0.2,0.3,1.6,0.3,0.8,0.3,0.4,2024-01-19
"Keon Johnson","Brooklyn Nets","Vet",4,99.2,1.9,0.5,0.3,0.1,0.1,0.2,0.2,1.5,0.4,0.7,0.4,0.4,2024-01-19
"DeAndre Jordan","Denver Nuggets","Vet",5.9,96,1.9,0.4,1.4,0.7,0.3,0.1,0.3,1.2,0.6,0.1,1,0.9,2024-01-19
"Malachi Flynn","New York Knicks","Vet",4.9,95.5,1.8,0.7,0.5,0.1,0,0.2,0.2,1.5,0.3,0.9,0.3,0.4,2024-01-19
"Anthony Black","Orlando Magic","Rookie",6.3,99.2,1.7,0.5,0.6,0.2,0.1,0.2,0.3,1.2,0.4,0.4,0.4,0.7,2024-01-19
"Anthony Gill","Washington Wizards","Vet",4.7,99.6,1.7,0.3,0.6,0.3,0.1,0.1,0.2,1.4,0.5,0.4,0.5,0.5,2024-01-19
"Seth Curry","Dallas Mavericks","Vet",5,99.5,1.7,0.3,0.4,0.1,0,0.1,0.1,1.6,0.2,0.9,0.1,0.4,2024-01-19
"Marvin Bagley III","Washington Wizards","Vet",3,98.7,1.6,0.2,0.5,0.3,0.1,0.1,0.1,1.2,0.4,0.1,0.6,0.3,2024-01-19
"Christian Koloko","Toronto Raptors","Sophomore",5.2,98,1.5,0.3,0.7,0.5,0.3,0.1,0.2,1.4,0.4,0.3,0.6,0.8,2024-01-19
"Ty Jerome","Cleveland Cavaliers","Vet",4.1,97.8,1.5,0.6,0.4,0.1,0,0.1,0.2,1.2,0.2,0.5,0.3,0.3,2024-01-19
"Neemias Queta","Boston Celtics","Vet",4.1,95.6,1.5,0.2,0.8,0.6,0.2,0.1,0.2,1.1,0.4,0.1,0.6,0.6,2024-01-19
"Troy Brown Jr.","Minnesota Timberwolves","Vet",3.8,97.9,1.4,0.3,0.5,0.1,0,0.1,0.1,1.2,0.1,0.9,0.2,0.2,2024-01-19
"Kris Murray","Portland Trail Blazers","Rookie",4.2,97.8,1.4,0.2,0.5,0.2,0.1,0.2,0.2,1.2,0.2,0.6,0.4,0.3,2024-01-19
"JT Thor","Charlotte Hornets","Vet",5.2,97.1,1.4,0.2,0.6,0.3,0.2,0.1,0.1,1.4,0.2,0.5,0.4,0.4,2024-01-19
"Talen Horton-Tucker","Utah Jazz","Vet",2.3,98.9,1.3,0.4,0.2,0.1,0,0.1,0.3,1.2,0.3,0.4,0.3,0.2,2024-01-19
"Luka Garza","Minnesota Timberwolves","Vet",2.3,101.2,1.3,0.2,0.3,0.2,0,0,0.1,1.1,0.4,0.5,0.3,0.4,2024-01-19
"Sandro Mamukelashvili","San Antonio Spurs","Vet",3.2,99.7,1.3,0.4,0.6,0.3,0.1,0.1,0.2,1.1,0.2,0.5,0.4,0.3,2024-01-19
