"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"De'Andre Hunter","Atlanta Hawks","Vet",17.3,100.5,8.2,0.9,2,0.4,0.2,0.4,0.7,6.5,1.6,2.9,1.3,1.8,2024-01-25
"Onyeka Okongwu","Atlanta Hawks","Vet",22.2,100.3,8.1,1.2,4,2.3,1.1,0.5,0.8,5.3,1.9,0.8,3.4,2.7,2024-01-25
"Isaac Okoro","Cleveland Cavaliers","Vet",23.8,97.8,8.1,1.7,1.9,0.9,0.3,0.7,0.8,5.8,1.9,2.2,2.7,2,2024-01-25
"Draymond Green","Golden State Warriors","Vet",23.9,100.1,8,5,4.3,1,0.7,0.8,1.8,6.2,1.5,2.6,1.7,2.9,2024-01-25
"T.J. McConnell","Indiana Pacers","Vet",16.9,99.9,8,5.3,2,0.5,0.1,0.9,1.5,6.8,1.1,0.6,1.9,1.2,2024-01-25
"Jakob Poeltl","Toronto Raptors","Vet",20.5,99.3,7.9,1.8,4.4,2.3,1.1,0.5,1.1,5.5,1.7,0.2,3.1,2.4,2024-01-25
"Walker Kessler","Utah Jazz","Sophomore",23.2,98.3,7.9,1.1,4.9,2.7,2.2,0.5,0.8,5.1,1.6,0.2,3.8,2.2,2024-01-25
"Gordon Hayward","Charlotte Hornets","Vet",17.3,98.4,7.9,2.4,1.9,0.4,0.2,0.5,1,6.2,1.6,1.5,1.3,1.1,2024-01-25
"Terance Mann","Los Angeles Clippers","Vet",22.9,96.1,7.8,1.7,1.9,0.9,0.3,0.5,0.6,6,1,3.1,1.7,1.8,2024-01-25
"Payton Pritchard","Boston Celtics","Vet",19.5,96.3,7.7,2.7,2.1,0.7,0.1,0.4,0.6,6.1,0.6,4.2,0.9,1.1,2024-01-25
"Desmond Bane","Memphis Grizzlies","Vet",11.6,98.8,7.6,1.8,1.3,0.2,0.1,0.3,0.9,6,1.3,2.8,1.4,0.9,2024-01-25
"Josh Richardson","Miami Heat","Vet",20,96.5,7.6,1.7,1.8,0.4,0.3,0.6,0.7,6.2,0.9,3.5,0.8,1.4,2024-01-25
"Bilal Coulibaly","Washington Wizards","Rookie",23.3,100.1,7.6,1.6,2.9,0.7,0.6,0.7,1,6,1.4,2.5,2.1,1.9,2024-01-25
"Dereck Lively II","Dallas Mavericks","Rookie",23.4,100,7.5,1.3,4.4,2.6,1.1,0.5,1,4.9,1.3,0.2,3.4,2.5,2024-01-25
"Al Horford","Boston Celtics","Vet",26.4,97.1,7.4,2.6,5,1.2,1,0.6,0.6,5.7,0.3,4.2,0.9,1.6,2024-01-25
"Josh Hart","New York Knicks","Vet",26.6,97.2,7.3,2.4,4.8,1.2,0.2,0.8,1,5.9,1,2.6,1.9,2,2024-01-25
"Trey Lyles","Sacramento Kings","Vet",20.3,98.9,7.2,1.2,3.9,1.1,0.3,0.3,0.6,5.3,1.1,4.1,1.1,1.5,2024-01-25
"David Roddy","Memphis Grizzlies","Sophomore",19.1,99.1,7.2,1.4,2.3,0.8,0.2,0.4,0.9,6.3,1.1,2.7,2.2,1.2,2024-01-25
"Andre Drummond","Chicago Bulls","Vet",14.7,94.9,7.1,0.6,4.2,2.2,0.6,0.9,1,4.9,2.5,0.1,3.4,1.8,2024-01-25
"Nickeil Alexander-Walker","Minnesota Timberwolves","Vet",23.3,97.6,7.1,2.5,1.6,0.4,0.5,0.8,0.9,5.6,0.6,3.8,0.9,1.7,2024-01-25
"Isaiah Joe","Oklahoma City Thunder","Vet",16,99.8,7,1.1,1.6,0.3,0.2,0.5,0.4,5.4,0.8,4,0.5,1.1,2024-01-25
"Kelly Olynyk","Utah Jazz","Vet",16.8,99,7,3.1,3.1,0.9,0.3,0.6,1.4,4.8,1.8,1.5,1.5,2.2,2024-01-25
"Dante Exum","Dallas Mavericks","Vet",17.1,99.1,6.9,2.3,1.9,0.5,0.2,0.5,0.9,5.4,1.2,2,1.8,1.5,2024-01-25
"Duop Reath","Portland Trail Blazers","Rookie",14.5,96.6,6.8,1,2.2,1.2,0.4,0.4,0.7,5.3,1.2,2.6,1.8,1.9,2024-01-25
"Peyton Watson","Denver Nuggets","Sophomore",16.2,95.8,6.8,0.9,1.9,0.5,0.7,0.4,0.5,5.5,1.2,2.5,1.7,1.4,2024-01-25
"Shaedon Sharpe","Portland Trail Blazers","Sophomore",13.9,98,6.8,1.2,1.5,0.4,0.2,0.3,0.8,6,1.5,2.6,1.6,1.1,2024-01-25
"Marcus Smart","Memphis Grizzlies","Vet",13.9,100.1,6.7,2.1,1.2,0.3,0.1,0.7,1,5.8,1.3,3.3,0.7,1.2,2024-01-25
"GG Jackson","Memphis Grizzlies","Rookie",14.9,98.1,6.7,0.7,2.2,0.8,0.5,0.4,0.6,4.9,1.5,2.8,2,1.4,2024-01-25
"Moritz Wagner","Orlando Magic","Vet",11.7,97.8,6.5,0.9,1.9,0.9,0.2,0.3,0.7,4.4,1.9,1.1,2.3,1.5,2024-01-25
"Royce O'Neale","Brooklyn Nets","Vet",20.5,97.5,6.4,2.5,3.1,0.6,0.4,0.6,0.8,5.4,0.5,4.5,0.6,2,2024-01-25
"Quentin Grimes","New York Knicks","Vet",16.5,95.8,6.4,1.1,1.3,0.3,0.1,0.5,0.5,5.2,0.6,4.1,0.9,1.3,2024-01-25
"Trayce Jackson-Davis","Golden State Warriors","Rookie",14.7,97.9,6.4,0.9,2.6,1.6,0.8,0.4,0.7,4.4,1.8,0.2,3,1.8,2024-01-25
"Christian Wood","Los Angeles Lakers","Vet",14.2,99.6,6.3,1.1,3.5,0.8,0.6,0.3,0.8,4.6,1.7,2,1.4,1.3,2024-01-25
"Tari Eason","Houston Rockets","Sophomore",14.2,97.8,6.3,0.9,2.7,1.4,0.4,0.7,0.7,5.5,1,1.6,2.3,1.5,2024-01-25
"Jordan Hawkins","New Orleans Pelicans","Rookie",12.7,97.1,6.3,0.8,1.2,0.2,0.1,0.3,0.4,5.1,0.9,3.4,0.5,0.9,2024-01-25
"Nicolas Batum","Philadelphia 76ers","Vet",26.3,98.3,6.1,2.6,3,1.1,0.7,0.8,0.7,4.4,0.5,3.1,0.8,2,2024-01-25
"Kris Dunn","Utah Jazz","Vet",20.5,101.9,6.1,4.7,2.6,0.6,0.4,1.1,1.2,5.1,0.6,1.8,1,2.3,2024-01-25
"Kevin Love","Miami Heat","Vet",12.2,97.4,6.1,1.4,3.3,0.7,0.2,0.2,0.7,4.6,1.3,3,0.7,1.2,2024-01-25
"Landry Shamet","Washington Wizards","Vet",11.9,98.8,6.1,1.1,0.9,0.2,0.1,0.3,0.5,4.7,1,2.6,0.9,1.2,2024-01-25
"Kyle Anderson","Minnesota Timberwolves","Vet",20.2,98.1,6,3.6,2.8,0.7,0.5,0.8,1.1,4.7,1.3,0.6,1.3,1.5,2024-01-25
"Aaron Wiggins","Oklahoma City Thunder","Vet",14.1,98.2,5.9,0.9,1.6,0.6,0.2,0.4,0.5,4.1,0.9,1.5,1.8,1.3,2024-01-25
"Cason Wallace","Oklahoma City Thunder","Rookie",17.8,99.3,5.9,1.3,1.5,0.5,0.4,0.5,0.4,4.5,0.6,2.8,1,1.4,2024-01-25
"Ivica Zubac","Los Angeles Clippers","Vet",13.6,96.1,5.8,0.7,3.2,1.7,0.6,0.2,0.6,3.9,1.4,0.1,2.3,1.5,2024-01-25
"Christian Braun","Denver Nuggets","Sophomore",15.9,96.3,5.8,1.1,2.1,0.6,0.3,0.4,0.5,4.5,1.1,1.8,1.7,1.3,2024-01-25
"Killian Hayes","Detroit Pistons","Vet",21.1,100.2,5.8,4.7,2.2,0.3,0.3,0.8,1.3,5.1,0.9,1.4,0.5,1.8,2024-01-25
"Eric Gordon","Phoenix Suns","Vet",14.9,98,5.7,1.1,1,0.1,0.2,0.4,0.5,4.5,0.6,3.3,0.8,0.7,2024-01-25
"Precious Achiuwa","New York Knicks","Vet",14.6,95.8,5.7,0.9,2.7,1.6,0.4,0.4,0.7,4.5,1.1,1,2.3,1.4,2024-01-25
"Mark Williams","Charlotte Hornets","Sophomore",12.9,97.9,5.6,0.6,2.8,1.5,0.6,0.4,0.6,3.9,1.5,0.1,2.7,1.4,2024-01-25
"Julian Champagnie","San Antonio Spurs","Sophomore",14.4,100.3,5.6,0.9,1.8,0.4,0.3,0.5,0.5,4.2,0.6,3.1,0.6,1,2024-01-25
"Cam Whitmore","Houston Rockets","Rookie",10.8,100.6,5.6,0.5,1.7,0.4,0.2,0.4,0.5,4.6,1,2.4,1.3,1,2024-01-25
"Ausar Thompson","Detroit Pistons","Rookie",16.6,98.7,5.6,1.1,3,1.2,0.5,0.5,0.8,4.4,1.3,1,2.1,2,2024-01-25
"Jaden Hardy","Dallas Mavericks","Sophomore",10.9,100.6,5.5,1.1,1.2,0.2,0.1,0.3,0.5,4.9,0.7,2.7,0.9,0.9,2024-01-25
"Sam Hauser","Boston Celtics","Vet",15.2,97.4,5.4,0.9,2,0.4,0.2,0.3,0.3,4.3,0.2,3.7,0.3,1,2024-01-25
"Malaki Branham","San Antonio Spurs","Sophomore",12.6,101.9,5.4,1.2,1.2,0.2,0.1,0.3,0.6,4.5,0.6,1.8,1,0.9,2024-01-25
"Larry Nance Jr.","New Orleans Pelicans","Vet",16.3,98.5,5.3,1.2,3.3,1.3,0.4,0.7,0.6,3.5,0.9,1.3,1.7,1.4,2024-01-25
"Naji Marshall","New Orleans Pelicans","Vet",13,97.7,5.3,1.3,1.7,0.6,0.1,0.4,0.7,4.1,1.2,1.5,1.1,1,2024-01-25
"Ochai Agbaji","Utah Jazz","Sophomore",18.3,98.6,5.3,1,1.6,0.6,0.4,0.4,0.5,4.4,0.6,2.4,1,1.4,2024-01-25
"Dean Wade","Cleveland Cavaliers","Vet",20.2,97.8,5.2,0.9,3.2,0.6,0.3,0.7,0.3,4.2,0.4,3.6,0.3,1.7,2024-01-25
"Cody Martin","Charlotte Hornets","Vet",20.1,97.7,5.2,1.8,1.9,0.7,0.4,0.9,0.7,5,0.8,2.2,1.2,1.4,2024-01-25
"Jarred Vanderbilt","Los Angeles Lakers","Vet",20.9,100.8,5.2,1.3,3.7,1.8,0.4,1,0.8,3.6,1.3,1,2.4,2,2024-01-25
"Ziaire Williams","Memphis Grizzlies","Vet",12,98.9,5.2,0.9,1.6,0.4,0.1,0.3,0.7,4.5,0.9,2.3,1.1,1.1,2024-01-25
"Kevon Looney","Golden State Warriors","Vet",17.3,97.5,5,1.8,3.9,2.5,0.4,0.4,0.6,3.4,1.1,0.2,2,2.2,2024-01-25
"Jae Crowder","Milwaukee Bucks","Vet",14.8,100.3,5,0.9,2,0.3,0.2,0.5,0.3,4.1,0.5,3,0.3,1.2,2024-01-25
"Kristaps Porzingis","Boston Celtics","Vet",7.6,100.1,4.9,0.6,1.4,0.4,0.4,0.2,0.4,3.2,1.4,1.4,0.8,0.7,2024-01-25
"Paul Reed","Philadelphia 76ers","Vet",12.9,97.3,4.9,0.9,2.4,1.7,0.6,0.6,0.6,3.8,0.9,0.3,2,1.9,2024-01-25
"Haywood Highsmith","Miami Heat","Vet",17.6,97.1,4.9,1,1.9,0.8,0.3,0.7,0.5,3.9,0.5,2.4,1,1.5,2024-01-25
"Xavier Tillman","Memphis Grizzlies","Vet",15.8,98.8,4.9,1.4,2.4,1.4,0.7,0.8,0.6,4.3,0.9,1,1.9,1.4,2024-01-25
"Cedi Osman","San Antonio Spurs","Vet",12.2,100.7,4.9,1.2,1.5,0.3,0.1,0.3,0.4,3.6,0.7,2.1,1,1.1,2024-01-25
"Marcus Morris Sr.","Philadelphia 76ers","Vet",12.9,96.9,4.8,0.7,1.6,0.3,0.2,0.3,0.3,3.9,0.7,2,0.5,1.1,2024-01-25
"Aaron Holiday","Houston Rockets","Vet",12.9,98.3,4.7,1.4,1.2,0.2,0.1,0.5,0.5,3.7,0.6,2.1,0.6,1.1,2024-01-25
"Jeff Green","Houston Rockets","Vet",13.6,97.3,4.7,0.7,1.3,0.5,0.3,0.2,0.4,3.1,1.2,1,1,1.2,2024-01-25
"Chris Boucher","Toronto Raptors","Vet",10.7,97.4,4.5,0.4,2,1,0.4,0.3,0.3,3.3,1.1,1.5,1.2,1,2024-01-25
"Isaiah Jackson","Indiana Pacers","Vet",9.8,100.5,4.5,0.6,1.8,1.1,0.8,0.3,0.5,3.1,1.4,0.1,2.2,1.7,2024-01-25
"Toumani Camara","Portland Trail Blazers","Rookie",15.9,97.9,4.5,0.8,2.1,1.1,0.3,0.6,0.7,3.6,1.1,1.5,1.6,1.8,2024-01-25
"Danuel House Jr.","Philadelphia 76ers","Vet",15.4,98.7,4.5,0.9,1.5,0.3,0.2,0.3,0.5,3.2,1,1.7,1,1.3,2024-01-25
"Doug McDermott","San Antonio Spurs","Vet",11,100,4.5,0.8,0.8,0.1,0.1,0.1,0.3,3.5,0.3,2.9,0.4,0.8,2024-01-25
"Delon Wright","Washington Wizards","Vet",13.6,98.5,4.4,2.2,1.4,0.5,0.2,0.9,0.5,3.8,0.9,1.2,1,0.8,2024-01-25
"Miles McBride","New York Knicks","Vet",10.3,94.4,4.4,1.1,0.7,0.1,0.1,0.4,0.4,3.8,0.5,2.4,0.5,0.9,2024-01-25
"Daniel Theis","Los Angeles Clippers","Vet",13.4,98.2,4.4,0.7,1.8,1.2,0.6,0.3,0.4,3.4,0.8,0.9,1.7,1.7,2024-01-25
"Grant Williams","Dallas Mavericks","Vet",14.7,99.4,4.4,1.1,1.6,0.5,0.3,0.3,0.5,3.7,0.6,2.6,0.6,1.7,2024-01-25
"Steven Adams","Memphis Grizzlies","Vet",12.6,101.4,4.3,1.1,2.9,1.7,0.5,0.4,0.6,3.3,1.3,0.9,1.9,1.2,2024-01-25
"Monte Morris","Detroit Pistons","Vet",11,98.1,4.3,1.9,1.2,0.2,0.1,0.3,0.4,3.7,0.5,1.4,0.4,0.6,2024-01-25
"Pat Connaughton","Milwaukee Bucks","Vet",16.4,101.5,4.3,1.1,2.1,0.6,0.2,0.4,0.3,3.2,0.3,2.6,0.6,1,2024-01-25
"Amen Thompson","Houston Rockets","Rookie",10.6,101.2,4.2,1.2,1.8,0.7,0.2,0.5,0.8,3.4,1.1,0.6,1.5,1.3,2024-01-25
"Matisse Thybulle","Portland Trail Blazers","Vet",16.1,98,4,0.9,1.3,0.4,0.5,1,0.3,3.2,0.3,2.6,0.5,1.2,2024-01-25
"Kyle Lowry","Charlotte Hornets","Vet",12.8,96.1,4,1.9,1.3,0.3,0.2,0.4,0.7,3.2,0.6,2,0.3,1.3,2024-01-25
"Luke Kornet","Boston Celtics","Vet",13.1,96.4,4,0.8,1.8,1.4,0.8,0.3,0.4,2.6,0.7,0.1,2,1.2,2024-01-25
"Gary Harris","Orlando Magic","Vet",13.2,97.7,3.9,0.9,0.8,0.2,0.1,0.5,0.3,3.2,0.5,2.3,0.5,1,2024-01-25
"Talen Horton-Tucker","Utah Jazz","Vet",7,99.9,3.9,1.3,0.8,0.2,0.1,0.3,0.6,3.5,1.1,1.1,0.9,0.7,2024-01-25
"Caleb Houstan","Orlando Magic","Sophomore",12.3,94.7,3.9,0.7,0.9,0.4,0.1,0.2,0.3,3.2,0.4,3,0.1,0.9,2024-01-25
"Mason Plumlee","Los Angeles Clippers","Vet",10.3,97.3,3.9,0.9,2.2,1.1,0.3,0.3,0.5,1.9,1.2,0.1,1.5,1.1,2024-01-25
"Kenrich Williams","Oklahoma City Thunder","Vet",12,98.3,3.8,1,1.7,0.7,0.2,0.4,0.3,3,0.3,1.7,0.9,1.1,2024-01-25
"Dyson Daniels","New Orleans Pelicans","Sophomore",15.2,97.3,3.8,1.8,1.9,0.7,0.2,0.8,0.6,3.1,0.6,1.3,1,1.2,2024-01-25
"Joe Ingles","Orlando Magic","Vet",13.5,97.8,3.8,2.2,1.5,0.3,0.1,0.4,0.7,3,0.4,2.1,0.4,1.1,2024-01-25
"Nick Smith Jr.","Charlotte Hornets","Rookie",9.9,94.9,3.8,0.8,0.8,0.3,0.1,0.2,0.5,3.5,0.3,1.8,0.4,0.7,2024-01-25
"Josh Okogie","Phoenix Suns","Vet",12.8,98.1,3.7,1,1.2,0.9,0.3,0.6,0.4,2.6,1.5,1.3,1.1,1.2,2024-01-25
"Jevon Carter","Chicago Bulls","Vet",9.4,96.3,3.7,0.8,0.6,0.1,0.1,0.3,0.3,3.6,0.2,2.3,0.2,0.7,2024-01-25
"Ben Sheppard","Indiana Pacers","Rookie",11.2,99.1,3.7,0.9,1.1,0.4,0.1,0.4,0.3,3,0.6,1.8,0.7,1.1,2024-01-25
"Cory Joseph","Golden State Warriors","Vet",14.8,97.1,3.7,2.2,1.1,0.2,0.1,0.4,0.5,3.3,0.4,2.1,0.2,1.1,2024-01-25
"Marcus Sasser","Detroit Pistons","Rookie",8.2,98.2,3.7,1.4,0.7,0.1,0.1,0.3,0.6,3,0.5,1.3,0.4,0.7,2024-01-25
"Max Christie","Los Angeles Lakers","Sophomore",12.4,101.2,3.7,0.7,1.6,0.2,0.2,0.3,0.5,3,0.6,1.5,0.5,0.9,2024-01-25
"Davion Mitchell","Sacramento Kings","Vet",11.1,97.6,3.7,1.5,0.8,0.2,0.1,0.3,0.5,3.3,0.5,1.5,0.8,0.8,2024-01-25
"John Konchar","Memphis Grizzlies","Vet",18.6,98.9,3.6,1.6,3,1.1,0.7,0.8,0.5,2.9,0.4,1.9,1.2,1.3,2024-01-25
"Cameron Payne","Milwaukee Bucks","Vet",7.9,99.7,3.6,1.2,0.7,0.1,0,0.2,0.4,2.8,0.4,1.7,0.3,0.8,2024-01-25
"Thaddeus Young","Toronto Raptors","Vet",11.9,96.9,3.6,1.4,1.6,1.1,0.1,0.7,0.6,2.9,0.5,0.1,1.4,1.4,2024-01-25
"Scotty Pippen Jr.","Memphis Grizzlies","Sophomore",8.1,98.5,3.5,1.4,0.9,0.3,0.1,0.3,0.6,2.6,0.9,0.5,1,0.7,2024-01-25
"Maxi Kleber","Dallas Mavericks","Vet",15.8,99,3.5,1.2,2.1,0.7,0.5,0.3,0.5,2.8,0.7,1.7,0.7,1.7,2024-01-25
"Amir Coffey","Los Angeles Clippers","Vet",12.4,98.3,3.5,0.7,1,0.3,0.1,0.3,0.2,2.4,0.5,1.2,0.5,0.9,2024-01-25
"Goga Bitadze","Orlando Magic","Vet",9.9,96.1,3.2,0.7,1.8,1.2,0.7,0.3,0.4,2.1,0.8,0.2,1.5,1.3,2024-01-25
"Blake Wesley","San Antonio Spurs","Sophomore",10.2,99.5,3.2,1.8,0.9,0.2,0.1,0.3,0.6,2.7,0.6,0.6,1.2,1,2024-01-25
"Robert Williams III","Portland Trail Blazers","Vet",8.8,98.3,3.1,0.5,1.8,0.9,0.5,0.3,0.4,2.3,0.6,0.2,1.1,1,2024-01-25
"Jacob Gilyard","Memphis Grizzlies","Sophomore",11,97.5,3.1,2.3,0.7,0.1,0,0.4,0.5,2.5,0.2,1.9,0.2,0.7,2024-01-25
"Garrison Mathews","Atlanta Hawks","Vet",10.2,99.3,3.1,0.5,0.9,0.2,0.1,0.3,0.3,2.3,0.3,2.1,0.1,1.1,2024-01-25
"Matt Ryan","New Orleans Pelicans","Vet",7.8,100.1,3.1,0.4,0.7,0.2,0.1,0.2,0.3,2.3,0.4,1.8,0.2,0.6,2024-01-25
"Jaylin Williams","Oklahoma City Thunder","Sophomore",8.9,98.5,3,0.8,1.8,0.4,0.2,0.3,0.3,2.3,0.4,1.7,0.4,1.1,2024-01-25
"Patty Mills","Atlanta Hawks","Vet",8.7,98.5,3,0.8,0.6,0.1,0.1,0.2,0.3,2.6,0.2,1.7,0.1,0.7,2024-01-25
"Kevin Knox II","Detroit Pistons","Vet",7.5,99.5,3,0.4,0.9,0.2,0.1,0.2,0.2,2.4,0.3,1.3,0.5,0.6,2024-01-25
"JaVale McGee","Sacramento Kings","Vet",5.3,100,2.9,0.3,1.3,0.6,0.4,0.1,0.5,1.9,0.8,0.1,1.1,0.9,2024-01-25
"Anthony Black","Orlando Magic","Rookie",9.9,99,2.8,0.9,0.9,0.3,0.2,0.3,0.5,2.1,0.6,0.7,0.8,1,2024-01-25
"Jose Alvarado","New Orleans Pelicans","Vet",6.1,98.5,2.7,0.7,0.6,0.1,0.1,0.3,0.3,2.3,0.4,1.4,0.4,0.6,2024-01-25
"Jae'Sean Tate","Houston Rockets","Vet",10.1,97.8,2.7,0.7,1.2,0.6,0.1,0.3,0.3,2.1,0.4,0.7,0.7,1.4,2024-01-25
"Mike Muscala","Detroit Pistons","Vet",8.4,99.1,2.7,0.5,1.3,0.5,0.2,0.2,0.3,2.2,0.4,1.5,0.3,0.9,2024-01-25
"Markelle Fultz","Orlando Magic","Vet",6.8,96.9,2.7,1.1,0.6,0.3,0.1,0.3,0.4,2.2,0.4,0.1,1,0.5,2024-01-25
"Brandon Clarke","Memphis Grizzlies","Vet",5.6,99.6,2.6,0.4,1,0.5,0.2,0.2,0.2,1.9,0.6,0.4,0.8,0.7,2024-01-25
"Chimezie Metu","Phoenix Suns","Vet",6.4,98.3,2.6,0.3,1.3,0.4,0.2,0.2,0.3,1.8,0.6,0.6,0.8,0.6,2024-01-25
"Keita Bates-Diop","Phoenix Suns","Vet",8,96.6,2.6,0.5,1,0.4,0.2,0.2,0.2,2.1,0.6,0.9,0.8,0.5,2024-01-25
"Dalen Terry","Chicago Bulls","Sophomore",9.2,95.7,2.6,1,1.2,0.4,0.2,0.3,0.4,2,0.5,1.1,0.6,1,2024-01-25
"Vasilije Micic","Oklahoma City Thunder","Rookie",7.9,97.8,2.6,1.4,0.6,0.1,0.1,0.3,0.4,2.1,0.4,0.9,0.5,0.7,2024-01-25
"Patrick Beverley","Philadelphia 76ers","Vet",8.4,97.5,2.5,1.2,1,0.2,0.2,0.3,0.4,2.1,0.5,1.1,0.4,0.8,2024-01-25
"Jontay Porter","Toronto Raptors","Vet",7.3,99.8,2.5,0.7,1.2,0.6,0.4,0.3,0.4,2.2,0.4,1.1,0.7,1,2024-01-25
"Shake Milton","Minnesota Timberwolves","Vet",6.5,99.4,2.5,0.8,0.6,0.1,0.1,0.2,0.3,2.1,0.5,0.7,0.5,0.6,2024-01-25
"Jordan McLaughlin","Minnesota Timberwolves","Vet",8.9,100,2.4,1.7,0.7,0.2,0.1,0.5,0.4,2.1,0.3,1.3,0.5,0.5,2024-01-25
"Derrick Rose","Memphis Grizzlies","Vet",5.5,98.1,2.4,1,0.4,0.1,0.1,0.1,0.4,2.1,0.3,0.6,0.5,0.4,2024-01-25
"Chuma Okeke","Orlando Magic","Vet",8.3,94.6,2.3,0.5,1.2,0.3,0.2,0.3,0.2,2.1,0.2,1.6,0.3,0.5,2024-01-25
"Drew Eubanks","Phoenix Suns","Vet",6.9,96.3,2.3,0.4,1.2,0.6,0.4,0.2,0.3,1.6,0.6,0.1,0.8,0.8,2024-01-25
"Craig Porter","Cleveland Cavaliers","Rookie",5.2,95.8,2.2,0.9,0.6,0.2,0.1,0.2,0.4,1.8,0.5,0.3,0.6,0.4,2024-01-25
"DeAndre Jordan","Denver Nuggets","Vet",7,96.1,2.2,0.5,1.7,0.9,0.3,0.1,0.4,1.4,0.8,0.1,1.2,1,2024-01-25
"Jonathan Isaac","Orlando Magic","Vet",5,97.1,2.1,0.2,1,0.4,0.3,0.3,0.1,1.6,0.5,0.6,0.7,0.4,2024-01-25
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",4.8,100.4,2.1,0.3,0.9,0.2,0.1,0.1,0.2,1.6,0.3,1.1,0.4,0.5,2024-01-25
"Danilo Gallinari","Detroit Pistons","Vet",4.7,98.3,2.1,0.4,0.8,0.1,0,0.1,0.2,1.5,0.6,0.8,0.2,0.3,2024-01-25
"Ish Smith","Charlotte Hornets","Vet",8.5,97.5,2,1.7,0.8,0.2,0.1,0.2,0.6,1.8,0.1,0.1,0.4,0.6,2024-01-25
"Trevelin Queen","Orlando Magic","Vet",5.7,96.7,1.9,0.6,0.6,0.2,0.2,0.2,0.3,1.5,0.4,0.7,0.5,0.5,2024-01-25
"Furkan Korkmaz","Philadelphia 76ers","Vet",6.1,98.9,1.9,0.4,0.6,0.1,0.1,0.2,0.2,1.6,0.4,0.7,0.4,0.4,2024-01-25
"Jalen Smith","Indiana Pacers","Vet",3.6,100,1.8,0.2,0.8,0.3,0.1,0.1,0.2,1.3,0.4,0.5,0.5,0.5,2024-01-25
"Ousmane Dieng","Oklahoma City Thunder","Sophomore",4.7,97.2,1.8,0.4,0.6,0.1,0,0.1,0.2,1.5,0.2,1,0.3,0.3,2024-01-25
"Kenyon Martin Jr.","Philadelphia 76ers","Vet",5,99,1.8,0.4,0.6,0.3,0.1,0.1,0.2,1.3,0.4,0.2,0.8,0.5,2024-01-25
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",6.8,99.1,1.8,0.5,0.8,0.5,0.1,0.2,0.3,1.3,0.2,0.5,0.4,1.1,2024-01-25
"Victor Oladipo","Houston Rockets","Vet",4,98,1.7,0.5,0.4,0.1,0.1,0.2,0.3,1.5,0.3,0.8,0.3,0.4,2024-01-25
"LeBron James","Los Angeles Lakers","Vet",2.2,100.3,1.6,0.5,0.4,0.1,0,0.1,0.2,1.1,0.3,0.4,0.4,0.1,2024-01-25
"Dwight Powell","Dallas Mavericks","Vet",6,99,1.6,0.6,0.8,0.6,0.1,0.2,0.2,0.9,0.7,0.1,0.8,0.9,2024-01-25
"Jock Landale","Houston Rockets","Vet",4.6,99.6,1.6,0.3,0.6,0.6,0.2,0.1,0.2,1.2,0.4,0.3,0.5,0.6,2024-01-25
"Gradey Dick","Toronto Raptors","Rookie",4.5,97.9,1.5,0.3,0.4,0.1,0,0.1,0.2,1.2,0.2,0.8,0.2,0.4,2024-01-25
"Nathan Mensah","Charlotte Hornets","Rookie",6.7,96.7,1.5,0.3,1,0.7,0.3,0.1,0.3,1.1,0.3,0.1,0.5,1.2,2024-01-25
"Tristan Thompson","Cleveland Cavaliers","Vet",4.6,95.8,1.4,0.4,0.8,0.6,0.1,0.1,0.2,1,0.5,0,0.7,0.5,2024-01-25
"Luka Garza","Minnesota Timberwolves","Vet",2.3,100.6,1.3,0.2,0.3,0.2,0,0,0.1,1.1,0.5,0.4,0.3,0.4,2024-01-25
"Lester Quinones","Golden State Warriors","Sophomore",3.2,97,1.3,0.3,0.4,0.2,0,0.1,0.2,1.1,0.2,0.6,0.3,0.3,2024-01-25
"Ty Jerome","Cleveland Cavaliers","Vet",3.6,98,1.3,0.5,0.3,0.1,0,0.1,0.2,1.1,0.2,0.4,0.3,0.3,2024-01-25
"Jericho Sims","New York Knicks","Vet",5.4,96.3,1.2,0.2,0.9,0.5,0.2,0.1,0.2,0.8,0.2,0,0.6,0.6,2024-01-25
"Charles Bassey","San Antonio Spurs","Vet",3,100.2,1.1,0.3,0.7,0.3,0.2,0.1,0.2,0.7,0.2,0.1,0.4,0.5,2024-01-25
"Damian Jones","Cleveland Cavaliers","Vet",3.1,94,1.1,0.2,0.5,0.2,0.1,0.1,0.1,0.8,0.2,0.2,0.3,0.4,2024-01-25
"Damion Lee","Phoenix Suns","Vet",3.2,98.3,1.1,0.2,0.4,0.1,0,0.1,0.1,1,0.2,0.5,0.1,0.3,2024-01-25
"A.J. Green","Milwaukee Bucks","Sophomore",2.4,97.2,1.1,0.2,0.2,0,0,0,0.1,0.9,0.1,0.7,0.1,0.2,2024-01-25
"Jaxson Hayes","Los Angeles Lakers","Vet",3.1,98.4,1.1,0.1,0.5,0.2,0.1,0.1,0.1,0.7,0.3,0.1,0.4,0.5,2024-01-25
"Trae Young","Atlanta Hawks","Vet",1.4,103.1,1,0.4,0.1,0,0,0,0.2,0.7,0.3,0.3,0.1,0.1,2024-01-25
