"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Kyle Lowry","Miami Heat","Vet",24.6,97.5,7.7,3.8,2.6,0.5,0.3,0.8,1.3,5.6,1.1,3.6,0.6,2.3,2024-01-16
"Nick Richards","Charlotte Hornets","Vet",23,97.2,7.7,1,5.1,2.4,1.1,0.3,0.8,4.9,2.1,0.3,3.3,2.4,2024-01-16
"Dennis Smith Jr.","Brooklyn Nets","Vet",21,96.2,7.6,4.2,2.3,0.6,0.3,1,1.3,6.5,1.5,2.1,2.4,2.1,2024-01-16
"Cade Cunningham","Detroit Pistons","Vet",11.8,99.8,7.6,2.5,1.3,0.2,0.1,0.3,1.2,6.4,1.5,1.9,1.4,1,2024-01-16
"Dorian Finney-Smith","Brooklyn Nets","Vet",24.4,97,7.6,1.3,2.6,1.4,0.4,0.6,0.6,6.6,0.4,4.7,1.3,1.9,2024-01-16
"Brandin Podziemski","Golden State Warriors","Rookie",20.1,97.5,7.6,2.6,2.9,1,0.1,0.7,1,6.4,0.9,3,1.3,1.5,2024-01-16
"Isaiah Joe","Oklahoma City Thunder","Vet",16.7,99.9,7.5,1,1.7,0.3,0.2,0.5,0.4,6,0.9,4.1,0.5,1.1,2024-01-16
"Georges Niang","Cleveland Cavaliers","Vet",17.6,96.6,7.3,0.9,2.3,0.2,0.2,0.3,0.6,6.2,0.5,4.4,0.7,1.8,2024-01-16
"Al Horford","Boston Celtics","Vet",25.4,98,7.2,2.7,5,1.2,1,0.5,0.6,5.5,0.4,3.9,0.8,1.6,2024-01-16
"Dereck Lively II","Dallas Mavericks","Rookie",22.4,99.8,7.2,1.2,4.3,2.6,1.1,0.5,1,4.7,1.3,0.3,3,2.5,2024-01-16
"Zach Collins","San Antonio Spurs","Vet",14.3,101.2,7.2,1.7,2.5,1.1,0.5,0.3,1.1,5.8,1.5,1.9,1.6,2,2024-01-16
"Payton Pritchard","Boston Celtics","Vet",17.5,95.8,7.1,2.4,1.8,0.6,0.1,0.4,0.6,5.7,0.5,4,0.6,1.1,2024-01-16
"Obi Toppin","Indiana Pacers","Vet",15.6,102.1,7.1,1,2.1,0.7,0.3,0.4,0.5,4.7,0.9,2.4,1.9,1.5,2024-01-16
"Ayo Dosunmu","Chicago Bulls","Vet",19.3,95.4,7.1,1.8,1.5,0.4,0.2,0.6,0.8,5.7,1,2.4,2,1.6,2024-01-16
"Walker Kessler","Utah Jazz","Sophomore",19.4,97.9,7,0.7,4,2.2,1.9,0.4,0.6,4.6,1.3,0.3,3.3,1.9,2024-01-16
"Sam Merrill","Cleveland Cavaliers","Vet",14.9,97.5,7,1.3,1.5,0.3,0,0.4,0.4,5.7,0.5,4.8,0.3,1.2,2024-01-16
"Peyton Watson","Denver Nuggets","Sophomore",16.3,97.4,7,0.9,1.9,0.5,0.6,0.4,0.5,5.5,1.2,2.5,1.8,1.5,2024-01-16
"Bilal Coulibaly","Washington Wizards","Rookie",23.1,99.4,7,1.8,3,0.8,0.5,0.7,1,5.5,1.5,2.3,1.9,1.9,2024-01-16
"Tyrese Haliburton","Indiana Pacers","Vet",10.9,102.4,6.9,3.5,1.1,0.2,0.2,0.5,0.9,5.2,1.2,2.7,0.9,0.5,2024-01-16
"Kelly Olynyk","Utah Jazz","Vet",16.8,98.9,6.9,3.3,3.1,1,0.3,0.6,1.4,4.6,1.8,1.6,1.2,2.2,2024-01-16
"Christian Wood","Los Angeles Lakers","Vet",15.1,98,6.8,0.9,3.6,0.9,0.6,0.3,0.8,5,1.8,2.2,1.4,1.4,2024-01-16
"Mark Williams","Charlotte Hornets","Sophomore",15.5,97.8,6.8,0.7,3.3,1.9,0.7,0.5,0.7,4.7,1.9,0.2,3.1,1.8,2024-01-16
"Santi Aldama","Memphis Grizzlies","Vet",15.9,98.3,6.8,1.2,3,0.8,0.5,0.4,0.6,5.4,1.2,3.1,1.4,1.3,2024-01-16
"Caleb Houstan","Orlando Magic","Sophomore",19.5,95.1,6.7,1.1,1.5,0.6,0.1,0.4,0.4,5.4,0.6,5.1,0.2,1.3,2024-01-16
"Christian Braun","Denver Nuggets","Sophomore",17.3,96.7,6.7,1.3,2.3,0.6,0.3,0.5,0.6,5.2,1.3,2,2,1.4,2024-01-16
"Josh Hart","New York Knicks","Vet",24.5,96.6,6.6,2.3,4.4,1.1,0.2,0.7,0.9,5.3,0.9,2.5,1.6,1.8,2024-01-16
"Patrick Beverley","Philadelphia 76ers","Vet",20.6,97.3,6.6,3.1,2.5,0.6,0.4,0.7,1.1,5.1,1.4,2.6,1,2.1,2024-01-16
"Andre Drummond","Chicago Bulls","Vet",14,95.4,6.5,0.6,4.2,2,0.6,0.7,1,4.6,2.3,0.2,3.1,1.7,2024-01-16
"Royce O'Neale","Brooklyn Nets","Vet",21.2,97.2,6.5,2.6,3.2,0.6,0.4,0.6,0.8,5.6,0.5,4.8,0.7,2.1,2024-01-16
"Markelle Fultz","Orlando Magic","Vet",15.6,97.3,6.4,2.8,1.5,0.6,0.2,0.7,1.1,5.3,1.2,0.4,2.1,1.1,2024-01-16
"Marcus Morris Sr.","Philadelphia 76ers","Vet",16.7,96.8,6.4,0.9,2.3,0.4,0.2,0.3,0.4,5.1,0.8,2.6,0.4,1.6,2024-01-16
"Jaden Hardy","Dallas Mavericks","Sophomore",12.6,100.6,6.4,1.2,1.5,0.2,0.1,0.3,0.5,5.8,0.9,3,0.9,1.1,2024-01-16
"Shaedon Sharpe","Portland Trail Blazers","Sophomore",13,98.3,6.4,1.1,1.4,0.4,0.1,0.3,0.8,5.4,1.4,2.4,1.5,1.1,2024-01-16
"Goga Bitadze","Orlando Magic","Vet",19.7,96.4,6.3,1.4,3.8,2.4,1.2,0.6,0.7,4.1,1.6,0.3,3,2.1,2024-01-16
"Kyle Anderson","Minnesota Timberwolves","Vet",20.5,97.6,6.3,3.3,2.7,0.7,0.5,0.8,1.1,4.9,1.4,0.6,1.4,1.5,2024-01-16
"Xavier Tillman","Memphis Grizzlies","Vet",19.6,98.9,6.3,1.6,3,1.7,0.7,1,0.8,5.4,1.1,1.1,2.3,1.6,2024-01-16
"Toumani Camara","Portland Trail Blazers","Rookie",20.7,98,6.3,0.9,2.5,1.4,0.4,0.7,0.8,5,1.1,2.4,1.8,2.1,2024-01-16
"Daniel Theis","Los Angeles Clippers","Vet",18.4,97.4,6.3,0.9,2.5,1.6,0.9,0.4,0.5,4.9,1.1,1.4,2.4,2.2,2024-01-16
"Paul Reed","Philadelphia 76ers","Vet",15.2,97.1,6.2,1.1,2.7,2,0.7,0.8,0.8,4.6,1.1,0.4,2.4,2,2024-01-16
"Killian Hayes","Detroit Pistons","Vet",21.6,99.3,6.2,4.6,2.1,0.3,0.3,0.9,1.3,5.8,1,1.5,0.4,1.8,2024-01-16
"T.J. McConnell","Indiana Pacers","Vet",13.5,100.1,6.1,4,1.7,0.5,0.1,0.8,1.2,5,0.9,0.4,1.4,0.9,2024-01-16
"Nicolas Batum","Philadelphia 76ers","Vet",24.8,98.2,6.1,2.2,2.9,1,0.6,0.8,0.7,4.5,0.5,3.2,0.6,1.9,2024-01-16
"Lonnie Walker IV","Brooklyn Nets","Vet",10.6,99.5,6,0.8,1,0.1,0.2,0.3,0.5,4.8,0.9,2.7,0.9,0.7,2024-01-16
"Cason Wallace","Oklahoma City Thunder","Rookie",18.3,98.3,5.9,1.3,1.4,0.5,0.4,0.5,0.4,4.7,0.6,2.9,0.9,1.4,2024-01-16
"Julian Champagnie","San Antonio Spurs","Sophomore",15,100.6,5.8,1,1.8,0.4,0.3,0.5,0.5,4.3,0.7,3.5,0.6,1.1,2024-01-16
"GG Jackson","Memphis Grizzlies","Rookie",11.9,98.8,5.8,0.6,1.8,0.8,0.5,0.3,0.6,4.6,1.2,2.4,1.7,1.3,2024-01-16
"Jalen Brunson","New York Knicks","Vet",7.8,98.2,5.6,1.4,0.7,0.1,0,0.2,0.5,4.2,1.3,1.5,0.6,0.5,2024-01-16
"Larry Nance Jr.","New Orleans Pelicans","Vet",16.9,97.5,5.6,1.2,3.2,1.3,0.4,0.8,0.6,3.7,1.1,1.3,1.8,1.4,2024-01-16
"Marcus Smart","Memphis Grizzlies","Vet",11.5,100,5.6,1.7,1,0.2,0.1,0.6,0.8,4.7,1,2.8,0.5,0.9,2024-01-16
"Sam Hauser","Boston Celtics","Vet",15.1,96.8,5.6,0.7,2.1,0.4,0.2,0.3,0.3,4.4,0.3,3.9,0.3,1,2024-01-16
"Patrick Williams","Chicago Bulls","Vet",15.2,95.8,5.6,1,1.5,0.5,0.4,0.5,0.7,4.5,0.8,1.9,1.2,1.1,2024-01-16
"Ziaire Williams","Memphis Grizzlies","Vet",12.6,98.2,5.6,0.9,1.6,0.4,0.2,0.3,0.6,4.6,0.9,2.5,1.1,1,2024-01-16
"Malaki Branham","San Antonio Spurs","Sophomore",12.9,102,5.6,1.3,1.2,0.2,0.1,0.3,0.7,4.8,0.6,2.1,1,0.9,2024-01-16
"Grant Williams","Dallas Mavericks","Vet",18.8,99.4,5.5,1.4,2,0.7,0.4,0.4,0.6,4.4,0.9,3,0.7,2.2,2024-01-16
"David Roddy","Memphis Grizzlies","Sophomore",14.4,98.7,5.5,1,1.9,0.6,0.2,0.3,0.7,4.7,0.9,2.3,1.5,0.9,2024-01-16
"Kevon Looney","Golden State Warriors","Vet",18.6,97.5,5.4,2,4.3,2.6,0.4,0.5,0.6,3.6,1.2,0.2,2.1,2.2,2024-01-16
"Tari Eason","Houston Rockets","Sophomore",12.1,98.1,5.4,0.8,2.3,1.1,0.4,0.6,0.6,4.7,0.9,1.4,1.9,1.2,2024-01-16
"Kris Dunn","Utah Jazz","Vet",18.2,101,5.3,4.1,2.3,0.5,0.4,1,1,4.3,0.5,1.5,0.7,1.9,2024-01-16
"Nickeil Alexander-Walker","Minnesota Timberwolves","Vet",17.1,97,5.3,1.7,1.2,0.3,0.4,0.6,0.6,4.2,0.5,3,0.5,1.5,2024-01-16
"Jordan Hawkins","New Orleans Pelicans","Rookie",10.9,97.5,5.3,0.7,1,0.2,0.1,0.2,0.4,4.2,0.8,2.7,0.5,0.8,2024-01-16
"Quentin Grimes","New York Knicks","Vet",13.1,95.5,5.2,0.8,1.1,0.2,0.1,0.4,0.4,4.1,0.5,3.4,0.6,1.1,2024-01-16
"Nikola Jovic","Miami Heat","Sophomore",15.6,96.3,5.2,1.6,2.7,0.7,0.4,0.4,0.7,4.2,0.9,2.5,0.9,1.6,2024-01-16
"Ausar Thompson","Detroit Pistons","Rookie",15.2,98.2,5.2,1.1,2.8,1.1,0.4,0.5,0.7,4.1,1.1,1.1,1.8,2.1,2024-01-16
"Jerami Grant","Portland Trail Blazers","Vet",8.8,98,5.2,0.7,0.8,0.2,0.2,0.2,0.5,4,1.3,1.4,1,0.6,2024-01-16
"Dean Wade","Cleveland Cavaliers","Vet",20.8,97.7,5.1,1,3.3,0.7,0.3,0.7,0.4,4.3,0.5,3.7,0.2,1.9,2024-01-16
"Gary Trent Jr.","Toronto Raptors","Vet",11.3,98.2,5.1,0.7,0.8,0.1,0,0.4,0.2,4.2,0.6,2.5,0.4,0.5,2024-01-16
"Ochai Agbaji","Utah Jazz","Sophomore",16.4,98.5,5.1,0.8,1.5,0.6,0.3,0.4,0.4,4.1,0.5,2.4,0.8,1.3,2024-01-16
"Cedi Osman","San Antonio Spurs","Vet",12.7,100.9,5.1,1.3,1.5,0.3,0.1,0.4,0.4,3.9,0.8,2.4,0.9,1.1,2024-01-16
"Cody Martin","Charlotte Hornets","Vet",17.7,98.5,5,1.4,1.6,0.7,0.3,0.8,0.6,4.8,0.7,2.2,1.1,1.3,2024-01-16
"Chuma Okeke","Orlando Magic","Vet",16.9,95.5,5,1.1,2.5,0.6,0.4,0.6,0.4,4.1,0.3,3.5,0.5,0.9,2024-01-16
"Nick Smith Jr.","Charlotte Hornets","Rookie",11.3,95.1,4.9,0.9,1,0.3,0.2,0.3,0.6,4.4,0.5,2.3,0.5,0.9,2024-01-16
"Joe Ingles","Orlando Magic","Vet",15.6,97.9,4.8,2.6,1.7,0.3,0.1,0.5,0.9,3.9,0.6,2.6,0.5,1.3,2024-01-16
"Landry Shamet","Washington Wizards","Vet",10.8,98.6,4.8,0.9,0.8,0.1,0.1,0.3,0.4,4,0.8,2.3,0.9,1,2024-01-16
"Jonathan Isaac","Orlando Magic","Vet",11.3,97.1,4.7,0.5,2.4,1,0.8,0.6,0.4,3.6,1.1,1.5,1.6,1.1,2024-01-16
"Ousmane Dieng","Oklahoma City Thunder","Sophomore",11.9,97.1,4.7,0.9,1.6,0.4,0.1,0.2,0.4,3.9,0.6,2.5,0.8,0.9,2024-01-16
"Trayce Jackson-Davis","Golden State Warriors","Rookie",10.3,98.3,4.6,0.7,1.8,1.1,0.5,0.3,0.5,3.1,1.3,0.1,2,1.3,2024-01-16
"Pat Connaughton","Milwaukee Bucks","Vet",19.3,101.1,4.6,1.4,2.5,0.7,0.2,0.5,0.3,3.5,0.4,2.8,0.6,1.2,2024-01-16
"Amen Thompson","Houston Rockets","Rookie",11.8,100.7,4.6,1.2,1.8,0.6,0.1,0.5,0.9,3.7,1.3,0.9,1.5,1.3,2024-01-16
"Steven Adams","Memphis Grizzlies","Vet",13.1,101.4,4.5,1.2,3,1.7,0.5,0.4,0.7,3.5,1.4,0.9,1.9,1.3,2024-01-16
"Chris Boucher","Toronto Raptors","Vet",10.4,96.9,4.5,0.3,1.9,0.9,0.4,0.3,0.3,3.2,1.1,1.5,1.2,1.1,2024-01-16
"Chimezie Metu","Phoenix Suns","Vet",10.9,97.5,4.5,0.5,2,0.6,0.3,0.4,0.4,3.2,1,1.4,1.3,1,2024-01-16
"Precious Achiuwa","New York Knicks","Vet",11.3,94.9,4.4,0.7,2,1.2,0.3,0.3,0.5,3.6,0.9,0.9,1.7,1.1,2024-01-16
"Doug McDermott","San Antonio Spurs","Vet",10.6,100.9,4.4,0.8,0.8,0.1,0.1,0.1,0.3,3.3,0.3,2.8,0.4,0.8,2024-01-16
"Delon Wright","Washington Wizards","Vet",14.5,98,4.3,2.3,1.4,0.5,0.2,0.9,0.6,3.7,0.8,1.6,0.8,0.8,2024-01-16
"Kenrich Williams","Oklahoma City Thunder","Vet",13.9,97.8,4.3,1.2,1.8,0.8,0.2,0.5,0.4,3.3,0.3,1.9,1,1.3,2024-01-16
"Amir Coffey","Los Angeles Clippers","Vet",15.4,97.4,4.3,0.8,1.2,0.4,0.1,0.3,0.3,3.1,0.7,1.4,0.6,1,2024-01-16
"Jeff Green","Houston Rockets","Vet",11.5,96.8,4.3,0.6,1,0.4,0.3,0.2,0.4,2.9,1.3,0.8,0.9,1.1,2024-01-16
"Kris Murray","Portland Trail Blazers","Rookie",12.3,97.7,4.2,0.7,1.3,0.7,0.2,0.5,0.4,3.4,0.7,1.8,1.3,0.9,2024-01-16
"Naji Marshall","New Orleans Pelicans","Vet",9.9,97.7,4.1,0.9,1.4,0.4,0.1,0.3,0.5,3.2,0.9,1.2,0.8,0.8,2024-01-16
"Cameron Payne","Milwaukee Bucks","Vet",9.4,98.3,4.1,1.5,0.8,0.1,0.1,0.3,0.5,3.2,0.5,2,0.4,1,2024-01-16
"Dwight Powell","Dallas Mavericks","Vet",14,99.1,4,1.3,1.8,1.5,0.3,0.4,0.6,2.1,1.4,0.2,1.7,1.9,2024-01-16
"Gary Harris","Orlando Magic","Vet",13.4,97.9,4,1,0.8,0.2,0.1,0.5,0.3,3.4,0.5,2.4,0.4,1,2024-01-16
"James Wiseman","Detroit Pistons","Vet",10.2,99.4,4,0.5,2,1,0.5,0.1,0.5,2.8,0.8,0.1,1.5,1.4,2024-01-16
"Chris Paul","Golden State Warriors","Vet",11.4,97.8,3.9,2.6,1.4,0.1,0.1,0.5,0.5,3.1,0.5,1.7,0.1,0.8,2024-01-16
"Kevin Love","Miami Heat","Vet",7.9,97.2,3.9,0.9,2.1,0.5,0.1,0.2,0.4,2.9,0.9,1.9,0.5,0.7,2024-01-16
"Gabe Vincent","Los Angeles Lakers","Vet",10.5,97.9,3.8,1.3,0.7,0.1,0.1,0.4,0.5,3.4,0.4,1.9,0.5,1,2024-01-16
"Isaiah Jackson","Indiana Pacers","Vet",7.9,101,3.7,0.5,1.4,0.9,0.7,0.3,0.4,2.4,1.1,0.1,1.7,1.4,2024-01-16
"Dyson Daniels","New Orleans Pelicans","Sophomore",14.3,96.7,3.7,1.7,1.7,0.6,0.2,0.7,0.5,2.8,0.6,1.3,0.9,1.1,2024-01-16
"Haywood Highsmith","Miami Heat","Vet",12.9,97.2,3.7,0.8,1.4,0.6,0.2,0.5,0.4,3,0.5,1.8,0.7,1.2,2024-01-16
"Mitchell Robinson","New York Knicks","Vet",14.9,95.6,3.5,0.5,2.6,2.1,0.8,0.6,0.5,2.4,1.1,0.2,2.2,1.5,2024-01-16
"Moritz Wagner","Orlando Magic","Vet",6.6,97.8,3.5,0.5,1.1,0.5,0.1,0.2,0.4,2.4,1,0.7,1.2,0.8,2024-01-16
"Jarred Vanderbilt","Los Angeles Lakers","Vet",15.8,99.9,3.5,0.9,2.7,1.4,0.3,0.7,0.5,2.5,0.8,0.7,1.4,1.5,2024-01-16
"Danuel House Jr.","Philadelphia 76ers","Vet",11.6,98.8,3.5,0.7,1.2,0.3,0.1,0.3,0.4,2.7,0.6,1.4,0.7,1,2024-01-16
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",7.8,99.7,3.4,0.5,1.4,0.4,0.2,0.2,0.3,2.7,0.6,1.7,0.7,0.8,2024-01-16
"Josh Okogie","Phoenix Suns","Vet",10.8,97.8,3.3,0.8,0.9,0.8,0.2,0.5,0.4,2.3,1.3,1.1,0.8,1.1,2024-01-16
"Jae'Sean Tate","Houston Rockets","Vet",12.2,97.9,3.3,0.9,1.6,0.7,0.1,0.4,0.4,2.5,0.5,1,0.8,1.7,2024-01-16
"Dominick Barlow","San Antonio Spurs","Sophomore",10.2,99.5,3.3,0.8,1.8,1,0.5,0.3,0.4,2.7,0.9,0.1,1.2,1.2,2024-01-16
"Jakob Poeltl","Toronto Raptors","Vet",8.4,99.4,3.2,0.8,1.8,1,0.4,0.2,0.4,2.2,0.7,0.1,1.2,1,2024-01-16
"Robert Williams III","Portland Trail Blazers","Vet",9,98.3,3.2,0.5,1.8,0.9,0.6,0.3,0.4,2.3,0.6,0.2,1.2,1,2024-01-16
"Lonzo Ball","Chicago Bulls","Vet",7.8,99.4,3.2,1.1,1,0.2,0.2,0.3,0.4,3,0.5,1.6,0.6,0.6,2024-01-16
"Jacob Gilyard","Memphis Grizzlies","Sophomore",11.3,96.6,3.2,2.3,0.7,0.1,0,0.5,0.6,2.6,0.2,2,0.2,0.8,2024-01-16
"Vasilije Micic","Oklahoma City Thunder","Rookie",9.6,97.2,3.2,1.8,0.8,0.2,0.1,0.3,0.5,2.6,0.4,1.4,0.5,0.9,2024-01-16
"Ben Simmons","Brooklyn Nets","Vet",11.3,98.5,3.1,2.5,2.4,0.7,0.3,0.5,0.9,2.3,0.6,0.3,1.2,1.3,2024-01-16
"Malcolm Brogdon","Portland Trail Blazers","Vet",6.2,97.6,3.1,1,0.7,0.1,0,0.1,0.3,2.5,0.5,1.2,0.5,0.4,2024-01-16
"Marcus Sasser","Detroit Pistons","Rookie",7.4,98.6,3.1,1.3,0.6,0.1,0.1,0.3,0.5,2.6,0.4,1.1,0.3,0.7,2024-01-16
"Luke Kornet","Boston Celtics","Vet",9.4,96.5,3,0.5,1.2,1,0.6,0.2,0.3,1.9,0.6,0.1,1.5,1,2024-01-16
"Mason Plumlee","Los Angeles Clippers","Vet",8,97.2,3,0.7,1.8,0.9,0.2,0.2,0.4,1.7,1.1,0.1,1.2,1,2024-01-16
"Maxi Kleber","Dallas Mavericks","Vet",13.1,99.6,3,1,2,0.5,0.4,0.2,0.4,2.5,0.6,1.6,0.5,1.3,2024-01-16
"Matt Ryan","New Orleans Pelicans","Vet",7.6,100.3,3,0.4,0.7,0.1,0,0.2,0.3,2.3,0.4,1.8,0.1,0.6,2024-01-16
"Matisse Thybulle","Portland Trail Blazers","Vet",12.4,98.1,2.9,0.6,1,0.3,0.4,0.8,0.2,2.4,0.2,2.1,0.3,0.9,2024-01-16
"Tristan Thompson","Cleveland Cavaliers","Vet",9.3,95.6,2.9,0.7,1.6,1.2,0.2,0.2,0.5,2,1,0.1,1.3,1.1,2024-01-16
"Jae Crowder","Milwaukee Bucks","Vet",9.9,100.3,2.9,0.7,1.4,0.3,0.1,0.4,0.2,2.4,0.3,1.5,0.2,0.8,2024-01-16
"Bojan Bogdanovic","Detroit Pistons","Vet",5.2,99.7,2.9,0.4,0.5,0.1,0,0.1,0.3,2.3,0.5,1.1,0.3,0.3,2024-01-16
"Brandon Clarke","Memphis Grizzlies","Vet",6.1,100.3,2.8,0.4,1.1,0.5,0.2,0.2,0.2,2.1,0.7,0.4,0.9,0.7,2024-01-16
"Jevon Carter","Chicago Bulls","Vet",7.2,96,2.8,0.6,0.5,0.1,0.1,0.2,0.2,2.7,0.2,1.8,0.1,0.6,2024-01-16
"Jontay Porter","Toronto Raptors","Vet",8.7,99.1,2.8,0.8,1.5,0.7,0.4,0.3,0.5,2.4,0.5,1.3,0.6,1.2,2024-01-16
"Max Christie","Los Angeles Lakers","Sophomore",9.4,99.9,2.8,0.6,1.3,0.2,0.1,0.2,0.4,2.4,0.5,1.1,0.4,0.7,2024-01-16
"Torrey Craig","Chicago Bulls","Vet",8.7,95.6,2.8,0.5,1.2,0.6,0.2,0.2,0.3,2.3,0.3,1.4,0.5,1,2024-01-16
"Alex Len","Sacramento Kings","Vet",8.7,97.6,2.6,0.8,1.8,1.2,0.4,0.2,0.5,1.8,0.8,0.2,1,1.4,2024-01-16
"Keita Bates-Diop","Phoenix Suns","Vet",7.8,96.2,2.6,0.5,1,0.3,0.2,0.2,0.2,2.1,0.5,0.9,0.7,0.5,2024-01-16
"Monte Morris","Detroit Pistons","Vet",6.3,99.6,2.5,1,0.7,0.1,0,0.2,0.2,2.2,0.3,0.9,0.3,0.4,2024-01-16
"DeAndre Jordan","Denver Nuggets","Vet",7.4,96.5,2.5,0.5,1.9,1,0.3,0.1,0.5,1.6,0.8,0.1,1.2,1,2024-01-16
"Khris Middleton","Milwaukee Bucks","Vet",4.1,101.2,2.4,0.8,0.5,0.1,0,0.1,0.3,1.8,0.3,0.8,0.2,0.3,2024-01-16
"Jose Alvarado","New Orleans Pelicans","Vet",5.6,97.1,2.4,0.7,0.5,0.1,0.1,0.3,0.3,2,0.3,1.2,0.3,0.5,2024-01-16
"Ish Smith","Charlotte Hornets","Vet",9.7,97.3,2.4,1.8,0.8,0.2,0.1,0.3,0.7,2.2,0.2,0.1,0.5,0.7,2024-01-16
"Oshae Brissett","Boston Celtics","Vet",5.8,98,2.3,0.3,0.9,0.4,0.1,0.2,0.2,1.6,0.7,0.7,0.6,0.5,2024-01-16
"Drew Eubanks","Phoenix Suns","Vet",6.2,96.9,2.2,0.3,1.1,0.6,0.4,0.1,0.3,1.5,0.6,0.1,0.8,0.7,2024-01-16
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",7.8,99.7,2.2,0.7,0.8,0.6,0.1,0.2,0.3,1.6,0.2,0.7,0.5,1.1,2024-01-16
"Bryce McGowens","Charlotte Hornets","Sophomore",6.9,96.5,2.2,0.4,0.6,0.2,0,0.1,0.3,1.8,0.6,0.8,0.5,0.6,2024-01-16
"Hamidou Diallo","Washington Wizards","Vet",4.3,98.3,2.1,0.3,0.6,0.3,0.1,0.2,0.3,1.8,0.6,0.2,0.7,0.6,2024-01-16
"Jaylin Williams","Oklahoma City Thunder","Sophomore",6.3,98.1,2.1,0.6,1.3,0.3,0.1,0.2,0.2,1.7,0.3,1.2,0.3,0.8,2024-01-16
"Sasha Vezenkov","Sacramento Kings","Rookie",4.9,98.7,2.1,0.2,0.7,0.3,0.1,0.1,0.1,1.7,0.2,1,0.4,0.4,2024-01-16
"Kenyon Martin Jr.","Philadelphia 76ers","Vet",5.6,99.1,2.1,0.4,0.7,0.3,0.1,0.1,0.2,1.4,0.5,0.3,0.8,0.5,2024-01-16
"Rayan Rupert","Portland Trail Blazers","Rookie",5.4,96.5,2,0.5,0.6,0.3,0,0.2,0.3,1.7,0.4,0.8,0.4,0.5,2024-01-16
"Moses Moody","Golden State Warriors","Vet",3.9,97.9,1.9,0.2,0.4,0.2,0.1,0.1,0.1,1.5,0.4,0.8,0.3,0.3,2024-01-16
"Eugene Omoruyi","Washington Wizards","Vet",3.6,99.3,1.9,0.3,0.5,0.2,0,0.2,0.2,1.6,0.6,0.6,0.6,0.5,2024-01-16
"Garrison Mathews","Atlanta Hawks","Vet",6.4,99.5,1.9,0.3,0.5,0.1,0.1,0.2,0.2,1.4,0.2,1.3,0,0.7,2024-01-16
"Seth Curry","Dallas Mavericks","Vet",5.5,100.6,1.9,0.4,0.4,0.1,0,0.2,0.1,1.7,0.2,1,0.1,0.4,2024-01-16
"Duane Washington Jr.","New York Knicks","Vet",3.3,98.9,1.9,0.4,0.3,0,0,0.1,0.2,1.6,0.2,0.7,0.3,0.2,2024-01-16
"Jordan Nwora","Indiana Pacers","Vet",3.9,100.7,1.9,0.3,0.6,0.1,0,0.1,0.2,1.6,0.3,0.7,0.4,0.3,2024-01-16
"JT Thor","Charlotte Hornets","Vet",7.3,97.1,1.9,0.3,0.8,0.4,0.2,0.1,0.2,2,0.3,0.7,0.7,0.6,2024-01-16
"Nathan Mensah","Charlotte Hornets","Rookie",8,97.3,1.9,0.3,1.2,0.8,0.3,0.2,0.3,1.3,0.5,0.1,0.6,1.3,2024-01-16
"Robert Covington","Philadelphia 76ers","Vet",6.1,96.6,1.7,0.3,0.9,0.3,0.2,0.3,0.2,1.3,0.3,0.8,0.3,0.7,2024-01-16
"Aaron Holiday","Houston Rockets","Vet",4.7,98.7,1.7,0.5,0.4,0.1,0,0.2,0.2,1.4,0.2,0.8,0.2,0.4,2024-01-16
"Victor Oladipo","Houston Rockets","Vet",4,98,1.7,0.5,0.4,0.1,0.1,0.2,0.3,1.5,0.3,0.8,0.2,0.4,2024-01-16
"A.J. Green","Milwaukee Bucks","Sophomore",4,97.6,1.7,0.3,0.4,0.1,0,0.1,0.1,1.4,0.1,1.2,0.1,0.4,2024-01-16
"Keon Johnson","Brooklyn Nets","Vet",3.7,99.4,1.7,0.5,0.3,0.1,0.1,0.1,0.2,1.4,0.3,0.7,0.4,0.3,2024-01-16
"Blake Wesley","San Antonio Spurs","Sophomore",5.9,99,1.7,1,0.5,0.1,0.1,0.2,0.4,1.6,0.5,0.4,0.7,0.6,2024-01-16
"Day'Ron Sharpe","Brooklyn Nets","Vet",3.4,96.8,1.6,0.3,0.8,0.5,0.2,0.1,0.2,1.1,0.5,0.1,0.8,0.5,2024-01-16
"Jalen McDaniels","Toronto Raptors","Vet",3.9,97.4,1.6,0.2,0.5,0.1,0.1,0.1,0.2,1.3,0.3,0.6,0.3,0.4,2024-01-16
"AJ Lawson","Dallas Mavericks","Sophomore",3.8,102.6,1.6,0.2,0.4,0.2,0,0.1,0.2,1.3,0.3,0.7,0.4,0.3,2024-01-16
"Isaiah Livers","Washington Wizards","Vet",5.6,98.9,1.6,0.3,0.5,0.2,0.1,0.2,0.2,1.3,0.2,0.9,0.2,0.5,2024-01-16
"AJ Griffin","Atlanta Hawks","Sophomore",3.7,99.9,1.5,0.2,0.4,0.1,0,0.1,0.1,1.4,0.2,0.9,0.1,0.2,2024-01-16
"Ty Jerome","Cleveland Cavaliers","Vet",4.2,97.8,1.5,0.7,0.4,0.1,0,0.1,0.2,1.3,0.2,0.5,0.3,0.4,2024-01-16
