"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Pat Spencer","Golden State Warriors",NA,3,97.9,1.1,0.4,0.3,0.1,0,0.1,0.2,1,0.2,0.5,0.2,0.2,2024-03-01
"Luka Samanic","Utah Jazz","Vet",2.5,100.6,1.1,0.1,0.5,0.1,0.1,0.1,0.2,0.9,0.3,0.4,0.3,0.3,2024-03-01
"Joshua Primo","Los Angeles Clippers","Vet",3.1,98.6,1.1,0.3,0.3,0.1,0.1,0.1,0.2,1,0.3,0.4,0.3,0.2,2024-03-01
"Chris Boucher","Toronto Raptors","Vet",2.1,97.9,1,0.1,0.4,0.2,0.1,0.1,0.1,0.7,0.3,0.3,0.3,0.2,2024-03-01
"Moussa Diabate","Los Angeles Clippers","Sophomore",2.7,97.1,1,0.1,0.4,0.3,0.1,0.1,0.1,0.9,0.3,0.1,0.4,0.2,2024-03-01
"Oshae Brissett","Boston Celtics","Vet",2.7,96.8,1,0.2,0.4,0.2,0,0.1,0.1,0.8,0.3,0.3,0.3,0.2,2024-03-01
"Omer Yurtseven","Utah Jazz","Vet",2.4,98.6,1,0.1,0.6,0.3,0.1,0.1,0.2,0.8,0.2,0.2,0.3,0.3,2024-03-01
"Chris Livingston","Milwaukee Bucks","Rookie",3,97.9,1,0.2,0.4,0.1,0,0.1,0.2,0.9,0.2,0.3,0.3,0.4,2024-03-01
"Jock Landale","Houston Rockets","Vet",2.6,100.1,0.9,0.2,0.4,0.3,0.1,0.1,0.1,0.7,0.2,0.1,0.3,0.3,2024-03-01
"Orlando Robinson","Miami Heat","Sophomore",2.5,97.1,0.9,0.2,0.5,0.2,0.1,0.1,0.1,0.7,0.2,0.2,0.3,0.3,2024-03-01
"Neemias Queta","Boston Celtics","Vet",2.3,95.8,0.9,0.1,0.4,0.3,0.1,0.1,0.1,0.7,0.2,0,0.4,0.4,2024-03-01
"Moses Brown","Portland Trail Blazers","Vet",2.5,97.2,0.9,0.1,0.7,0.3,0.1,0.1,0.1,0.7,0.2,0.1,0.4,0.3,2024-03-01
"Yuta Watanabe","Memphis Grizzlies","Vet",3.1,95.7,0.9,0.2,0.3,0.1,0,0.1,0.1,0.8,0.1,0.5,0.1,0.3,2024-03-01
"Jarace Walker","Indiana Pacers","Rookie",2.3,100.2,0.9,0.2,0.3,0.1,0.1,0.1,0.1,0.8,0.1,0.4,0.2,0.2,2024-03-01
"Jordan McLaughlin","Minnesota Timberwolves","Vet",3,98.9,0.8,0.6,0.2,0.1,0,0.2,0.1,0.7,0.1,0.5,0.1,0.2,2024-03-01
"Matt Ryan","New Orleans Pelicans","Vet",1.9,98.6,0.8,0.1,0.2,0,0,0,0.1,0.6,0.1,0.5,0,0.1,2024-03-01
"Jontay Porter","Toronto Raptors","Vet",2.3,99.6,0.8,0.2,0.4,0.2,0.1,0.1,0.1,0.7,0.1,0.4,0.2,0.3,2024-03-01
"Jalen Pickett","Denver Nuggets","Rookie",2.1,95.4,0.8,0.3,0.2,0,0,0.1,0.1,0.7,0.1,0.4,0.1,0.2,2024-03-01
"Kira Lewis Jr.","Utah Jazz","Vet",2.1,97.4,0.8,0.3,0.2,0.1,0,0.1,0.1,0.7,0.1,0.3,0.2,0.2,2024-03-01
"JT Thor","Charlotte Hornets","Vet",3,96.2,0.8,0.1,0.4,0.2,0.1,0.1,0.1,0.7,0.1,0.3,0.3,0.2,2024-03-01
"Dwight Powell","Dallas Mavericks","Vet",2.9,98,0.7,0.3,0.4,0.3,0.1,0.1,0.1,0.4,0.3,0,0.4,0.4,2024-03-01
"Craig Porter","Cleveland Cavaliers","Rookie",1.6,94.9,0.7,0.3,0.2,0,0,0.1,0.1,0.6,0.2,0.1,0.2,0.1,2024-03-01
"Sandro Mamukelashvili","San Antonio Spurs","Vet",1.6,100.6,0.7,0.2,0.3,0.2,0,0,0.1,0.6,0.1,0.2,0.2,0.1,2024-03-01
"Jay Huff","Denver Nuggets","Vet",1.8,95.9,0.7,0.1,0.3,0.1,0.1,0,0.1,0.6,0.1,0.4,0.1,0.3,2024-03-01
"Gui Santos","Golden State Warriors","Rookie",1.9,97.5,0.7,0.1,0.3,0.1,0,0.1,0.1,0.6,0.2,0.3,0.2,0.2,2024-03-01
"Braxton Key","Denver Nuggets","Vet",1.8,96.6,0.7,0.1,0.3,0.1,0.1,0.1,0.1,0.5,0.2,0.1,0.2,0.2,2024-03-01
"Aleksej Pokusevski","Charlotte Hornets","Vet",2,98.2,0.7,0.2,0.3,0.1,0.1,0.1,0.1,0.6,0.1,0.3,0.2,0.2,2024-03-01
"Ibou Badji","Portland Trail Blazers","Sophomore",2.9,97,0.7,0.2,0.5,0.3,0.2,0.1,0.2,0.4,0.2,0,0.3,0.5,2024-03-01
"Adam Flagler","Oklahoma City Thunder",NA,1.8,97.8,0.7,0.2,0.2,0,0,0.1,0.1,0.6,0.1,0.3,0.1,0.1,2024-03-01
"Xavier Moon","Los Angeles Clippers","Vet",1.9,97.2,0.7,0.3,0.2,0,0,0.1,0.1,0.6,0.1,0.2,0.1,0.2,2024-03-01
"Nathan Mensah","Charlotte Hornets","Rookie",3,96.5,0.7,0.1,0.4,0.3,0.1,0.1,0.1,0.5,0.1,0,0.2,0.6,2024-03-01
"Anthony Gill","Washington Wizards","Vet",1.6,100,0.6,0.1,0.2,0.1,0,0,0.1,0.4,0.2,0.1,0.2,0.2,2024-03-01
"Jordan Ford","Sacramento Kings","Rookie",1.5,97.1,0.6,0.2,0.1,0,0,0.1,0.1,0.5,0.1,0.2,0.1,0.1,2024-03-01
"Reggie Bullock","Houston Rockets","Vet",2.3,98.6,0.6,0.1,0.3,0,0,0.1,0,0.6,0,0.5,0,0.2,2024-03-01
"Jules Bernard","Washington Wizards","Rookie",1.7,99.8,0.6,0.2,0.2,0.1,0,0.1,0.1,0.6,0.1,0.3,0.1,0.2,2024-03-01
"Jared Rhoden","Detroit Pistons","Sophomore",1.8,99,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.2,0.2,0.2,2024-03-01
"Jerome Robinson","Golden State Warriors","Vet",1.6,97.1,0.6,0.1,0.1,0,0,0,0.1,0.5,0.1,0.3,0.1,0.1,2024-03-01
"Ivica Zubac","Los Angeles Clippers","Vet",1.1,96.2,0.5,0.1,0.3,0.1,0,0,0.1,0.3,0.1,0,0.2,0.1,2024-03-01
"JD Davison","Boston Celtics","Sophomore",1.2,98.3,0.5,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-03-01
"Xavier Tillman","Boston Celtics","Vet",1.5,97.5,0.5,0.1,0.2,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.2,0.1,2024-03-01
"Stanley Umude","Detroit Pistons","Sophomore",1.4,98.3,0.5,0.1,0.2,0,0,0,0.1,0.4,0.1,0.2,0.1,0.2,2024-03-01
"Adama Sanogo","Chicago Bulls","Rookie",1.2,97.5,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.2,0.1,2024-03-01
"JaVale McGee","Sacramento Kings","Vet",1,99,0.5,0,0.2,0.1,0.1,0,0.1,0.4,0.1,0,0.2,0.2,2024-03-01
"Darius Bazley","Philadelphia 76ers","Vet",1.3,96.7,0.5,0.1,0.2,0.1,0.1,0,0.1,0.4,0.1,0.1,0.2,0.1,2024-03-01
"Lindy Waters III","Oklahoma City Thunder","Vet",1,97.2,0.4,0.1,0.1,0,0,0,0,0.3,0,0.3,0,0.1,2024-03-01
"John Konchar","Memphis Grizzlies","Vet",2.2,97.1,0.4,0.2,0.3,0.1,0.1,0.1,0.1,0.4,0,0.2,0.1,0.2,2024-03-01
"Markquis Nowell","Toronto Raptors","Rookie",1,97.7,0.4,0.2,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-03-01
"Kendall Brown","Indiana Pacers","Sophomore",1.1,98.3,0.4,0.1,0.1,0.1,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2024-03-01
"Kobe Brown","Los Angeles Clippers","Rookie",1.5,96.1,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.2,2024-03-01
"Jaylen Clark","Minnesota Timberwolves",NA,1.2,97.7,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-03-01
"Rayan Rupert","Portland Trail Blazers","Rookie",1.1,97,0.4,0.1,0.1,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-03-01
"Kenneth Lofton Jr.","Philadelphia 76ers","Sophomore",0.8,100.1,0.4,0.1,0.1,0.1,0,0,0,0.4,0.1,0.1,0.1,0.1,2024-03-01
"P.J. Tucker","Los Angeles Clippers","Vet",2.7,96.8,0.4,0.1,0.3,0.2,0,0.1,0.1,0.4,0,0.2,0.1,0.3,2024-03-01
"Sharife Cooper","Cleveland Cavaliers","Vet",1.1,98.4,0.4,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-03-01
"Hunter Tyson","Denver Nuggets","Rookie",1.1,97.2,0.4,0.1,0.2,0,0,0,0.1,0.4,0.1,0.3,0.1,0.1,2024-03-01
"Wesley Matthews","Atlanta Hawks","Vet",2,99.2,0.4,0.1,0.2,0.1,0,0.1,0,0.4,0.1,0.3,0,0.2,2024-03-01
"Nassir Little","Phoenix Suns","Vet",1.1,98,0.4,0.1,0.1,0,0,0,0,0.3,0,0.2,0.1,0.1,2024-03-01
"Isaiah Jackson","Indiana Pacers","Vet",0.7,100.9,0.3,0,0.1,0.1,0.1,0,0,0.2,0.1,0,0.2,0.1,2024-03-01
"Keon Ellis","Sacramento Kings","Sophomore",0.9,96.9,0.3,0.1,0.1,0,0,0,0,0.2,0,0.2,0,0.1,2024-03-01
"Chuma Okeke","Orlando Magic","Vet",1.2,94.1,0.3,0.1,0.2,0,0,0,0,0.3,0,0.2,0,0.1,2024-03-01
"Devonte' Graham","San Antonio Spurs","Vet",0.7,98.9,0.3,0.1,0.1,0,0,0,0,0.2,0.1,0.2,0,0,2024-03-01
"E.J. Liddell","New Orleans Pelicans","Sophomore",0.9,97.8,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-03-01
"Jacob Toppin","New York Knicks","Rookie",0.8,95.6,0.3,0.1,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-03-01
"Jeremiah Robinson-Earl","New Orleans Pelicans","Vet",1,98,0.3,0.1,0.2,0.1,0,0,0,0.3,0,0.1,0.1,0.1,2024-03-01
"Theo Maledon","Phoenix Suns","Vet",0.9,98.1,0.3,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-03-01
"Oscar Tshiebwe","Indiana Pacers","Rookie",0.7,98.8,0.3,0,0.1,0.1,0,0,0,0.3,0.1,0,0.1,0.1,2024-03-01
"Emoni Bates","Cleveland Cavaliers","Rookie",0.8,98,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-03-01
"Henri Drell","Chicago Bulls",NA,0.7,97.5,0.3,0,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-03-01
"Colby Jones","Sacramento Kings","Rookie",0.7,97,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-03-01
"Charles Brown Jr.","New York Knicks","Vet",1,95.8,0.3,0,0.1,0,0,0,0,0.3,0,0.1,0.1,0.1,2024-03-01
"Javon Freeman-Liberty","Toronto Raptors","Rookie",0.7,97.6,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-03-01
"Bismack Biyombo","Oklahoma City Thunder","Vet",0.7,97.7,0.2,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0.1,2024-03-01
"DaQuan Jeffries","New York Knicks","Vet",0.7,96.8,0.2,0,0.1,0,0,0,0,0.3,0,0.1,0,0.1,2024-03-01
"Terry Taylor","Chicago Bulls","Vet",0.5,97,0.2,0,0.1,0,0,0,0,0.1,0,0,0.1,0.1,2024-03-01
"Kessler Edwards","Sacramento Kings","Vet",0.7,96.8,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-03-01
"Daishen Nix","Minnesota Timberwolves","Vet",0.6,98.7,0.2,0.1,0.1,0,0,0,0.1,0.3,0,0.2,0,0,2024-03-01
"Buddy Boeheim","Detroit Pistons","Sophomore",0.5,98.8,0.2,0,0,0,0,0,0,0.2,0,0.1,0,0,2024-03-01
"Udoka Azubuike","Phoenix Suns","Vet",0.7,98.7,0.2,0,0.1,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2024-03-01
"Jordan Miller","Los Angeles Clippers","Rookie",0.6,97.9,0.2,0,0.1,0,0,0,0,0.2,0.1,0,0.1,0.1,2024-03-01
"Skylar Mays","Los Angeles Lakers","Vet",0.5,96.8,0.2,0.1,0,0,0,0,0,0.2,0,0.1,0,0,2024-03-01
"Isaiah Hartenstein","New York Knicks","Vet",0.5,96,0.1,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0.1,2024-03-01
"Damian Jones","Cleveland Cavaliers","Vet",0.4,93.8,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0.1,2024-03-01
"Cody Zeller","New Orleans Pelicans","Vet",0.4,99.2,0.1,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0.1,2024-03-01
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",0.2,99.5,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-03-01
"Boban Marjanovic","Houston Rockets","Vet",0.1,98.9,0.1,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jordan Walsh","Boston Celtics","Rookie",0.3,96.7,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-03-01
"DeAndre Jordan","Denver Nuggets","Vet",0.4,95.1,0.1,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0.1,2024-03-01
"OG Anunoby","New York Knicks","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Julius Randle","New York Knicks","Vet",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Khris Middleton","Milwaukee Bucks","Vet",0,102.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Steven Adams","Houston Rockets","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Mitchell Robinson","New York Knicks","Vet",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"LaMelo Ball","Charlotte Hornets","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Trae Young","Atlanta Hawks","Vet",0,103.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Otto Porter Jr.","Utah Jazz","Vet",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Tyler Herro","Miami Heat","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Onyeka Okongwu","Atlanta Hawks","Vet",0,102.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jarred Vanderbilt","Los Angeles Lakers","Vet",0,101.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Sam Merrill","Cleveland Cavaliers","Vet",0,95.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Nate Hinton","Houston Rockets","Vet",0,101.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Christian Wood","Los Angeles Lakers","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Luke Kennard","Memphis Grizzlies","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Charles Bassey","San Antonio Spurs","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Kyle Anderson","Minnesota Timberwolves","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Andrew Wiggins","Golden State Warriors","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Usman Garuba","Golden State Warriors","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Kevin Love","Miami Heat","Vet",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Tari Eason","Houston Rockets","Sophomore",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Josh Minott","Minnesota Timberwolves","Sophomore",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Mark Williams","Charlotte Hornets","Sophomore",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Ryan Rollins","Milwaukee Bucks","Sophomore",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Deni Avdija","Washington Wizards","Vet",0,104,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Luka Garza","Minnesota Timberwolves","Vet",0,100.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Justin Champagnie","Washington Wizards","Vet",0.1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Noah Clowney","Brooklyn Nets","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Cam Thomas","Brooklyn Nets","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0.1,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jalen McDaniels","Toronto Raptors","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Malcolm Hill","New Orleans Pelicans","Vet",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jamal Cain","Miami Heat","Sophomore",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Collin Gillespie","Denver Nuggets","Sophomore",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Dru Smith","Miami Heat","Sophomore",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Cam Reddish","Los Angeles Lakers","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Dylan Windler","Los Angeles Lakers","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Dominick Barlow","San Antonio Spurs","Sophomore",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Trevelin Queen","Orlando Magic","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Nah'Shon Hyland","Los Angeles Clippers","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Ousmane Dieng","Oklahoma City Thunder","Sophomore",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Amari Bailey","Charlotte Hornets","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Vit Krejci","Atlanta Hawks","Vet",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Vlatko Cancar","Denver Nuggets","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Troy Brown Jr.","Detroit Pistons","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Keon Johnson","Brooklyn Nets","Vet",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Damion Lee","Phoenix Suns","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Terquavion Smith","Philadelphia 76ers","Rookie",0,102.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"AJ Lawson","Dallas Mavericks","Sophomore",0,101,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jason Preston","Utah Jazz","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Justin Minaya","Portland Trail Blazers","Sophomore",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Svi Mykhailiuk","Boston Celtics","Vet",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"David Duke Jr.","San Antonio Spurs","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Mouhamed Gueye","Atlanta Hawks","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Thaddeus Young","Phoenix Suns","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Dariq Whitehead","Brooklyn Nets","Rookie",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jalen Slawson","Sacramento Kings","Rookie",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Isaiah Wong","Indiana Pacers","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Thomas Bryant","Miami Heat","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Leonard Miller","Minnesota Timberwolves","Rookie",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Mamadi Diakite","San Antonio Spurs","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Leaky Black","Charlotte Hornets","Rookie",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Isaiah Livers","Washington Wizards","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Greg Brown III","Dallas Mavericks","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Brandon Williams","Dallas Mavericks","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jeenathan Williams","Houston Rockets","Sophomore",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jett Howard","Orlando Magic","Rookie",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Dereon Seabron","New Orleans Pelicans","Sophomore",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",0,101,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"D.J. Carton","Toronto Raptors","Rookie",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Admiral Schofield","Orlando Magic","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Kevon Harris","Orlando Magic","Sophomore",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Andrew Funk","Chicago Bulls",NA,0.1,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Seth Lundy","Atlanta Hawks","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"AJ Griffin","Atlanta Hawks","Sophomore",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Marcus Morris Sr.","San Antonio Spurs","Vet",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Gabe Vincent","Los Angeles Lakers","Vet",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Sidy Cissoko","San Antonio Spurs","Rookie",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jermaine Samuels Jr.","Houston Rockets","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Colin Castleton","Los Angeles Lakers","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Micah Potter","Utah Jazz","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jaylen Martin","Brooklyn Nets",NA,0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jalen Crutcher","New Orleans Pelicans","Rookie",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Drew Peterson","Boston Celtics","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Alondes Williams","Miami Heat","Sophomore",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"MarJon Beauchamp","Milwaukee Bucks","Sophomore",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Olivier Sarr","Oklahoma City Thunder","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Josh Richardson","Miami Heat","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Justin Jackson","Minnesota Timberwolves","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Patty Mills","Atlanta Hawks","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Shake Milton","Detroit Pistons","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Bilal Coulibaly","Washington Wizards","Rookie",0,102.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"James Johnson","Indiana Pacers","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Cole Swider","Miami Heat","Sophomore",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Trent Forrest","Atlanta Hawks","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Maxwell Lewis","Los Angeles Lakers","Rookie",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Matt Hurt","Memphis Grizzlies","Rookie",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Brandon Boston Jr.","Los Angeles Clippers","Vet",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Tosan Evbuomwan","Detroit Pistons","Rookie",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Nick Smith Jr.","Charlotte Hornets","Rookie",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Garrett Temple","Toronto Raptors","Vet",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"TyTy Washington Jr.","Milwaukee Bucks","Sophomore",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Keyontae Johnson","Oklahoma City Thunder","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Johnny Juzang","Utah Jazz","Sophomore",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Olivier-Maxence Prosper","Dallas Mavericks","Rookie",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Trey Jemison","Memphis Grizzlies","Rookie",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Pete Nance","Cleveland Cavaliers","Rookie",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
"Markieff Morris","Dallas Mavericks","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01
