"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Markquis Nowell","Toronto Raptors","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Bruno Fernando","Atlanta Hawks","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Cody Zeller","New Orleans Pelicans","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Frank Ntilikina","Charlotte Hornets","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Chuma Okeke","Orlando Magic","Vet",0,94.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Caleb Houstan","Orlando Magic","Sophomore",0,94.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Boban Marjanovic","Houston Rockets","Vet",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"E.J. Liddell","New Orleans Pelicans","Sophomore",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jalen Wilson","Brooklyn Nets","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",0,101,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Collin Gillespie","Denver Nuggets","Sophomore",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Keon Johnson","Brooklyn Nets","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Cory Joseph","Golden State Warriors","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Amari Bailey","Charlotte Hornets","Rookie",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jordan Ford","Sacramento Kings","Rookie",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Gordon Hayward","Charlotte Hornets","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Kobe Bufkin","Atlanta Hawks","Rookie",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Charles Brown Jr.","New York Knicks","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Joe Harris","Detroit Pistons","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Vit Krejci","Atlanta Hawks","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jordan Walsh","Boston Celtics","Rookie",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Kobe Brown","Los Angeles Clippers","Rookie",0,95.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Dalano Banton","Boston Celtics","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Cole Swider","Miami Heat","Sophomore",0.1,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jontay Porter","Toronto Raptors","Vet",0,100.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Greg Brown III","Dallas Mavericks","Vet",0,100.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jason Preston","Utah Jazz","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Tre Mann","Oklahoma City Thunder","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Dariq Whitehead","Brooklyn Nets","Rookie",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Thomas Bryant","Miami Heat","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jett Howard","Orlando Magic","Rookie",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Noah Clowney","Brooklyn Nets","Rookie",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Braxton Key","Denver Nuggets","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jalen Slawson","Sacramento Kings","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Evan Fournier","New York Knicks","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Kira Lewis Jr.","Toronto Raptors","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Ty Jerome","Cleveland Cavaliers","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Brice Sensabaugh","Utah Jazz","Rookie",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Isaiah Wong","Indiana Pacers","Rookie",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jeenathan Williams","Houston Rockets","Sophomore",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Nikola Jovic","Miami Heat","Sophomore",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jerome Robinson","Golden State Warriors","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Gabe Vincent","Los Angeles Lakers","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Ryan Arcidiacono","New York Knicks","Vet",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"AJ Griffin","Atlanta Hawks","Sophomore",0.1,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Dereon Seabron","New Orleans Pelicans","Sophomore",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Taj Gibson","New York Knicks","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Kenneth Lofton Jr.","Philadelphia 76ers","Sophomore",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Mouhamed Gueye","Atlanta Hawks","Rookie",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Chris Duarte","Sacramento Kings","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Drew Peterson","Boston Celtics","Rookie",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Emoni Bates","Cleveland Cavaliers","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jordan Nwora","Toronto Raptors","Vet",0,101.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Trent Forrest","Atlanta Hawks","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Aleksej Pokusevski","Oklahoma City Thunder","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jordan Miller","Los Angeles Clippers","Rookie",0.1,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Hunter Tyson","Denver Nuggets","Rookie",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Henri Drell","Chicago Bulls",NA,0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Olivier Sarr","Oklahoma City Thunder","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0.1,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Maxwell Lewis","Los Angeles Lakers","Rookie",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Johnny Juzang","Utah Jazz","Sophomore",0.1,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Javon Freeman-Liberty","Toronto Raptors","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Seth Lundy","Atlanta Hawks","Rookie",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Derrick Rose","Memphis Grizzlies","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Wesley Matthews","Atlanta Hawks","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Robin Lopez","Milwaukee Bucks","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Keyontae Johnson","Oklahoma City Thunder","Rookie",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
"Olivier-Maxence Prosper","Dallas Mavericks","Rookie",0,100.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-05
