"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Shaedon Sharpe","Portland Trail Blazers","Sophomore",17.2,96.7,7.9,1.3,1.9,0.6,0.2,0.5,1.1,7.1,1.8,2.9,2.1,1.5,2024-02-21
"Josh Hart","New York Knicks","Vet",30.4,94.6,7.8,3.1,5.7,1.3,0.3,1,1.5,7,1.3,2.9,2.5,2.1,2024-02-21
"Clint Capela","Atlanta Hawks","Vet",18.8,100.2,7.8,0.6,4.5,2.7,1,0.5,0.8,6,2.1,0,5,2,2024-02-21
"Isaac Okoro","Cleveland Cavaliers","Vet",23.3,96.7,7.7,1.3,1.8,0.9,0.4,0.8,0.8,5.7,2,2.6,2.5,2.1,2024-02-21
"Tre Mann","Charlotte Hornets","Vet",19,95.4,7.7,3.2,2.6,0.5,0.1,0.6,1.4,6.7,1,2.8,1.5,1.2,2024-02-21
"Draymond Green","Golden State Warriors","Vet",24.2,100.6,7.6,5.3,4.7,1,0.7,0.9,2.2,6.3,1.6,2.1,2,2.8,2024-02-21
"LeBron James","Los Angeles Lakers","Vet",11.7,100.7,7.5,2.4,2.1,0.3,0.2,0.4,1.1,5.7,1.8,1.6,2.3,0.5,2024-02-21
"Taurean Prince","Los Angeles Lakers","Vet",24.4,100.6,7.4,1.3,2.5,0.3,0.4,0.7,0.8,5.9,1,3.4,1.2,2.1,2024-02-21
"Paul Reed","Philadelphia 76ers","Vet",20.3,96.7,7.3,1,3.9,2.4,0.9,1,0.9,5.9,1.1,0.6,3,2.4,2024-02-21
"Georges Niang","Cleveland Cavaliers","Vet",18.7,96.1,7.3,0.9,2.5,0.3,0.2,0.3,0.7,6.2,0.8,3.9,1,2.1,2024-02-21
"Ziaire Williams","Memphis Grizzlies","Vet",17.5,97.4,7.3,1.4,2.1,0.5,0.2,0.6,1.2,6.3,1.3,3.1,1.7,1.5,2024-02-21
"Obi Toppin","Indiana Pacers","Vet",16.9,101.5,7.2,1,2.3,0.8,0.4,0.4,0.7,5.3,1.1,2.4,2.2,1.5,2024-02-21
"Terry Rozier","Miami Heat","Vet",14.2,96.2,7.2,2.3,1.4,0.3,0.1,0.5,0.8,6.4,1.4,2.6,1.3,0.9,2024-02-21
"Dereck Lively II","Dallas Mavericks","Rookie",22.1,99,7.2,0.9,4.2,2.5,1.3,0.5,1.1,4.9,1.8,0,3.8,2.8,2024-02-21
"De'Anthony Melton","Philadelphia 76ers","Vet",18.6,98,7,1.6,2,0.6,0.3,1.1,0.9,6.3,1.2,3.8,1.4,1.8,2024-02-21
"Terance Mann","Los Angeles Clippers","Vet",22.9,96,7,1.4,1.9,1,0.2,0.5,0.7,5.5,1.3,2.2,2,1.8,2024-02-21
"Naji Marshall","New Orleans Pelicans","Vet",18.9,97.1,7,1.6,2.5,0.8,0.2,0.7,1,5.6,1.6,1.9,1.5,1.5,2024-02-21
"Marcus Sasser","Detroit Pistons","Rookie",16.2,98.4,7,3,1.4,0.1,0.2,0.5,1.2,6,1,2.6,0.8,1.5,2024-02-21
"Jabari Walker","Portland Trail Blazers","Sophomore",21.7,96.3,7,0.7,4.1,1.8,0.3,0.6,0.9,5.6,2,1.4,2.9,2.3,2024-02-21
"Trey Lyles","Sacramento Kings","Vet",18.7,98.9,6.9,0.9,3.4,0.9,0.3,0.4,0.6,5.2,1.1,3.7,1.1,1.5,2024-02-21
"Moritz Wagner","Orlando Magic","Vet",12.8,96.6,6.9,0.8,2.1,1.1,0.2,0.4,0.9,4.8,2.2,0.8,2.8,1.7,2024-02-21
"Myles Turner","Indiana Pacers","Vet",11.9,100.1,6.7,0.5,2.3,0.6,0.7,0.3,0.6,5.1,1.9,1.7,1.5,1.5,2024-02-21
"Jose Alvarado","New Orleans Pelicans","Vet",17.2,96.5,6.7,1.8,1.6,0.4,0.2,1,0.7,5.7,1,3.3,1.1,1.6,2024-02-21
"Cam Whitmore","Houston Rockets","Rookie",11.2,100.4,6.7,0.5,1.8,0.4,0.2,0.4,0.6,5.6,1.4,2.9,1.8,1,2024-02-21
"Malaki Branham","San Antonio Spurs","Sophomore",16.5,101.3,6.7,1.6,1.5,0.3,0.1,0.4,1,6.1,0.8,2.6,1.4,1.2,2024-02-21
"Jamal Murray","Denver Nuggets","Vet",11.1,95.4,6.6,2,1.2,0.2,0.2,0.4,0.8,5.4,1.1,2.1,1,0.7,2024-02-21
"Payton Pritchard","Boston Celtics","Vet",17.1,95,6.6,2,1.8,0.6,0.1,0.4,0.6,5.6,0.6,3.9,0.8,1.2,2024-02-21
"Bradley Beal","Phoenix Suns","Vet",12.3,98.7,6.6,1.6,1.3,0.3,0.1,0.4,0.9,5.4,1.2,1.7,1.3,1,2024-02-21
"Aaron Holiday","Houston Rockets","Vet",17.2,98.8,6.6,1.8,1.4,0.3,0.1,0.6,0.9,5.4,0.9,3,1,1.6,2024-02-21
"Lonnie Walker IV","Brooklyn Nets","Vet",12.4,98.2,6.6,1,1.1,0.2,0.2,0.4,0.7,5.7,0.9,3.1,1.2,0.9,2024-02-21
"Gordon Hayward","Oklahoma City Thunder","Vet",15.2,97.5,6.4,2,1.7,0.4,0.2,0.5,1,5.2,1.4,1.2,1.2,1,2024-02-21
"Nickeil Alexander-Walker","Minnesota Timberwolves","Vet",20.1,97.1,6.2,1.9,1.5,0.3,0.3,0.7,0.9,5.1,0.8,3.2,0.8,1.8,2024-02-21
"Royce O'Neale","Phoenix Suns","Vet",20.4,100.3,6.2,2.1,3.3,0.6,0.4,0.6,0.9,5.4,0.5,4.5,0.8,2.2,2024-02-21
"Gradey Dick","Toronto Raptors","Rookie",16.8,99.9,6.1,1.1,1.5,0.5,0.1,0.6,0.7,5.2,0.9,3.1,1,1.6,2024-02-21
"Amir Coffey","Los Angeles Clippers","Vet",18.6,99.5,6,0.9,1.5,0.4,0.2,0.4,0.5,4.2,1.2,2,1,1.5,2024-02-21
"Kelly Olynyk","Toronto Raptors","Vet",13.8,100.3,5.9,2.5,2.6,0.8,0.3,0.5,1.2,4.1,1.6,1.2,1.3,2,2024-02-21
"Jalen Smith","Indiana Pacers","Vet",11.7,98.8,5.9,0.5,2.4,1.1,0.5,0.2,0.6,4.2,1.2,1.6,1.8,1.5,2024-02-21
"Cody Martin","Charlotte Hornets","Vet",22.3,96,5.9,2.5,2.6,0.7,0.3,0.9,1.3,5.9,1.1,2.1,1.6,1.6,2024-02-21
"Peyton Watson","Denver Nuggets","Sophomore",16.7,95,5.9,0.8,2,0.6,0.8,0.5,0.7,4.9,1.1,1.9,1.7,1.7,2024-02-21
"T.J. McConnell","Indiana Pacers","Vet",13.7,100.9,5.8,4.3,1.6,0.5,0.1,0.8,1.3,5.2,0.9,0.2,1.7,1.1,2024-02-21
"Derrick Jones Jr.","Dallas Mavericks","Vet",18.3,99.7,5.8,0.7,1.9,1,0.5,0.6,0.7,4.3,1.5,1.7,2,1.7,2024-02-21
"Landry Shamet","Washington Wizards","Vet",13.3,99.8,5.8,1,1,0.3,0.2,0.4,0.6,5.1,1,2.7,1,1.4,2024-02-21
"Jaden Hardy","Dallas Mavericks","Sophomore",11.4,99.7,5.8,1,1.2,0.2,0.1,0.3,0.6,5.1,0.8,2.5,0.9,1,2024-02-21
"Cameron Payne","Philadelphia 76ers","Vet",14.6,98.2,5.8,2.2,1.2,0.2,0.1,0.5,0.9,5,1,2.5,0.8,1.4,2024-02-21
"Dorian Finney-Smith","Brooklyn Nets","Vet",21.5,96.2,5.7,1.1,2.4,1.1,0.4,0.6,0.7,5.2,0.6,3.6,1.3,1.9,2024-02-21
"Toumani Camara","Portland Trail Blazers","Rookie",18.8,97.2,5.7,0.8,2.5,1.4,0.4,0.8,1,4.5,1.3,1.6,2.2,2.1,2024-02-21
"Dennis Smith Jr.","Brooklyn Nets","Vet",16.9,96.1,5.6,3.1,1.8,0.7,0.3,0.9,1.1,5.1,1.1,1.4,2.3,1.8,2024-02-21
"Duop Reath","Portland Trail Blazers","Rookie",12.8,97.2,5.6,0.7,1.9,1.1,0.4,0.4,0.6,4.5,1,2.3,1.6,1.8,2024-02-21
"Marcus Morris Sr.","San Antonio Spurs","Vet",14.7,97,5.5,0.6,1.9,0.3,0.2,0.3,0.5,4.8,0.8,2.1,0.5,1.3,2024-02-21
"Torrey Craig","Chicago Bulls","Vet",19.6,95.4,5.5,0.9,2.9,1.2,0.5,0.5,0.6,4.6,0.6,3.1,1,2.1,2024-02-21
"Day'Ron Sharpe","Brooklyn Nets","Vet",12.3,96,5.4,1.1,2.8,1.6,0.6,0.4,0.9,3.9,1.7,0.3,2.8,1.9,2024-02-21
"Kevin Love","Miami Heat","Vet",11.9,96.4,5.4,1.2,3.4,0.7,0.2,0.3,0.7,4.1,1.2,2.8,0.7,1.2,2024-02-21
"Cedi Osman","San Antonio Spurs","Vet",15.3,101.1,5.4,1.2,1.9,0.3,0.2,0.5,0.5,4.2,0.8,2.6,1.1,1.4,2024-02-21
"Christian Braun","Denver Nuggets","Sophomore",16.7,95.9,5.4,0.9,2,0.7,0.3,0.5,0.6,4.3,1.3,1.6,1.8,1.5,2024-02-21
"Kris Dunn","Utah Jazz","Vet",17.9,100.9,5.3,3.6,2.2,0.6,0.4,1,1.2,4.5,0.7,1.7,0.9,2.2,2024-02-21
"Sam Hauser","Boston Celtics","Vet",15.6,97,5.2,0.7,1.9,0.4,0.2,0.3,0.4,4.3,0.3,3.7,0.4,1.1,2024-02-21
"Julian Champagnie","San Antonio Spurs","Sophomore",16.5,100.5,5.2,1,2.1,0.6,0.4,0.5,0.6,4.2,0.9,2.8,0.9,1.2,2024-02-21
"Isaiah Joe","Oklahoma City Thunder","Vet",12.8,100.3,5.1,0.7,1.3,0.3,0.1,0.4,0.4,4.1,0.6,2.8,0.5,1,2024-02-21
"Jonathan Isaac","Orlando Magic","Vet",13.9,95.6,5,0.5,2.6,1.4,0.9,0.7,0.5,4,1.3,0.9,2.1,1.2,2024-02-21
"Larry Nance Jr.","New Orleans Pelicans","Vet",19.4,96.8,5,1.5,3.7,1.5,0.5,0.9,0.7,3.5,0.9,1.3,1.5,1.7,2024-02-21
"Talen Horton-Tucker","Utah Jazz","Vet",9.4,98.6,5,1.7,1,0.3,0.1,0.4,0.8,4.3,1.2,1.5,1.2,0.9,2024-02-21
"Christian Wood","Los Angeles Lakers","Vet",11.7,99.5,4.9,0.7,2.7,0.6,0.5,0.3,0.7,3.8,1.4,1.4,1.2,1.1,2024-02-21
"Jeff Green","Houston Rockets","Vet",14.9,97.5,4.9,0.7,1.6,0.5,0.3,0.3,0.6,3.6,1.6,1.2,1.1,1.4,2024-02-21
"Dante Exum","Dallas Mavericks","Vet",12.8,98.7,4.8,1.6,1.4,0.4,0.1,0.4,0.7,3.7,0.9,1.3,1.4,1.1,2024-02-21
"Kyle Anderson","Minnesota Timberwolves","Vet",18.5,97.6,4.8,3.3,2.4,0.8,0.5,0.8,1.1,4,1.3,0.2,1.2,1.4,2024-02-21
"Taylor Hendricks","Utah Jazz","Rookie",15.6,99.7,4.8,0.5,2.3,1,0.5,0.5,0.7,4.3,0.7,2.5,1,1.5,2024-02-21
"Monte Morris","Minnesota Timberwolves","Vet",12.7,97.1,4.7,1.9,1.3,0.2,0.1,0.4,0.5,4.5,0.5,2,0.6,0.8,2024-02-21
"Blake Wesley","San Antonio Spurs","Sophomore",16.1,100.1,4.7,3,1.3,0.3,0.2,0.7,1.2,3.9,1.3,0.9,2,1.7,2024-02-21
"Evan Fournier","Detroit Pistons","Vet",12.1,101.2,4.7,0.7,1.2,0.2,0.1,0.4,0.6,4.5,0.7,2.8,0.7,1.3,2024-02-21
"Miles McBride","New York Knicks","Vet",11.1,93.8,4.6,0.9,0.7,0.2,0.1,0.5,0.4,4.2,0.7,2.3,0.8,1,2024-02-21
"Quentin Grimes","Detroit Pistons","Vet",11.6,96.9,4.6,0.7,1.1,0.2,0.1,0.4,0.4,3.9,0.6,2.8,0.9,1,2024-02-21
"Jae Crowder","Milwaukee Bucks","Vet",18.7,100,4.6,1.1,2.4,0.5,0.2,0.7,0.5,4.2,0.6,2.5,0.4,1.4,2024-02-21
"Josh Richardson","Miami Heat","Vet",12.7,95.2,4.6,1,1.2,0.2,0.2,0.4,0.5,4,0.6,2.3,0.5,1,2024-02-21
"Aaron Wiggins","Oklahoma City Thunder","Vet",11.6,97.4,4.4,0.6,1.2,0.5,0.1,0.4,0.5,3.3,0.6,1.5,1.4,1.1,2024-02-21
"Mason Plumlee","Los Angeles Clippers","Vet",12.8,97.2,4.3,1,2.9,1.4,0.3,0.3,0.7,2.7,1.8,0,2,1.5,2024-02-21
"Luke Kennard","Memphis Grizzlies","Vet",10.3,97.4,4.2,1,1.1,0.1,0,0.2,0.5,3.2,0.5,2.3,0.3,0.6,2024-02-21
"Isaiah Jackson","Indiana Pacers","Vet",9.6,101,4.2,0.5,1.8,1,0.9,0.4,0.6,3,1.2,0.1,2.1,1.6,2024-02-21
"Jalen Wilson","Brooklyn Nets","Rookie",13.5,95.4,4.2,1,1.5,0.8,0.1,0.4,0.4,3.4,0.8,1.4,1,1.1,2024-02-21
"Patrick Beverley","Milwaukee Bucks","Vet",12.9,96.4,4.2,2,1.5,0.3,0.3,0.4,0.9,3.6,0.9,1.5,0.7,1.4,2024-02-21
"Kyle Lowry","Philadelphia 76ers","Vet",13.2,96.5,4,1.9,1.3,0.3,0.2,0.5,0.8,3.4,0.7,2,0.4,1.4,2024-02-21
"Cason Wallace","Oklahoma City Thunder","Rookie",12.8,98,4,0.6,1,0.3,0.2,0.5,0.4,3.4,0.4,2.2,0.7,1.2,2024-02-21
"Vasilije Micic","Charlotte Hornets","Rookie",12,97.1,4,2.2,0.9,0.2,0.1,0.4,1,3.4,0.8,1.3,1.2,1,2024-02-21
"Brandon Clarke","Memphis Grizzlies","Vet",9,99.2,3.9,0.6,1.6,0.7,0.3,0.3,0.4,3,1,0.6,1.3,1.1,2024-02-21
"Shake Milton","Detroit Pistons","Vet",10.2,100.6,3.9,1.1,1.1,0.3,0.1,0.3,0.6,3.5,0.8,1.1,0.9,1,2024-02-21
"David Roddy","Phoenix Suns","Sophomore",10.4,98,3.9,0.8,1.4,0.5,0.1,0.3,0.6,3.5,0.8,1.4,1.3,0.8,2024-02-21
"Dario Saric","Golden State Warriors","Vet",9,97.1,3.8,1.1,1.7,0.6,0.1,0.3,0.6,3,0.8,1.5,0.6,1.1,2024-02-21
"Haywood Highsmith","Miami Heat","Vet",14.8,95.5,3.8,0.6,1.5,0.6,0.3,0.6,0.5,3.4,0.6,2,0.9,1.5,2024-02-21
"Kenyon Martin Jr.","Philadelphia 76ers","Vet",12.4,99.4,3.8,0.7,1.5,0.6,0.2,0.3,0.5,2.8,0.8,0.5,1.9,1.3,2024-02-21
"Seth Curry","Charlotte Hornets","Vet",9.6,97.1,3.7,0.7,0.8,0.2,0.1,0.3,0.4,3.2,0.4,1.7,0.3,0.7,2024-02-21
"Al Horford","Boston Celtics","Vet",13.5,97,3.6,1.2,2.6,0.6,0.5,0.3,0.4,3,0.3,2,0.6,0.9,2024-02-21
"Gary Harris","Orlando Magic","Vet",13.7,96.5,3.6,0.9,0.9,0.3,0.2,0.5,0.4,3.1,0.5,2,0.6,1.1,2024-02-21
"Jalen Suggs","Orlando Magic","Vet",8.7,97.9,3.6,0.8,0.8,0.3,0.2,0.4,0.5,3,0.6,1.7,0.6,0.9,2024-02-21
"Doug McDermott","Indiana Pacers","Vet",9.3,100.9,3.6,0.6,0.7,0.1,0,0.1,0.3,3.1,0.3,2.4,0.3,0.8,2024-02-21
"Gary Payton II","Golden State Warriors","Vet",10.9,100.4,3.5,0.7,1.3,0.8,0.2,0.6,0.5,2.7,0.5,0.7,1.3,1.4,2024-02-21
"Trendon Watford","Brooklyn Nets","Vet",7.9,96.4,3.5,0.8,1.2,0.5,0.1,0.2,0.5,2.7,0.7,0.6,1.1,1,2024-02-21
"James Wiseman","Detroit Pistons","Vet",8.7,100.2,3.5,0.4,1.7,1,0.4,0.1,0.5,2.5,0.8,0,1.5,1.3,2024-02-21
"Pat Connaughton","Milwaukee Bucks","Vet",16.9,99.7,3.4,1.3,2.2,0.6,0.2,0.5,0.6,2.8,0.5,1.9,0.7,1.1,2024-02-21
"Drew Eubanks","Phoenix Suns","Vet",10.9,97.3,3.4,0.6,2,1,0.6,0.3,0.5,2.4,1,0,1.4,1.2,2024-02-21
"Duane Washington Jr.","New York Knicks","Vet",6.5,98.2,3.4,0.8,0.6,0.1,0.1,0.2,0.4,3.1,0.5,1.2,0.7,0.5,2024-02-21
"Robert Williams III","Portland Trail Blazers","Vet",10,97.9,3.3,0.5,2,1,0.6,0.3,0.4,2.5,0.7,0.3,1.3,1.2,2024-02-21
"Matisse Thybulle","Portland Trail Blazers","Vet",17,96.5,3.3,0.8,1.2,0.4,0.5,1.1,0.5,3.3,0.4,2.5,0.6,1.3,2024-02-21
"Lamar Stevens","Memphis Grizzlies","Vet",8.8,97.3,3.3,0.3,1.5,0.6,0.2,0.3,0.5,2.8,0.8,0.3,1.2,0.8,2024-02-21
"Isaiah Hartenstein","New York Knicks","Vet",13,95.7,3.2,0.9,2.7,1.8,0.5,0.5,0.7,2.3,1,0,1.7,1.6,2024-02-21
"Josh Okogie","Phoenix Suns","Vet",12.2,98.1,3.2,0.7,1.2,0.9,0.3,0.6,0.4,2.5,1.4,1,1.1,1.1,2024-02-21
"Cam Reddish","Los Angeles Lakers","Vet",11.1,100.4,3.2,0.6,0.9,0.3,0.2,0.5,0.5,2.8,0.7,1.3,0.9,0.9,2024-02-21
"Chris Boucher","Toronto Raptors","Vet",7.3,97.8,3.1,0.2,1.4,0.7,0.3,0.2,0.3,2.3,1,0.9,1,0.8,2024-02-21
"Jae'Sean Tate","Houston Rockets","Vet",12.4,98.2,3.1,0.8,1.6,0.8,0.2,0.5,0.5,2.6,0.8,0.7,1.3,1.9,2024-02-21
"Luke Kornet","Boston Celtics","Vet",10.7,96.3,3.1,0.6,1.6,1.3,0.7,0.2,0.4,2.1,0.6,0,1.7,1.2,2024-02-21
"Jacob Gilyard","Memphis Grizzlies","Sophomore",10.9,96.2,3,2.2,0.7,0.1,0.1,0.5,0.6,2.6,0.3,2,0.2,0.7,2024-02-21
"Davion Mitchell","Sacramento Kings","Vet",10.6,97.3,3,1.2,0.7,0.2,0.1,0.3,0.4,2.7,0.4,1.3,0.6,0.9,2024-02-21
"Onyeka Okongwu","Atlanta Hawks","Vet",7.8,101.1,2.9,0.3,1.4,0.8,0.4,0.2,0.3,1.9,0.7,0.2,1.3,0.9,2024-02-21
"Keon Johnson","Brooklyn Nets","Vet",6.6,96,2.9,0.7,0.5,0.2,0.1,0.3,0.5,2.4,0.7,1.1,0.7,0.6,2024-02-21
"Justin Holiday","Denver Nuggets","Vet",13.2,97.1,2.9,0.7,1,0.2,0.2,0.4,0.4,2.8,0.2,1.8,0.4,1.3,2024-02-21
"Dalano Banton","Portland Trail Blazers","Vet",7.1,97.1,2.9,0.7,0.9,0.3,0.1,0.3,0.5,2.3,0.9,0.7,1,0.7,2024-02-21
"Lester Quinones","Golden State Warriors","Sophomore",9.1,97.5,2.9,0.9,1,0.4,0.1,0.3,0.5,2.5,0.7,1.6,0.5,1,2024-02-21
"Jordan Hawkins","New Orleans Pelicans","Rookie",6.5,96.9,2.9,0.4,0.7,0.2,0,0.1,0.2,2.4,0.5,1.6,0.3,0.5,2024-02-21
"Ochai Agbaji","Toronto Raptors","Sophomore",10.3,98.9,2.9,0.5,0.9,0.3,0.2,0.2,0.4,2.7,0.4,1.3,0.6,0.8,2024-02-21
"Jevon Carter","Chicago Bulls","Vet",7.7,96.2,2.8,0.6,0.5,0.1,0.1,0.3,0.3,2.8,0.2,1.8,0.1,0.7,2024-02-21
"Mike Muscala","Detroit Pistons","Vet",9.8,99.1,2.8,0.5,1.4,0.5,0.2,0.2,0.3,2.5,0.4,1.7,0.4,1,2024-02-21
"Jordan Goodwin","Memphis Grizzlies","Vet",7.9,97.9,2.8,1.1,1,0.5,0.1,0.3,0.4,2.6,0.5,0.8,0.7,0.7,2024-02-21
"Ricky Council IV","Philadelphia 76ers","Rookie",5.8,100.3,2.8,0.2,0.7,0.3,0,0.2,0.3,2.2,1.1,0.5,0.9,0.5,2024-02-21
"Kevon Looney","Golden State Warriors","Vet",10.3,97.8,2.7,1.1,2.4,1.4,0.3,0.3,0.4,1.9,0.7,0,1.2,1.5,2024-02-21
"Eugene Omoruyi","Washington Wizards","Vet",5.8,100.4,2.7,0.5,0.8,0.6,0.1,0.3,0.4,2.3,0.8,0.6,1.1,1,2024-02-21
"Bismack Biyombo","Oklahoma City Thunder","Vet",12.5,96.3,2.6,0.7,2.3,1.2,0.8,0.2,0.6,2.1,0.8,0,1.1,1.7,2024-02-21
"Joe Ingles","Orlando Magic","Vet",10.7,96.8,2.6,1.6,1.2,0.2,0.1,0.3,0.5,2.3,0.3,1.8,0.2,0.9,2024-02-21
"Moses Moody","Golden State Warriors","Vet",5.6,98.2,2.5,0.3,0.6,0.3,0.1,0.2,0.2,2.1,0.5,1,0.5,0.5,2024-02-21
"Bol Bol","Phoenix Suns","Vet",6.7,97.9,2.5,0.4,1.4,0.4,0.4,0.2,0.4,2,0.4,0.5,0.6,0.6,2024-02-21
"Saben Lee","Phoenix Suns","Vet",6.1,97.9,2.5,0.8,0.7,0.2,0.1,0.3,0.4,1.9,1.1,0.5,1,0.5,2024-02-21
"Troy Brown Jr.","Detroit Pistons","Vet",7.4,100.1,2.5,0.5,1.1,0.2,0.1,0.2,0.3,2.2,0.3,1.4,0.4,0.6,2024-02-21
"Nick Smith Jr.","Charlotte Hornets","Rookie",6.7,95.7,2.5,0.5,0.5,0.2,0.1,0.2,0.4,2.3,0.3,1.3,0.3,0.6,2024-02-21
"Nicolas Batum","Philadelphia 76ers","Vet",12.6,97.2,2.4,1,1.4,0.6,0.3,0.4,0.4,2,0.3,1.4,0.4,1.1,2024-02-21
"Jaxson Hayes","Los Angeles Lakers","Vet",7.5,99.8,2.3,0.4,1.2,0.6,0.3,0.3,0.3,1.5,0.8,0,1,1.1,2024-02-21
"Oshae Brissett","Boston Celtics","Vet",6.6,96.7,2.3,0.5,1,0.5,0.1,0.2,0.3,1.7,0.8,0.7,0.7,0.6,2024-02-21
"Jaylin Williams","Oklahoma City Thunder","Sophomore",8.5,97.7,2.3,0.7,1.7,0.4,0.2,0.3,0.3,2.1,0.4,1.3,0.4,1,2024-02-21
"Mo Bamba","Philadelphia 76ers","Vet",7,96.8,2.3,0.3,1.5,0.7,0.5,0.2,0.4,1.9,0.5,0.5,1,1,2024-02-21
"Jordan Nwora","Toronto Raptors","Vet",5.2,100.3,2.3,0.4,0.8,0.2,0.1,0.1,0.3,1.9,0.4,0.9,0.6,0.5,2024-02-21
"Kenrich Williams","Oklahoma City Thunder","Vet",8.1,97.1,2.2,0.5,1.1,0.5,0.1,0.3,0.2,2,0.2,1.1,0.6,0.8,2024-02-21
"Danilo Gallinari","Milwaukee Bucks","Vet",5.2,97.7,2.2,0.4,0.8,0.2,0.1,0.1,0.2,1.5,0.6,0.8,0.3,0.5,2024-02-21
"Maxi Kleber","Dallas Mavericks","Vet",9.6,98.1,2.2,0.6,1.2,0.4,0.3,0.2,0.3,1.9,0.5,1.1,0.4,1,2024-02-21
"Ousmane Dieng","Oklahoma City Thunder","Sophomore",6.2,97.5,2.2,0.5,0.8,0.2,0.1,0.2,0.3,1.9,0.3,1.1,0.4,0.5,2024-02-21
"Bryce McGowens","Charlotte Hornets","Sophomore",6.2,96.8,2.2,0.4,0.6,0.1,0.1,0.2,0.3,1.7,0.6,0.7,0.6,0.6,2024-02-21
"Trayce Jackson-Davis","Golden State Warriors","Rookie",4.6,97.7,2.1,0.3,0.8,0.5,0.3,0.1,0.3,1.4,0.6,0,1,0.6,2024-02-21
"Anthony Black","Orlando Magic","Rookie",8,97.2,2.1,0.6,0.7,0.3,0.1,0.2,0.4,1.7,0.6,0.5,0.6,0.9,2024-02-21
"Jericho Sims","New York Knicks","Vet",12.7,93.1,2.1,0.4,2,1.2,0.4,0.2,0.4,1.4,0.5,0,1.3,1.2,2024-02-21
"Derrick Rose","Memphis Grizzlies","Vet",4.8,97.5,2.1,0.9,0.5,0.1,0,0.1,0.4,1.8,0.3,0.5,0.5,0.3,2024-02-21
"Dean Wade","Cleveland Cavaliers","Vet",8,96.5,2,0.3,1.3,0.2,0.1,0.3,0.2,1.7,0.2,1.6,0.1,0.8,2024-02-21
"Jared Butler","Washington Wizards","Vet",4.1,97.9,2,0.8,0.4,0.1,0.1,0.2,0.3,1.6,0.4,0.7,0.4,0.4,2024-02-21
"Dalen Terry","Chicago Bulls","Sophomore",6.9,96.1,2,0.7,0.9,0.3,0.1,0.2,0.3,1.6,0.4,0.8,0.5,0.9,2024-02-21
"Neemias Queta","Boston Celtics","Vet",5.5,95.3,2,0.2,1.1,0.7,0.3,0.1,0.2,1.6,0.5,0,1,0.9,2024-02-21
"Nikola Jovic","Miami Heat","Sophomore",5.6,96,2,0.5,1,0.3,0.1,0.1,0.3,1.6,0.4,0.9,0.5,0.6,2024-02-21
"Trey Jemison","Memphis Grizzlies","Rookie",6.8,97.6,2,0.3,1,0.7,0.4,0.2,0.4,1.7,0.5,0,1,1.1,2024-02-21
"Richaun Holmes","Washington Wizards","Vet",5.3,99.6,1.9,0.3,0.9,0.6,0.2,0.1,0.3,1.4,0.4,0,0.8,0.8,2024-02-21
"Luka Garza","Minnesota Timberwolves","Vet",3.3,100.8,1.9,0.2,0.5,0.4,0.1,0.1,0.2,1.5,0.6,0.6,0.4,0.6,2024-02-21
"A.J. Green","Milwaukee Bucks","Sophomore",4.7,96.9,1.9,0.3,0.5,0.1,0,0.1,0.1,1.7,0.2,1.4,0.1,0.5,2024-02-21
"Zeke Nnaji","Denver Nuggets","Vet",4.9,95.7,1.8,0.3,0.6,0.5,0.3,0.1,0.3,1.5,0.6,0.3,0.9,0.8,2024-02-21
"Malachi Flynn","Detroit Pistons","Vet",4.7,97.5,1.7,0.6,0.5,0.1,0.1,0.2,0.3,1.5,0.3,0.9,0.3,0.5,2024-02-21
"Mason Jones","Sacramento Kings","Vet",4.1,97.9,1.7,0.4,0.5,0.1,0,0.1,0.2,1.2,0.7,0.5,0.3,0.4,2024-02-21
"Dwight Powell","Dallas Mavericks","Vet",7.3,97.9,1.6,0.6,1,0.8,0.2,0.2,0.4,1,0.8,0,0.9,1.2,2024-02-21
"Kris Murray","Portland Trail Blazers","Rookie",6,97.2,1.6,0.3,0.7,0.3,0.1,0.2,0.3,1.4,0.3,0.7,0.6,0.5,2024-02-21
"Brandon Boston Jr.","Los Angeles Clippers","Vet",3.2,97.1,1.6,0.2,0.3,0.1,0,0.1,0.1,1.4,0.3,0.4,0.4,0.3,2024-02-21
"Goga Bitadze","Orlando Magic","Vet",5.3,94.8,1.5,0.4,1,0.6,0.4,0.2,0.3,1,0.5,0.1,0.8,0.7,2024-02-21
"Davis Bertans","Charlotte Hornets","Vet",3.9,97.7,1.5,0.2,0.4,0.1,0.1,0.1,0.1,1.2,0.2,1.1,0.1,0.4,2024-02-21
"Devonte' Graham","San Antonio Spurs","Vet",4.1,99,1.5,0.6,0.4,0.1,0,0.1,0.2,1.4,0.4,1,0.1,0.3,2024-02-21
"Ben Sheppard","Indiana Pacers","Rookie",5.2,100.7,1.5,0.3,0.6,0.1,0,0.2,0.2,1.3,0.3,0.8,0.3,0.6,2024-02-21
"Kevon Harris","Orlando Magic","Sophomore",4.3,98.1,1.5,0.3,0.5,0.2,0.1,0.1,0.2,1.3,0.4,0.3,0.4,0.6,2024-02-21
