"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Sandro Mamukelashvili","San Antonio Spurs","Vet",2.6,98.6,1,0.3,0.4,0.3,0.1,0.1,0.1,0.8,0.2,0.3,0.3,0.2,2024-03-13
"Damion Lee","Phoenix Suns","Vet",2.8,97.6,1,0.2,0.3,0.1,0,0.1,0.1,0.9,0.1,0.5,0.1,0.2,2024-03-13
"Colby Jones","Sacramento Kings","Rookie",2.4,95.7,0.9,0.2,0.3,0.1,0,0.1,0.1,0.9,0.2,0.2,0.2,0.3,2024-03-13
"Dario Saric","Golden State Warriors","Vet",1.8,96.8,0.8,0.2,0.3,0.1,0,0,0.1,0.6,0.1,0.3,0.1,0.2,2024-03-13
"Monte Morris","Minnesota Timberwolves","Vet",2.2,96.3,0.8,0.4,0.2,0,0,0.1,0.1,0.7,0.1,0.3,0.1,0.1,2024-03-13
"Orlando Robinson","Miami Heat","Sophomore",2.7,95.4,0.8,0.2,0.5,0.3,0.1,0.1,0.1,0.6,0.2,0.2,0.2,0.4,2024-03-13
"Harry Giles III","Los Angeles Lakers","Vet",1.9,97.1,0.8,0.2,0.4,0.2,0.1,0,0.1,0.7,0.2,0.3,0.3,0.3,2024-03-13
"Ousmane Dieng","Oklahoma City Thunder","Sophomore",2.2,97.4,0.8,0.2,0.3,0.1,0,0.1,0.1,0.7,0.1,0.4,0.2,0.2,2024-03-13
"Terry Taylor","Chicago Bulls","Vet",2.6,96,0.8,0.1,0.3,0.3,0,0.1,0.1,0.6,0.1,0.2,0.3,0.2,2024-03-13
"Duane Washington Jr.","New York Knicks","Vet",1.5,97.9,0.8,0.2,0.1,0,0,0,0.1,0.7,0.1,0.3,0.2,0.1,2024-03-13
"Skylar Mays","Los Angeles Lakers","Vet",2.2,96.3,0.8,0.3,0.2,0.1,0,0.1,0.1,0.8,0.1,0.2,0.2,0.2,2024-03-13
"Kevon Looney","Golden State Warriors","Vet",2.6,97.2,0.7,0.3,0.6,0.3,0.1,0.1,0.1,0.5,0.2,0,0.3,0.4,2024-03-13
"Al Horford","Boston Celtics","Vet",2.4,96.3,0.7,0.2,0.5,0.1,0.1,0.1,0.1,0.5,0,0.3,0.1,0.1,2024-03-13
"Mike Muscala","Oklahoma City Thunder","Vet",2.1,98.2,0.7,0.1,0.3,0.1,0.1,0,0.1,0.7,0.1,0.4,0.1,0.2,2024-03-13
"Kendall Brown","Indiana Pacers","Sophomore",1.9,96.6,0.7,0.1,0.2,0.1,0,0.1,0.1,0.5,0.2,0.1,0.2,0.2,2024-03-13
"Henri Drell","Chicago Bulls",NA,1.8,97,0.7,0.1,0.3,0.1,0,0,0.1,0.6,0.2,0.2,0.2,0.2,2024-03-13
"Delon Wright","Miami Heat","Vet",1.9,95.5,0.6,0.3,0.2,0.1,0,0.1,0.1,0.5,0.1,0.2,0.1,0.1,2024-03-13
"Lindy Waters III","Oklahoma City Thunder","Vet",1.6,96.1,0.6,0.1,0.2,0,0,0,0.1,0.6,0,0.5,0,0.1,2024-03-13
"Ryan Rollins","Milwaukee Bucks","Sophomore",1.5,97.8,0.6,0.2,0.2,0.1,0,0.1,0.1,0.5,0.2,0.1,0.2,0.2,2024-03-13
"Vince Williams Jr.","Memphis Grizzlies","Sophomore",1.5,96.4,0.6,0.2,0.2,0.1,0,0.1,0.1,0.4,0.1,0.2,0.1,0.1,2024-03-13
"Keita Bates-Diop","Brooklyn Nets","Vet",1.6,94.2,0.6,0.1,0.2,0.1,0,0.1,0.1,0.5,0.1,0.2,0.2,0.1,2024-03-13
"Bismack Biyombo","Oklahoma City Thunder","Vet",2.6,97.2,0.6,0.2,0.5,0.3,0.2,0,0.1,0.5,0.2,0,0.2,0.4,2024-03-13
"Isaiah Livers","Washington Wizards","Vet",2.4,97.5,0.6,0.1,0.2,0.1,0,0.1,0.1,0.6,0.1,0.4,0.1,0.2,2024-03-13
"Kenneth Lofton Jr.","Utah Jazz","Sophomore",1.5,97.4,0.6,0.1,0.3,0.1,0,0,0.1,0.6,0.2,0.2,0.2,0.2,2024-03-13
"Malachi Flynn","Detroit Pistons","Vet",1.3,96.9,0.6,0.2,0.1,0,0,0,0.1,0.5,0.1,0.3,0.1,0.1,2024-03-13
"David Roddy","Phoenix Suns","Sophomore",1.6,99.4,0.6,0.1,0.2,0.1,0,0,0.1,0.6,0.1,0.2,0.2,0.1,2024-03-13
"Gary Trent Jr.","Toronto Raptors","Vet",1,98.3,0.5,0.1,0.1,0,0,0,0,0.4,0,0.2,0,0,2024-03-13
"Olivier Sarr","Oklahoma City Thunder","Vet",1.4,96.2,0.5,0.1,0.3,0.2,0.1,0,0.1,0.4,0.2,0.1,0.2,0.2,2024-03-13
"Amari Bailey","Charlotte Hornets","Rookie",1,97.8,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-03-13
"Jules Bernard","Washington Wizards","Rookie",1.2,98.5,0.4,0.1,0.1,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-03-13
"David Duke Jr.","San Antonio Spurs","Vet",0.9,98.2,0.4,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-03-13
"Terquavion Smith","Philadelphia 76ers","Rookie",0.8,101.4,0.4,0.1,0.1,0,0,0,0,0.4,0.1,0.3,0.1,0.1,2024-03-13
"Matt Ryan","New Orleans Pelicans","Vet",0.8,98.9,0.4,0,0.1,0,0,0,0,0.3,0,0.2,0,0.1,2024-03-13
"Kessler Edwards","Sacramento Kings","Vet",1.3,95.9,0.4,0.1,0.2,0.1,0,0,0,0.4,0.1,0.2,0.1,0.1,2024-03-13
"Jalen Slawson","Sacramento Kings","Rookie",1.2,97,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2024-03-13
"Keyontae Johnson","Oklahoma City Thunder","Rookie",1.2,96.6,0.4,0.1,0.1,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-03-13
"Markieff Morris","Dallas Mavericks","Vet",1.2,98.1,0.4,0.1,0.2,0,0,0,0,0.4,0,0.2,0,0.1,2024-03-13
"Jaden Springer","Boston Celtics","Vet",0.9,96.7,0.3,0.1,0.1,0.1,0,0.1,0.1,0.3,0.1,0.1,0.1,0.1,2024-03-13
"Reggie Bullock","Houston Rockets","Vet",1.4,96.8,0.3,0.1,0.2,0,0,0,0,0.3,0,0.3,0,0.1,2024-03-13
"Kobe Brown","Los Angeles Clippers","Rookie",0.9,96.1,0.3,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-03-13
"Taj Gibson","Detroit Pistons","Vet",1.2,96.5,0.3,0.1,0.2,0.1,0,0,0,0.2,0,0.1,0.1,0.2,2024-03-13
"Udoka Azubuike","Phoenix Suns","Vet",0.8,98.1,0.3,0,0.2,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2024-03-13
"Maxwell Lewis","Los Angeles Lakers","Rookie",1.1,97,0.3,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-03-13
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",1.3,97.5,0.3,0.1,0.2,0.1,0,0,0.1,0.3,0,0.1,0.1,0.2,2024-03-13
"Thanasis Antetokounmpo","Milwaukee Bucks","Vet",1.1,95.1,0.3,0.1,0.1,0.1,0,0,0.1,0.2,0.1,0,0.1,0.2,2024-03-13
"JD Davison","Boston Celtics","Sophomore",0.4,96.2,0.2,0,0,0,0,0,0,0.2,0,0.1,0,0,2024-03-13
"Anthony Gill","Washington Wizards","Vet",0.6,99.1,0.2,0,0.1,0,0,0,0,0.2,0.1,0,0.1,0.1,2024-03-13
"Gui Santos","Golden State Warriors","Rookie",0.5,97.8,0.2,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2024-03-13
"Boban Marjanovic","Houston Rockets","Vet",0.3,97.5,0.2,0,0.1,0,0,0,0,0.1,0,0,0,0,2024-03-13
"Shake Milton","New York Knicks","Vet",0.6,96.1,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-03-13
"Cole Swider","Miami Heat","Sophomore",0.4,97.7,0.2,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-03-13
"Tosan Evbuomwan","Detroit Pistons","Rookie",0.5,97.1,0.2,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2024-03-13
"DeAndre Jordan","Denver Nuggets","Vet",0.5,94.9,0.2,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,2024-03-13
"Garrett Temple","Toronto Raptors","Vet",0.7,98.2,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-03-13
"Xavier Moon","Los Angeles Clippers","Vet",0.7,96.8,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-03-13
"Usman Garuba","Golden State Warriors","Vet",0.2,97.3,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-03-13
"Ish Wainright","Phoenix Suns","Vet",0.4,97.2,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0,2024-03-13
"Sidy Cissoko","San Antonio Spurs","Rookie",0.2,98.8,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-03-13
"Jermaine Samuels Jr.","Houston Rockets","Rookie",0.2,98.8,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-03-13
"Jordan Miller","Los Angeles Clippers","Rookie",0.3,97.9,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-03-13
"Jamaree Bouyea","San Antonio Spurs","Sophomore",0.4,97.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-03-13
"Joshua Primo","Los Angeles Clippers","Vet",0.4,97.4,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-03-13
"Nassir Little","Phoenix Suns","Vet",0.4,97.1,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0,2024-03-13
"Stephen Curry","Golden State Warriors","Vet",0,101.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Ja Morant","Memphis Grizzlies","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Desmond Bane","Memphis Grizzlies","Vet",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jakob Poeltl","Toronto Raptors","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Chris Boucher","Toronto Raptors","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"LaMelo Ball","Charlotte Hornets","Vet",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Robert Williams III","Portland Trail Blazers","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Trae Young","Atlanta Hawks","Vet",0,102.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Marcus Smart","Memphis Grizzlies","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Lonzo Ball","Chicago Bulls","Vet",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Scottie Barnes","Toronto Raptors","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Brandon Clarke","Memphis Grizzlies","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Evan Mobley","Cleveland Cavaliers","Vet",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jarred Vanderbilt","Los Angeles Lakers","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Dean Wade","Cleveland Cavaliers","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Onyeka Okongwu","Atlanta Hawks","Vet",0,100.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Tyler Herro","Miami Heat","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Ben Simmons","Brooklyn Nets","Vet",0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Christian Wood","Los Angeles Lakers","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Zach LaVine","Chicago Bulls","Vet",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Dyson Daniels","New Orleans Pelicans","Sophomore",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Nate Hinton","Houston Rockets","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Max Strus","Cleveland Cavaliers","Vet",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Luke Kennard","Memphis Grizzlies","Vet",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jalen Johnson","Atlanta Hawks","Vet",0,101.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jacob Gilyard","Brooklyn Nets","Sophomore",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Kevin Love","Miami Heat","Vet",0,95.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Mark Williams","Charlotte Hornets","Sophomore",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Saddiq Bey","Atlanta Hawks","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Scotty Pippen Jr.","Memphis Grizzlies","Sophomore",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Keegan Murray","Sacramento Kings","Sophomore",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Justin Champagnie","Washington Wizards","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Cody Zeller","New Orleans Pelicans","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Tristan Thompson","Cleveland Cavaliers","Vet",0,94.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Josh Minott","Minnesota Timberwolves","Sophomore",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Patrick Williams","Chicago Bulls","Vet",0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Moussa Diabate","Los Angeles Clippers","Sophomore",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Malcolm Brogdon","Portland Trail Blazers","Vet",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Cam Reddish","Los Angeles Lakers","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Neemias Queta","Boston Celtics","Vet",0,94.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Saben Lee","Phoenix Suns","Vet",0,95.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Noah Clowney","Brooklyn Nets","Rookie",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Malcolm Hill","New Orleans Pelicans","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Luka Garza","Minnesota Timberwolves","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Sasha Vezenkov","Sacramento Kings","Rookie",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jamal Cain","Miami Heat","Sophomore",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Cody Martin","Charlotte Hornets","Vet",0,95.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Chuma Okeke","Orlando Magic","Vet",0.1,93.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Ausar Thompson","Detroit Pistons","Rookie",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Devonte' Graham","San Antonio Spurs","Vet",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"E.J. Liddell","New Orleans Pelicans","Sophomore",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Ashton Hagans","Portland Trail Blazers","Vet",0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Trevelin Queen","Orlando Magic","Vet",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jay Huff","Denver Nuggets","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jason Preston","Utah Jazz","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jacob Toppin","New York Knicks","Rookie",0,95,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Vlatko Cancar","Denver Nuggets","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Thaddeus Young","Phoenix Suns","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Keon Johnson","Brooklyn Nets","Vet",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Doug McDermott","Indiana Pacers","Vet",0,100.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Omer Yurtseven","Utah Jazz","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Seth Curry","Charlotte Hornets","Vet",0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Leonard Miller","Minnesota Timberwolves","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Troy Brown Jr.","Detroit Pistons","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jerami Grant","Portland Trail Blazers","Vet",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Justin Minaya","Portland Trail Blazers","Sophomore",0.1,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jordan Walsh","Boston Celtics","Rookie",0.1,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jerome Robinson","Golden State Warriors","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Landry Shamet","Washington Wizards","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Ty Jerome","Cleveland Cavaliers","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Bryce McGowens","Charlotte Hornets","Sophomore",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Isaiah Wong","Indiana Pacers","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Dariq Whitehead","Brooklyn Nets","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jaylen Clark","Minnesota Timberwolves",NA,0.1,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"RJ Barrett","Toronto Raptors","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Lester Quinones","Golden State Warriors","Sophomore",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Svi Mykhailiuk","Boston Celtics","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Mouhamed Gueye","Atlanta Hawks","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jett Howard","Orlando Magic","Rookie",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"AJ Griffin","Atlanta Hawks","Sophomore",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jared Rhoden","Detroit Pistons","Sophomore",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jeenathan Williams","Houston Rockets","Sophomore",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Braxton Key","Denver Nuggets","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Yuta Watanabe","Memphis Grizzlies","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jeremiah Robinson-Earl","New Orleans Pelicans","Vet",0.1,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Pat Spencer","Golden State Warriors","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jaylen Martin","Brooklyn Nets",NA,0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Kira Lewis Jr.","Utah Jazz","Vet",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Admiral Schofield","Orlando Magic","Vet",0.1,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Leaky Black","Charlotte Hornets","Rookie",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Emoni Bates","Cleveland Cavaliers","Rookie",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Brandon Williams","Dallas Mavericks","Vet",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jaylin Galloway","Milwaukee Bucks",NA,0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Kevon Harris","Orlando Magic","Sophomore",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Dereon Seabron","New Orleans Pelicans","Sophomore",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Ziaire Williams","Memphis Grizzlies","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Drew Peterson","Boston Celtics","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Seth Lundy","Atlanta Hawks","Rookie",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Rayan Rupert","Portland Trail Blazers","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Kobe Bufkin","Atlanta Hawks","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Gabe Vincent","Los Angeles Lakers","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Hunter Tyson","Denver Nuggets","Rookie",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"P.J. Tucker","Los Angeles Clippers","Vet",0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jalen Pickett","Denver Nuggets","Rookie",0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Colin Castleton","Los Angeles Lakers","Rookie",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Oscar Tshiebwe","Indiana Pacers","Rookie",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Daishen Nix","Minnesota Timberwolves","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Andrew Funk","Chicago Bulls",NA,0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Greg Brown III","Dallas Mavericks","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Alex Fudge","Dallas Mavericks","Rookie",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Chris Livingston","Milwaukee Bucks","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Quenton Jackson","Indiana Pacers","Sophomore",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Adama Sanogo","Chicago Bulls","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Ibou Badji","Portland Trail Blazers","Sophomore",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Adam Flagler","Oklahoma City Thunder",NA,0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Buddy Boeheim","Detroit Pistons","Sophomore",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jahmi'us Ramsey","Toronto Raptors","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Alondes Williams","Miami Heat","Sophomore",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Charles Brown Jr.","New York Knicks","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jordan Hawkins","New Orleans Pelicans","Rookie",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Mason Jones","Sacramento Kings","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Darius Bazley","Utah Jazz","Vet",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Josh Richardson","Miami Heat","Vet",0,95,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"MarJon Beauchamp","Milwaukee Bucks","Sophomore",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"D.J. Carton","Toronto Raptors","Rookie",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Shaedon Sharpe","Portland Trail Blazers","Sophomore",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"James Johnson","Indiana Pacers","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Johnny Juzang","Utah Jazz","Sophomore",0,95.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Julian Strawther","Denver Nuggets","Rookie",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Bennedict Mathurin","Indiana Pacers","Sophomore",0,100.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Derrick Rose","Memphis Grizzlies","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"TyTy Washington Jr.","Milwaukee Bucks","Sophomore",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jabari Walker","Portland Trail Blazers","Sophomore",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Marques Bolden","Charlotte Hornets","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Olivier-Maxence Prosper","Dallas Mavericks","Rookie",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Mouhamadou Gueye","Toronto Raptors","Rookie",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
"Pete Nance","Cleveland Cavaliers","Rookie",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
