"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"A.J. Green","Milwaukee Bucks","Sophomore",2.4,97.1,1.1,0.2,0.2,0,0,0,0.1,0.9,0.1,0.8,0.1,0.2,2024-01-30
"JT Thor","Charlotte Hornets","Vet",3.6,97.5,1.1,0.1,0.4,0.2,0.1,0.1,0.1,1,0.2,0.4,0.3,0.3,2024-01-30
"Frank Ntilikina","Charlotte Hornets","Vet",3.9,97.9,1,0.3,0.3,0.1,0,0.1,0.1,0.9,0.2,0.5,0.1,0.4,2024-01-30
"Damion Lee","Phoenix Suns","Vet",2.7,97.8,1,0.2,0.3,0.1,0,0.1,0.1,0.8,0.1,0.4,0.1,0.2,2024-01-30
"Seth Curry","Dallas Mavericks","Vet",2.9,99.9,1,0.2,0.2,0.1,0,0.1,0.1,0.9,0.1,0.5,0.1,0.2,2024-01-30
"Terquavion Smith","Philadelphia 76ers","Rookie",2.4,102.1,1,0.4,0.2,0,0,0.1,0.2,0.9,0.2,0.7,0.1,0.2,2024-01-30
"Nathan Mensah","Charlotte Hornets","Rookie",4.7,97.1,1,0.2,0.7,0.5,0.2,0.1,0.2,0.7,0.2,0,0.3,0.9,2024-01-30
"LaMelo Ball","Charlotte Hornets","Vet",1.3,100,0.9,0.3,0.2,0,0,0.1,0.1,0.7,0.2,0.4,0.2,0.1,2024-01-30
"Jalen McDaniels","Toronto Raptors","Vet",2.1,97.1,0.9,0.1,0.3,0.1,0,0.1,0.1,0.8,0.2,0.4,0.2,0.2,2024-01-30
"Kessler Edwards","Sacramento Kings","Vet",2.5,96.4,0.9,0.1,0.3,0.1,0,0.1,0.1,0.8,0.1,0.5,0.2,0.2,2024-01-30
"Charles Brown Jr.","New York Knicks","Vet",2.6,96.8,0.9,0.2,0.3,0.1,0.1,0.1,0.1,0.8,0.2,0.5,0.2,0.3,2024-01-30
"Lindy Waters III","Oklahoma City Thunder","Vet",1.9,96.4,0.8,0.1,0.2,0,0,0,0,0.6,0.1,0.6,0,0.2,2024-01-30
"Bol Bol","Phoenix Suns","Vet",1.9,97.7,0.8,0.1,0.4,0.1,0.1,0,0.1,0.6,0.1,0.1,0.2,0.2,2024-01-30
"Markelle Fultz","Orlando Magic","Vet",2,96.7,0.8,0.3,0.2,0.1,0,0.1,0.1,0.7,0.1,0,0.3,0.1,2024-01-30
"Keon Johnson","Brooklyn Nets","Vet",1.6,99.4,0.8,0.2,0.1,0,0,0.1,0.1,0.6,0.2,0.3,0.2,0.1,2024-01-30
"Dereon Seabron","New Orleans Pelicans","Sophomore",2.1,99.3,0.8,0.2,0.2,0.1,0,0.1,0.1,0.6,0.2,0.2,0.2,0.2,2024-01-30
"Bryce McGowens","Charlotte Hornets","Sophomore",2.2,96.9,0.8,0.1,0.2,0,0,0,0.1,0.6,0.2,0.3,0.2,0.2,2024-01-30
"Sandro Mamukelashvili","San Antonio Spurs","Vet",1.7,100,0.7,0.2,0.3,0.2,0,0,0.1,0.6,0.2,0.3,0.2,0.2,2024-01-30
"Richaun Holmes","Dallas Mavericks","Vet",2,99.5,0.7,0.1,0.4,0.2,0.1,0,0.1,0.5,0.2,0,0.3,0.3,2024-01-30
"Jordan Goodwin","Phoenix Suns","Vet",1.8,95.7,0.7,0.3,0.2,0.1,0,0.1,0.1,0.7,0.1,0.2,0.1,0.1,2024-01-30
"Jordan Ford","Sacramento Kings","Rookie",1.7,97.3,0.7,0.2,0.1,0,0,0.1,0.1,0.6,0.1,0.3,0.1,0.1,2024-01-30
"Theo Maledon","Phoenix Suns","Vet",1.9,98.5,0.7,0.3,0.2,0,0,0.1,0.1,0.6,0.1,0.3,0.2,0.2,2024-01-30
"Thomas Bryant","Miami Heat","Vet",1.5,96.3,0.7,0.1,0.3,0.1,0,0,0.1,0.5,0.1,0,0.2,0.1,2024-01-30
"Trent Forrest","Atlanta Hawks","Vet",2.9,96.3,0.7,0.5,0.3,0.1,0,0.1,0.2,0.7,0.1,0.2,0.1,0.2,2024-01-30
"Henri Drell","Chicago Bulls",NA,1.8,97.7,0.7,0.1,0.3,0.1,0,0,0.1,0.6,0.1,0.2,0.2,0.2,2024-01-30
"Usman Garuba","Golden State Warriors","Vet",1.9,99.2,0.6,0.1,0.3,0.2,0,0.1,0.1,0.5,0.1,0.2,0.2,0.3,2024-01-30
"Jock Landale","Houston Rockets","Vet",1.7,99.3,0.6,0.1,0.2,0.2,0.1,0,0.1,0.5,0.1,0.1,0.2,0.2,2024-01-30
"Troy Brown Jr.","Minnesota Timberwolves","Vet",1.6,97.1,0.6,0.1,0.2,0,0,0,0.1,0.5,0.1,0.4,0.1,0.1,2024-01-30
"Anthony Gill","Washington Wizards","Vet",1.6,99.1,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.2,0.1,0.2,0.2,2024-01-30
"Vlatko Cancar","Denver Nuggets","Vet",1.9,98,0.6,0.2,0.2,0.1,0,0,0.1,0.6,0.1,0.3,0.1,0.2,2024-01-30
"Jared Rhoden","Detroit Pistons","Sophomore",1.8,98.4,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.2,0.1,0.2,2024-01-30
"TyTy Washington Jr.","Milwaukee Bucks","Sophomore",1.5,97.5,0.6,0.2,0.2,0,0,0.1,0.1,0.6,0.1,0.3,0.1,0.1,2024-01-30
"Ryan Arcidiacono","New York Knicks","Vet",2.4,95.2,0.6,0.3,0.3,0,0,0.1,0.1,0.5,0.1,0.3,0,0.2,2024-01-30
"Nassir Little","Phoenix Suns","Vet",1.8,96.8,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.2,0.1,0.1,2024-01-30
"Trey Jemison","Washington Wizards","Rookie",1.6,97.9,0.6,0.1,0.3,0.1,0.1,0,0.1,0.5,0.2,0.1,0.2,0.2,2024-01-30
"Sasha Vezenkov","Sacramento Kings","Rookie",1.1,98.2,0.5,0.1,0.1,0.1,0,0,0,0.4,0,0.2,0.1,0.1,2024-01-30
"Jalen Wilson","Brooklyn Nets","Rookie",1.2,97.4,0.5,0.1,0.1,0.1,0,0,0.1,0.4,0.1,0.1,0.2,0.1,2024-01-30
"Orlando Robinson","Miami Heat","Sophomore",1.6,95.9,0.5,0.1,0.3,0.2,0,0,0.1,0.4,0.1,0.1,0.2,0.2,2024-01-30
"Boban Marjanovic","Houston Rockets","Vet",1.1,99,0.5,0.1,0.3,0.1,0,0,0.1,0.5,0.2,0,0.2,0.1,2024-01-30
"Dariq Whitehead","Brooklyn Nets","Rookie",1.5,98.6,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-01-30
"James Bouknight","Charlotte Hornets","Vet",0.9,96.8,0.5,0.1,0.1,0,0,0,0,0.4,0.1,0.3,0.1,0.1,2024-01-30
"Isaiah Livers","Washington Wizards","Vet",1.8,99.2,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.3,0.1,0.2,2024-01-30
"Joshua Primo","Los Angeles Clippers","Vet",1.5,98.8,0.5,0.2,0.1,0,0,0,0.1,0.5,0.1,0.2,0.1,0.1,2024-01-30
"Leaky Black","Charlotte Hornets","Rookie",1.5,96.9,0.5,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.1,0.2,0.2,2024-01-30
"Johnny Davis","Washington Wizards","Sophomore",1.2,99.4,0.5,0.1,0.1,0,0,0,0.1,0.5,0.1,0.1,0.1,0.1,2024-01-30
"Keyontae Johnson","Oklahoma City Thunder","Rookie",1.7,96.4,0.5,0.2,0.2,0.1,0,0.1,0.1,0.5,0.1,0.2,0.2,0.2,2024-01-30
"Otto Porter Jr.","Toronto Raptors","Vet",1.6,98.5,0.4,0.1,0.2,0.1,0,0.1,0,0.3,0.1,0.2,0.1,0.1,2024-01-30
"Luke Kennard","Memphis Grizzlies","Vet",0.9,97.8,0.4,0.1,0.1,0,0,0,0,0.3,0,0.2,0,0,2024-01-30
"Devonte' Graham","San Antonio Spurs","Vet",1,99.4,0.4,0.2,0.1,0,0,0,0,0.4,0.1,0.3,0,0.1,2024-01-30
"Noah Clowney","Brooklyn Nets","Rookie",0.9,99.4,0.4,0.1,0.1,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-01-30
"Jett Howard","Orlando Magic","Rookie",1,99.4,0.4,0.1,0.1,0,0,0,0,0.4,0.1,0.2,0.1,0.1,2024-01-30
"Jalen Slawson","Sacramento Kings","Rookie",1.2,97.6,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2024-01-30
"Jaylen Clark","Minnesota Timberwolves",NA,1.1,97.9,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-01-30
"Zeke Nnaji","Denver Nuggets","Vet",1,95.9,0.4,0.1,0.1,0.1,0,0,0.1,0.3,0.1,0.1,0.2,0.2,2024-01-30
"Emoni Bates","Cleveland Cavaliers","Rookie",1,97.6,0.4,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-01-30
"Shake Milton","Minnesota Timberwolves","Vet",1.1,98.5,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2024-01-30
"Markieff Morris","Dallas Mavericks","Vet",1.2,98.5,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0,0.2,0,0.1,2024-01-30
"Alex Len","Sacramento Kings","Vet",0.9,97.6,0.3,0.1,0.2,0.1,0,0,0.1,0.2,0.1,0,0.1,0.1,2024-01-30
"Craig Porter","Cleveland Cavaliers","Rookie",0.6,95.2,0.3,0.1,0.1,0,0,0,0,0.2,0.1,0,0.1,0,2024-01-30
"Jake LaRavia","Memphis Grizzlies","Sophomore",0.7,97.5,0.3,0,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-01-30
"Stanley Umude","Detroit Pistons","Sophomore",0.8,100,0.3,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-30
"Collin Gillespie","Denver Nuggets","Sophomore",0.8,98.2,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-01-30
"Joe Harris","Detroit Pistons","Vet",0.9,97,0.3,0.1,0.1,0,0,0,0,0.2,0,0.2,0,0.1,2024-01-30
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",0.7,99.7,0.3,0,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-01-30
"Mamadi Diakite","San Antonio Spurs","Vet",0.8,97.1,0.3,0.1,0.1,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-01-30
"Jeremiah Robinson-Earl","New Orleans Pelicans","Vet",0.9,97,0.3,0.1,0.1,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-01-30
"Tre Mann","Oklahoma City Thunder","Vet",0.7,97.4,0.3,0.1,0.1,0,0,0,0,0.3,0,0.1,0,0,2024-01-30
"Rayan Rupert","Portland Trail Blazers","Rookie",0.8,97.4,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-01-30
"Admiral Schofield","Orlando Magic","Vet",0.9,97,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-01-30
"Skylar Mays","Los Angeles Lakers","Vet",0.7,97.5,0.3,0.1,0.1,0,0,0,0,0.3,0,0.1,0.1,0.1,2024-01-30
"Terry Taylor","Chicago Bulls","Vet",0.9,97.1,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-30
"Nikola Jovic","Miami Heat","Sophomore",0.9,95.7,0.3,0.1,0.2,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-01-30
"AJ Griffin","Atlanta Hawks","Sophomore",0.7,99.4,0.3,0,0.1,0,0,0,0,0.3,0,0.2,0,0,2024-01-30
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0.8,97.9,0.3,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-01-30
"Jules Bernard","Washington Wizards","Rookie",0.7,98.8,0.3,0,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-01-30
"Jamal Cain","Miami Heat","Sophomore",0.6,96.9,0.2,0,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-30
"Dylan Windler","Los Angeles Lakers","Vet",0.5,97.1,0.2,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2024-01-30
"Chimezie Metu","Phoenix Suns","Vet",0.4,97.6,0.2,0,0.1,0,0,0,0,0.1,0,0,0,0,2024-01-30
"Dru Smith","Miami Heat","Sophomore",0.7,97.1,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-01-30
"Cody Zeller","New Orleans Pelicans","Vet",0.7,97.9,0.2,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,2024-01-30
"AJ Lawson","Dallas Mavericks","Sophomore",0.4,102.5,0.2,0,0,0,0,0,0,0.2,0,0.1,0,0,2024-01-30
"Moses Brown","Portland Trail Blazers","Vet",0.6,96.8,0.2,0,0.2,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2024-01-30
"Leonard Miller","Minnesota Timberwolves","Rookie",0.5,99.1,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-01-30
"Nate Hinton","Houston Rockets","Vet",0.6,99.5,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-01-30
"R.J. Hampton","Miami Heat","Vet",0.7,97.5,0.2,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0,0.1,2024-01-30
"Brandon Boston Jr.","Los Angeles Clippers","Vet",0.4,96.1,0.2,0,0,0,0,0,0,0.2,0,0.1,0,0,2024-01-30
"Braxton Key","Denver Nuggets","Vet",0.6,97.6,0.2,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-30
"Colby Jones","Sacramento Kings","Rookie",0.6,97,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-01-30
"Daishen Nix","Minnesota Timberwolves","Vet",0.5,97.3,0.2,0.1,0,0,0,0,0,0.2,0,0.1,0,0,2024-01-30
"Ibou Badji","Portland Trail Blazers","Sophomore",1.1,96.8,0.2,0.1,0.2,0.1,0.1,0,0,0.2,0.1,0,0.1,0.2,2024-01-30
"Thanasis Antetokounmpo","Milwaukee Bucks","Vet",0.7,97.2,0.2,0.1,0.1,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2024-01-30
"Garrett Temple","Toronto Raptors","Vet",0.6,97.3,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-01-30
"Robin Lopez","Milwaukee Bucks","Vet",0.7,96,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-01-30
"Joel Embiid","Philadelphia 76ers","Vet",0.1,99.4,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-30
"Jay Huff","Denver Nuggets","Vet",0.3,98,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-01-30
"E.J. Liddell","New Orleans Pelicans","Sophomore",0.2,97,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-30
"Kobe Brown","Los Angeles Clippers","Rookie",0.2,95.5,0.1,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Malcolm Cazalon","Detroit Pistons","Rookie",0.4,97.8,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-01-30
"David Duke Jr.","San Antonio Spurs","Vet",0.3,98.8,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-30
"P.J. Tucker","Los Angeles Clippers","Vet",0.8,97,0.1,0,0.1,0.1,0,0,0,0.1,0,0.1,0,0.1,2024-01-30
"Maxwell Lewis","Los Angeles Lakers","Rookie",0.3,99.3,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-30
"Wesley Matthews","Atlanta Hawks","Vet",0.6,98.8,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2024-01-30
"Malaki Branham","San Antonio Spurs","Sophomore",0.3,100.7,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-30
"Kristaps Porzingis","Boston Celtics","Vet",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Tyrese Haliburton","Indiana Pacers","Vet",0,102.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Julius Randle","New York Knicks","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Mitchell Robinson","New York Knicks","Vet",0,95.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Tyrese Maxey","Philadelphia 76ers","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Chris Paul","Golden State Warriors","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"De'Anthony Melton","Philadelphia 76ers","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Lonzo Ball","Chicago Bulls","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Mike Conley","Minnesota Timberwolves","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Al Horford","Boston Celtics","Vet",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Zach LaVine","Chicago Bulls","Vet",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Immanuel Quickley","Toronto Raptors","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Robert Covington","Philadelphia 76ers","Vet",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Gary Payton II","Golden State Warriors","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Moses Moody","Golden State Warriors","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Luke Kornet","Boston Celtics","Vet",0,95.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"John Konchar","Memphis Grizzlies","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Derrick Jones Jr.","Dallas Mavericks","Vet",0,100.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Harry Giles III","Brooklyn Nets","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Dorian Finney-Smith","Brooklyn Nets","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Aaron Holiday","Houston Rockets","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Saben Lee","Phoenix Suns","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Josh Minott","Minnesota Timberwolves","Sophomore",0,100.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Cade Cunningham","Detroit Pistons","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Patrick Williams","Chicago Bulls","Vet",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"JD Davison","Boston Celtics","Sophomore",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Moussa Diabate","Los Angeles Clippers","Sophomore",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Keon Ellis","Sacramento Kings","Sophomore",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Malcolm Hill","New Orleans Pelicans","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Cam Reddish","Los Angeles Lakers","Vet",0,101.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Damian Jones","Cleveland Cavaliers","Vet",0,93.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Markquis Nowell","Toronto Raptors","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Bruno Fernando","Atlanta Hawks","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Caleb Houstan","Orlando Magic","Sophomore",0,94.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Lester Quinones","Golden State Warriors","Sophomore",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Amari Bailey","Charlotte Hornets","Rookie",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jordan Walsh","Boston Celtics","Rookie",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Justin Holiday","Denver Nuggets","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Brandon Williams","Dallas Mavericks","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Trevelin Queen","Orlando Magic","Vet",0,95.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Vit Krejci","Atlanta Hawks","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Greg Brown III","Dallas Mavericks","Vet",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"RJ Barrett","Toronto Raptors","Vet",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Kobe Bufkin","Atlanta Hawks","Rookie",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Kevon Harris","Orlando Magic","Sophomore",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Onuralp Bitim","Chicago Bulls","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jalen Pickett","Denver Nuggets","Rookie",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Yuta Watanabe","Phoenix Suns","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Kendall Brown","Indiana Pacers","Sophomore",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jarace Walker","Indiana Pacers","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Cole Swider","Miami Heat","Sophomore",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jason Preston","Utah Jazz","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Udoka Azubuike","Phoenix Suns","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Taylor Hendricks","Utah Jazz","Rookie",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Evan Fournier","New York Knicks","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Kira Lewis Jr.","Toronto Raptors","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Gui Santos","Golden State Warriors","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Brice Sensabaugh","Utah Jazz","Rookie",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Oscar Tshiebwe","Indiana Pacers","Rookie",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Chris Livingston","Milwaukee Bucks","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Isaiah Wong","Indiana Pacers","Rookie",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jacob Toppin","New York Knicks","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jeenathan Williams","Houston Rockets","Sophomore",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Reggie Bullock","Houston Rockets","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Adama Sanogo","Chicago Bulls","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Duane Washington Jr.","New York Knicks","Vet",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Gabe Vincent","Los Angeles Lakers","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Justin Minaya","Portland Trail Blazers","Sophomore",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Chris Duarte","Sacramento Kings","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Aleksej Pokusevski","Oklahoma City Thunder","Vet",0.1,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Kenneth Lofton Jr.","Philadelphia 76ers","Sophomore",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Colin Castleton","Los Angeles Lakers","Rookie",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jerome Robinson","Golden State Warriors","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Micah Potter","Utah Jazz","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Mouhamed Gueye","Atlanta Hawks","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Torrey Craig","Chicago Bulls","Vet",0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Drew Peterson","Boston Celtics","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Sidy Cissoko","San Antonio Spurs","Rookie",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Xavier Moon","Los Angeles Clippers","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jordan Miller","Los Angeles Clippers","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Olivier Sarr","Oklahoma City Thunder","Vet",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"James Johnson","Indiana Pacers","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Hunter Tyson","Denver Nuggets","Rookie",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"James Wiseman","Detroit Pistons","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"MarJon Beauchamp","Milwaukee Bucks","Sophomore",0,100.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Jermaine Samuels Jr.","Houston Rockets","Rookie",0.1,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Johnny Juzang","Utah Jazz","Sophomore",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Seth Lundy","Atlanta Hawks","Rookie",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Javon Freeman-Liberty","Toronto Raptors","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
"Olivier-Maxence Prosper","Dallas Mavericks","Rookie",0,100.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-30
